Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2105,UNK,5 ESE RICHFIELD,MORTON,KS,37.24,-101.7,LARGE DEAD TREE WAS UPROOTED. (DDC)
2110,59,2 SE STANAFORD,RALEIGH,WV,37.79,-81.12,(RLX)
2320,UNK,4 NW SCOTTSDALE,MARICOPA,AZ,33.73,-111.92,MULTIPLE 8 IN. TREES DOWN. VSBY NEAR 0 IN DRIVING RAIN. STREET FLOODING (PSR)
2330,70,1 W MCINTOSH,CORSON,SD,45.92,-101.37,LARGE TREE BLOWN OVER (ABR)
2330,60,5 NNW REGAN,BURLEIGH,ND,47.22,-100.59,(BIS)
0004,60,12 N WING,BURLEIGH,ND,47.31,-100.28,SMALL BRANCHES REPORTED DOWN... WITH NICKLE SIZED HAIL ALSO FALLING. (BIS)
0005,60,5 S KLEIN RANCH,CORSON,SD,45.59,-101.36,PUBLIC REPORTED 60 PLUS MPH WINDS AT RESIDENCE WITH DAMAGE TO CROPS AND NICKEL SIZED HAIL (ABR)
0005,60,10 NNW TUTTLE,KIDDER,ND,47.28,-100.08,REPORTED SHINGLES ON THE GROUND AND PEA SIZED HAIL. (BIS)
0030,73,10 S BULLHEAD,CORSON,SD,45.62,-101.08,TIME ESTIMATED (ABR)
0105,60,5 S KLEIN RANCH,CORSON,SD,45.59,-101.36,PUBLIC REPORTED 60 PLUS MPH WINDS AT RESIDENCE WITH DAMAGE TO CROPS AND NICKEL SIZED HAIL (ABR)
0115,60,DRISCOLL,BURLEIGH,ND,46.84,-100.14,REPORTED SMALL OBJECTS BLOWING ACROSS THE YARD. (BIS)
0217,59,9 S HAMAR,EDDY,ND,47.71,-98.57,PEAK WIND MEASURED AT THE NDAWN SITE LOCATED 10N OF MCHENRY. (FGF)
0400,63,3 WNW LUBBOCK,LUBBOCK,TX,33.59,-101.92,MEASURED BY WEST TX MESONET (LUB)
0410,68,8 S WALL,PENNINGTON,SD,43.88,-102.24,AUTOMATED PINNACLES RAWS SITE. (UNR)
0423,65,IDALOU,LUBBOCK,TX,33.66,-101.68,MEASURED BY KAMC WEATHER STATION (LUB)
0430,UNK,4 SSE THOMPSON,GRAND FORKS,ND,47.72,-97.07,ONE 12 INCH DIAMETER ASH TREE WAS UPROOTED AND A 8 INCH DIAMETER PINE TREE WAS SNAPPED IN A FARMYEARD. NUMEROUS SMALLER BRANCHES WERE STREWN ABOUT THE YARD. TIME APPROX (FGF)
0445,UNK,3 WNW CLIMAX,POLK,MN,47.62,-96.87,A FEW LARGE 3 TO 5 INCH DIAMETER TREE BRANCHES WERE BROKEN DOWN IN FARMSTEAD SHELTER BELTS. (FGF)
0515,UNK,9 SE FLOYDADA,FLOYD,TX,33.89,-101.23,DELAYED REPORT...POWER POLES DOWN (LUB)
0520,UNK,GRAND FORKS,GRAND FORKS,ND,47.92,-97.07,1 FOOT DIAMETER TREE UPROOTED. TIME APPROXIMATE. (FGF)
0928,61,5 S BOOT KEY,GMZ043,FL,24.63,-81.11,SOMBRERO KEY LIGHT C-MAN STATION REPORTED A WIND GUST OF 53 KNOTS. (KEY)
Time,Size,Location,County,State,Lat,Lon,Comments
2207,100,HAZEN,MERCER,ND,47.29,-101.62,HAZEN PD REPORTED QUARTER SIZED HAIL THAT LASTED FOR 5-7 MINUTES. RELAYED BY STATE RADIO. (BIS)
2234,100,5 S RIVERDALE,MCLEAN,ND,47.43,-101.37,HAIL LASTED 8 MINUTES. ALSO STRONG WINDS AND HEAVY RAIN. (BIS)
2235,100,4 NNE ASBURY,GREENBRIER,WV,37.86,-80.54,UP TO QUARTER SIZE HAIL AT MILE MARKER 162 ON I-64 (RNK)
2253,125,COLEHARBOR,MCLEAN,ND,47.54,-101.22,REPORT RELAYED BY MEDIA. (BIS)
2313,175,SURREY,WARD,ND,48.24,-101.13,GOLFBALL AND QUARTER SIZED HAIL REPORT. (BIS)
2328,100,5 SSW NEW JOHNS LAKE,BURLEIGH,ND,47.25,-100.7,40 TO 50 MPH WINDS ALSO REPORTED. (BIS)
0000,100,7 SSE MCINTOSH,CORSON,SD,45.84,-101.28,QUARTER SIZE HAIL AND 70 TO 80 MPH WINDS LASTED 10 MINUTES (ABR)
0030,100,3 ENE CHASELEY,WELLS,ND,47.46,-99.77,HEAVY RAINFALL ALSO REPORTED. (BIS)
0050,100,GLOUCESTER,CARTERET,NC,34.73,-76.54,QUARTER SIZE HAIL ON SAND DOLLAR DRIVE. REPORT RELAYED BY MEDIA. (MHX)
0055,175,3 SE STERLING,BURLEIGH,ND,46.79,-100.25,HEAVY RAIN AND GUSTY WINDS. NO DAMAGE KNOWN AT THIS TIME. (BIS)
0110,100,2 ESE HEATON,WELLS,ND,47.47,-99.51,(BIS)
0129,100,5 W INDIAN MEMORIAL REC,CORSON,SD,45.57,-100.59,PUBLIC REPORTED QUARTER SIZED HAIL ALONG HWY 12 WEST OF MOBRIDGE...LOCATION ESTIMATED BASED OFF OF RADAR (ABR)
0130,100,5 NW STEELE,KIDDER,ND,46.91,-99.99,HEAVY HAIL AND BRIEF WIND GUSTS AROUND 40 MPH. (BIS)
0649,100,STEPHEN,MARSHALL,MN,48.45,-96.88,(FGF)
1122,100,NW YPSILANTI,STUTSMAN,ND,46.78,-98.57,HAIL LASTED 5 MINUTES. LARGEST HAILSTONE 1 INCH. (BIS)
