Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1210,UNK,PANAMA CITY BEACH,BAY,FL,30.21,-85.85,PICTURE SUBMITTED ON SOCIAL MEDIA OF DAMAGE TO AN AWNING ATTACHED TO A HOUSE NEAR PANAMA CITY BEACH (TAE)
1439,UNK,LAFAYETTE,LAFAYETTE,LA,30.22,-92.03,A MARDI GRAS FLOAT WAS DESTROYED AT THE CAJUNDOME IN LAFAYETTE. TIME ESTIMATED BY RADAR. (LCH)
1835,UNK,HOLLISTER,PUTNAM,FL,29.62,-81.81,RESIDENT REPORTS LIVESTOCK KILLED AND A DOG HOUSE DAMAGED. (JAX)
Time,Size,Location,County,State,Lat,Lon,Comments
1215,100,4 S BELLE CHASSE,PLAQUEMINES,LA,29.79,-90,HAIL UP TO THE SIZE OF QUARTERS WAS OBSERVED. (LIX)
1910,100,5 SW WILLISTON,LEVY,FL,29.32,-82.52,TRAINED SPOTTER REPORTED QUARTER SIZED HAIL 5 MILES SOUTHWEST OF WILLISTON. (TBW)
1930,175,13 SE CRESCENT CITY,FLAGLER,FL,29.3,-81.37,EM RECEIVED A REPORT OF GOLF-BALL SIZE HAIL THAT DID DAMAGE TO A FEW VEHICLES. (JAX)
1945,100,9 SSW BUNNELL,FLAGLER,FL,29.34,-81.31,SOCIAL MEDIA REPORTED QUARTER SIZE HAIL AT CODYS CORNER IN SOUTHWEST FLAGLER COUNTY. (JAX)
2130,100,SANFORD,SEMINOLE,FL,28.79,-81.28,SPOTTER REPORT AND MANY SOCIAL MEDIA REPORTS OF QUARTER-SIZED HAIL THROUGHOUT SANFORD. (MLB)
