Time,F-Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1053,59,ALTUS AIR FORCE BASE,JACKSON,OK,34.66,-99.29,(OUN)
1100,UNK,HOBART,KIOWA,OK,35.03,-99.09,ANCHORED ANIMAL STRUCTURE FLIPPED OVER. (OUN)
Time,Size,Location,County,State,Lat,Lon,Comments
0455,100,PERTH,SUMNER,KS,37.17,-97.49,(ICT)
0553,150,MOUNT HOPE,SEDGWICK,KS,37.87,-97.66,TRAINED SPOTTER REPORTED PING PONG BALL SIZED HAIL COVERING THE GROUND. (ICT)
0614,100,NEWTON,HARVEY,KS,38.04,-97.34,QUARTER SIZED HAIL WAS PARTIALLY COVERING THE GROUND. (ICT)
0626,100,4 SSW COUNCIL GROVE,MORRIS,KS,38.61,-96.52,LOCATION APPROXIMATED. (TOP)
0655,100,1 SE ESKRIDGE,WABAUNSEE,KS,38.85,-96.1,(TOP)
0725,100,4 WSW TOPEKA,SHAWNEE,KS,39.03,-95.75,NUMEROUS PHOTOS ACROSS TOPEKA SHOW PENNY TO NICKEL SIZE HAIL IN TOPEKA...WITH ONE PHOTO AT THIS LOCATION ILLUSTRATING QUARTER SIZE HAIL. (TOP)
0818,100,2 N COATS,PRATT,KS,37.54,-98.82,(DDC)
