Time,F_Scale,Location,County,State,Lat,Lon,Comments
2230,UNK,4 SSW AGATE,ROLETTE,ND,48.57,-99.53,TORNADO SEEN VIA SOCIAL MEDIA STREAM AND IS ONGOING AT TIME OF REPORT. ALSO REPORTED BY EM. (BIS)
2240,UNK,4 SW AGATE,ROLETTE,ND,48.59,-99.55,DAMAGE TO FARM BUILDINGS. . (BIS)
2245,UNK,6 S PERTH,TOWNER,ND,48.63,-99.46,WIDE TORNADO OBSERVED TRACKING ACROSS THE ROLETTE-TOWNER COUNTY LINE NEAR THE COMMUNITY OF AGATE. TIME AND LOCATION BASED ON STREAMING VIDEO AND SOCIAL MEDIA REPORT. (FGF)
2245,UNK,1 NNE AGATE,ROLETTE,ND,48.63,-99.49,CONTINUATION OF A MULTI-VORTEX TORNADO ACROSS THE ROLETTE-TOWNER COUNTY LINE NEAR THE COMMUNITY OF AGATE. THIS TORNADO TRACKED FOR AN ADDITIONAL 12 MILES ENE TO AROUND (FGF)
2259,UNK,1 N BISBEE,TOWNER,ND,48.64,-99.38,INTERMITTENT TOUCHDOWNS REPORTED AND FILMED ACROSS SOUTHERN GRAINFIELD TOWNSHIP. (FGF)
0140,UNK,9 NNE DEVILS LAKE,RAMSEY,ND,48.23,-98.8,FIRST OF TWO TORNADOES VIEWED AND PHOTOGRAPHED BY MULTIPLE STORM SPOTTERS IN THE SWEETWATER LAKE AREA...IN SOUTHERN FRESHWATER AND MORRIS TOWNSHIPS. THIS TORNADO TRACKE (FGF)
0141,UNK,2 ENE DEVILS LAKE,RAMSEY,ND,48.12,-98.83,TWIN TORNADO VORTICES VIEWED...AND FILMED JUST NORTH TO NORTHEAST OF DEVILS LAKE. MULTIPLE REPORTS RECEIVED FROM CHASERS AND SPOTTERS. TORNADOES LASTED FOR 2 TO THREE M (FGF)
0210,UNK,9 SW WARWICK,EDDY,ND,47.77,-98.86,A TORNADO TRACKED FOR ROUGHLY 3 MILES ACROSS FAR SOUTHEAST HILLDALE TOWNSHIP INTO THE FAR SOUTHWEST CORNER OF EDDY TOWNSHIP...TO ABOUT 6.5 MILES SSW OF WARWICK BY 920 P (FGF)
0216,UNK,10 WSW HAMAR,EDDY,ND,47.79,-98.77,TORNADO TRACKING INTO FAR SOUTHWEST EDDY TOWNSHIP... ABOUT 6 SSW OF WARWICK. (FGF)
Time,Speed,Location,County,State,Lat,Lon,Comments
1855,UNK,CLARKSVILLE,MONTGOMERY,TN,36.56,-87.35,WKRN-TV REPORTED ONE TREE DOWN IN CLARKSVILLE (OHX)
1902,UNK,1 SW WEST MILWAUKEE,MILWAUKEE,WI,43,-87.99,SEVERAL LARGE LIMBS AND A FEW TREES DOWN. SOUTH AND EAST OF WEST ALLIS. PROBABLE WET MICROBURST. TIME ESTIMATED FROM RADAR. (MKX)
1915,UNK,3 W ALLEGRE,TODD,KY,36.93,-87.27,TREE DOWN OVER ROAD NEAR CHRISTIAN COUNTY LINE. WATER OVER SEVERAL ROADS. (PAH)
1930,UNK,1 ENE GREENDALE,MILWAUKEE,WI,42.94,-87.98,LARGE LIMBS AND SOME TREES DOWN EAST AND NORTHEAST OF GREENDALE. WET MICROBURST. TIME ESTIMATED FROM RADAR. (MKX)
2030,UNK,4 N UNDERWOOD-PETERSVIL,LAUDERDALE,AL,34.92,-87.7,ONE TREE DOWN ALONG COUNTY ROAD 2 NEAR HIGHWAY 20. (HUN)
2040,UNK,3 SW GREEN HILL,DAVIDSON,TN,36.2,-86.6,SMALL TREE BLOWN DOWN ONTO FRONT PORCH OF HOME ON BELGIUM DRIVE AT BELGIUM COURT IN HERMITAGE (OHX)
2205,UNK,2 NE KNOX,BENSON,ND,48.36,-99.66,A FEW LARGE 4 TO 6 INCH DIAMETER TREE BRANCHES BROKEN DOWN IN SHELTER BELTS ACROSS NORTHERN KNOX TOWNSHIP. (FGF)
2215,UNK,2 NNE CASA GRANDE,PINAL,AZ,32.91,-111.73,POLICE REPORTED STORM DAMAGE OF AT LEAST 6 DOWNED POWER POLES AND 2 BRICK FENCES WITH SEVERAL TREES KNOCKED OVER. TIME ESTIMATED BASED ON RADAR. . (PSR)
