Time,F-Scale,Location,County,State,Lat,Lon,Comments
1446,UNK,WOODWARD,LA SALLE,TX,28.53,-99.29,*** 2 INJ *** TORNADO TOUCHED DOWN ALONG FM 468 NEAR THE DIMMIT CO LINE,FLIPPED AN 18 WHEELER THEN PROCEEDED NE ABOUT 5 MILES,CROSSED RANCH RD 469 AND STRUCK AN OIL F (CRP)
1740,UNK,RICARDO,KLEBERG,TX,27.42,-97.91,REPORT OF TORNADO NEAR RICARDO. MAGNITUDE UNKNOWN AT THIS TIME. (CRP)
1848,UNK,5 SE WHITSETT,LIVE OAK,TX,28.58,-98.2,REPORT OF TORNADO...UNCONFIRMED...MAGNITUDE UNKNOWN. (CRP)
1932,UNK,5 SSW NELL,LIVE OAK,TX,28.63,-98.09,BREIFLY ON GROUND (CRP)
2015,UNK,3 NW HOCHHEIM,GONZALES,TX,29.35,-97.33,DPS TROOPER WITNESSED SMALL TORNADO WEST OF HWY 183 (EWX)
2200,UNK,WEIMAR,COLORADO,TX,29.7,-96.78,PUBLIC REPORTS OF A TRAIN DERAILED IN WEIMAR WERE CALLED INTO THE NEWSROOM. POSSIBLE TORNADO. (HGX)
2224,UNK,WEIMAR,COLORADO,TX,29.7,-96.78,BRIEF TORNADO TOUCHDOWN AT AND NEAR WEIMAR HIGH SCHOOL. SCOREBOARD DAMAGED AND TRAIN DERAILED. NO INJURIES REPORTED PER DPS. TIME IS ESTIMATED VIA RADAR. (HGX)
2350,UNK,4 SSE CLEGG,LIVE OAK,TX,28.08,-98.26,SPOTTER RECORDED TORNADO ON THE GROUND SSW OF FM 624. TORNADO DISSIPATED SHORTLY BEFORE 7PM. (CRP)
0020,UNK,8 ESE LOMA ALTA,DUVAL,TX,28.04,-98.39,OR ABOUT 6 MILES SW OF CLEGG (CRP)
0153,UNK,LAGARTO,LIVE OAK,TX,28.09,-97.93,POSSIBLE TORNADO...SEVERAL RESIDENTS CLAIM THERE WAS A BRIEF TOUCHDOWN. (CRP)
0310,UNK,6 NNE ROBSTOWN,NUECES,TX,27.88,-97.62,CAR WASH WAS DESTROYED NEAR CALALLEN HIGH SCHOOL...FARM ROAD 624 AND WOOD RIVER DRIVE. (CRP)
0320,UNK,3 ESE CORPUS CHRISTI,NUECES,TX,27.76,-97.45,TORNADO TOUCHED DOWN IN OPEN FIELD 2 MILES SE OF CORPUS CHRISTI INTERNATIONAL AIRPORT. TRAVELED SOUTHEAST SNAPPING UTILITY POLES IN FRONT OF CLEAR CHANNEL RADIO STATION (CRP)
0332,UNK,4 SE SINTON,SAN PATRICIO,TX,27.99,-97.46,GRAIN ELEVATOR AND HOUSES DAMAGED ALONG 181 BETWEEN SINTON AND TAFT. (CRP)
0352,UNK,8 SE WOODSBORO,REFUGIO,TX,28.16,-97.23,TORNADO TOUCHED DOWN IN AN OPEN FARM FIELD EAST OF LEVIEN RD. TRAVELED EAST CROSSING GIN RD SNAPPING 5 UTILITY POLES AND BLOWING THE ROOF OFF A SHED. TORNADO DISSIPATED (CRP)
0417,UNK,2 NE HOLIDAY BEACH,ARANSAS,TX,28.15,-96.97,EF0 BRIEFLY TOUCHED DOWN IN RURAL ARANSAS COUNTY AND CROSSED HWY 35 APPPROX 2 MILES NE OF HOLIDAY BEACH,SNAPPING ONE TELEPHONE POLE. PATH LENGTH 1 MILE AND WIDTH 50 YD (CRP)
0434,UNK,2 NNW INEZ,VICTORIA,TX,28.91,-96.8,TORNADO REPORTED TO HAVE DESTROYED A WHOLE BARN. (CRP)
0500,UNK,RANDADO,JIM HOGG,TX,27.08,-98.87,JIM HOGG COUNTY SHERIFF DEPARTMENT REPORTS TORNADO BRIEFLY TOUCHED DOWN AT THE INTERSECTION OF HIGHWAY 16 AND FM 649 IN THE VICINITY OF RANDADO. (BRO)
