Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1845,UNK,5 NNW BESSEMER,JEFFERSON,AL,33.44,-86.98,TREES AND POWERLINES DOWN ON HOMES IN HUEYTOWN ALONG BROOKLANE DR NEAR DAVEY ALLISON BLVD AND COMMERCE AVE. ALSO ROOF DAMAGE TO A BUSINESS AND ONE GARAGE DOOR BLOWN OUT (BMX)
1851,60,3 W KENDALL,MIAMI-DADE,FL,25.67,-80.38,MEASURED AT MIAMI DADE COLLEGE (MFL)
1852,UNK,3 SE KENDALE LAKES,MIAMI-DADE,FL,25.68,-80.38,LARGE BRANCH BLOCKING NORTHBOUND SW 112TH AVENUE AT SW 96TH ST ON NORTH SIDE OF MIAMI DADE COLLEGE KENDALL CAMPUS. (MFL)
1900,UNK,5 NNW BESSEMER,JEFFERSON,AL,33.44,-86.98,ONE TREE DOWN ON A HOUSE. WINDS OFF RADAR 40 TO 50 MPH. (BMX)
1917,UNK,5 ESE KEYSVILLE,BURKE,GA,33.21,-82.15,BURKE COUNTY SHERIFF REPORTED TREES DOWN ON GEORGE PERKINS ROAD NORTHWEST OF WAYNESBORO (CAE)
1918,UNK,7 SSE VIDETTE,BURKE,GA,32.94,-82.2,BURKE COUNTY SHERIFF REPORTED TREES DOWN ON HICKSON ROAD (CAE)
2230,UNK,14 NNW GULFPORT,HARRISON,MS,30.57,-89.16,MULTIPLE LARGE TREE LIMBS DOWN AND POWER OUTAGES SOUTH OF SAUCIER. (LIX)
2314,UNK,HENRYVILLE,CLARK,IN,38.53,-85.77,A FEW TREES DOWN NEAR INTERSTATE 65. (LMK)
2325,UNK,4 N KILN,HANCOCK,MS,30.47,-89.43,MULTIPLE TREES DOWN ALONG HIGHWAY 603 NORTH OF KILN. (LIX)
2325,UNK,3 S ATTAPULGUS,DECATUR,GA,30.71,-84.48,SEVERAL TREES DOWN IN DECATUR COUNTY (TAE)
2340,UNK,GRETNA,GADSDEN,FL,30.62,-84.66,POWER LINE BLOWN DOWN ON THE SIDE OF THE ROAD STARTED A FIRE ALONG BLUESTAR HIGHWAY (TAE)
0000,UNK,1 ESE MOUNT PLEASANT,GADSDEN,FL,30.65,-84.68,TREE DOWN NEAR CRYSTAL ROAD IN THE VICINITY OF HOWELL ROAD (TAE)
0112,UNK,2 SW FRANKFORT,FRANKLIN,KY,38.17,-84.89,FRANKFORT PLANT BOARD REPORTED MULTIPLE POWER OUTAGES OVER SOUTHWEST FRANKLIN COUNTY. CLOVERDALE AND LEAWOOD SUBDIVISIONS WERE IMPACTED. (LMK)
0140,UNK,OZARK,DALE,AL,31.45,-85.65,TREES BLOWN DOWN IN THE OZARK AREA. SOME ACCIDENTS REPORTED DUE TO THE FALLEN TREES. (TAE)
0205,60,10 N BIRNEY,ROSEBUD,MT,45.52,-106.34,DIME SIZE HAIL (BYZ)
0207,UNK,FRANKFORT,FRANKLIN,KY,38.19,-84.87,TREES REPORTED DOWN AT TANGLEWOOD AND DAKOTA ROAD. (LMK)
0410,UNK,5 SE GOLVA,GOLDEN VALLEY,ND,46.68,-103.91,APPROXIMATELY TWO DOZEN TELEPHONE POLES WERE SNAPPED. AN EMPTY GRAIN BIN WAS DISPLACED 80 TO 100 YARDS AND DESTROYED. WINDS ESTIMATED AT 80 MPH. (BIS)
0415,64,2 NW GLENDIVE,DAWSON,MT,47.13,-104.74,GLENDIVE AIRPORT AWOS MEASURED A 64 MPH WIND GUST. (GGW)
0500,60,GRASSY BUTTE,MCKENZIE,ND,47.39,-103.25,(BIS)
