Time,F_Scale,Location,County,State,Lat,Lon,Comments
1730,UNK,4 SSW SAMPSON,BRADFORD,FL,29.86,-82.24,PRELIMINARY SURVEY INDICATES EF0 TORNADO TOUCHDOWN 4 MILES SOUTH SOUTHWEST OF SAMPSON. MAXIMUM WINDS...85 MPH. TIME...BETWEEN 130 AND 145 PM. PATH LENGTH...ABOUT 1 MILE (JAX)
1730,UNK,4 NW STARKE,BRADFORD,FL,29.98,-82.16,PRELIMINARY SURVEY INDICATES EF0 TORNADO TOUCHDOWN 4 MILES NORTHWEST OF STARKE. MAXIMUM WINDS...85 MPH. TIME...BETWEEN 130 AND 145 PM. PATHLENGTH...1 MILE. MAXIMUM WIDT (JAX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1400,UNK,1 SW LITTLE PLYMOUTH,KING AND QUEEN,VA,37.62,-76.8,FEW TREES DOWN...ONE POLE BARN BLOWN OVER...AND OTHER DAMAGED....CLIFTON RD AND RT. 14. CONFIRMED AS NON-TORNADIC BY NWS SURVEY. (AKQ)
1455,61,KEATON BEACH,TAYLOR,FL,29.82,-83.6,(TAE)
1507,UNK,1 ENE ADAMS BEACH,TAYLOR,FL,29.89,-83.62,TREE DOWN (TAE)
1650,UNK,HIGH SPRINGS,ALACHUA,FL,29.82,-82.59,LARGE TREE DOWN NEAR 2222ND ST AND 165TH AVE TIME ESTIMATED BY RADAR (JAX)
1710,UNK,6 WNW UNIVERSITY OF FLO,ALACHUA,FL,29.68,-82.44,LARGE TREES DOWN NEAR I 75 AND NW 39TH AVE (JAX)
1738,UNK,SWANQUARTER,HYDE,NC,35.4,-76.32,POWER LINE DOWN ON SWINDELL FOREST ROAD IN SWANQUARTER. (MHX)
1745,UNK,5 WNW STARKE,BRADFORD,FL,29.98,-82.18,THE LOCAL MEDIA RECEIVED REPORTS FROM THE SHERIFFS OFFICE OF A POSSIBLE TORNADO TOUCH DOWN NEAR COUNTY ROAD 225 AND NORTHWEST 180TH STREET. THERE WERE MULTIPLE TREES AN (JAX)
1830,UNK,6 WNW UNIVERSITY OF FLO,ALACHUA,FL,29.68,-82.44,LARGE TREES DOWN NEAR I 75 AND NW 39TH AVE (JAX)
1833,UNK,SHREWSBURY,YORK,PA,39.77,-76.68,TREES DOWN (CTP)
1915,UNK,2 SW ST. AUGUSTINE,ST. JOHNS,FL,29.87,-81.33,DISPATCH REPORTS TREE DOWN ON POWER LINE NEAR LENA STREET. TIME ESTIMATED BY RADAR. (JAX)
1153,UNK,5 ESE HUDSON,PASCO,FL,28.34,-82.62,TREE DOWN CAUSING FENCE DAMAGE IN THE SHADOW RIDGE SUBDIVISION. WINDS ESTIMATED AT 40 MPH BASED OFF OF NEARBY HOME WEATHER STATIONS. (TBW)
Time,Size,Location,County,State,Lat,Lon,Comments
