Time,F_Scale,Location,County,State,Lat,Lon,Comments
0025,UNK,6 E FRIEND,FINNEY,KS,38.25,-100.79,CORRECTED LOCATION FROM EARLIER TRANSMITTED LOCATION. THE DURATION OF THE TORNADO EVENT WAS 4 MINUTES. (DDC)
0036,UNK,5 NE PARK,SHERIDAN,KS,39.16,-100.3,LANDSPOUT (GLD)
0155,UNK,10 NE SYRACUSE,HAMILTON,KS,38.07,-101.62,(DDC)
0217,UNK,13 NNE SYRACUSE,HAMILTON,KS,38.14,-101.62,(DDC)
0225,UNK,20 NNE SYRACUSE,HAMILTON,KS,38.23,-101.58,(DDC)
Time,Speed,Location,County,State,Lat,Lon,Comments
1824,UNK,2 SW WARNER ROBINS,HOUSTON,GA,32.6,-83.65,A TREE WAS REPORTED DOWN ON A HOUSE ALONG ARROWHEAD TRAIL. (FFC)
1835,UNK,PASS CHRISTIAN,HARRISON,MS,30.32,-89.24,BROADCAST MEDIA REPORTED DAMAGE TO SEVERAL RESTAURANTS AND SEVERAL VESSELS AT PASS CHRISTIAN HARBOR... LIKELY CAUSED BY A DOWNBURST. EVENT TIME ESTIMATED. (LIX)
1854,UNK,3 N CROSS KEYS,JONES,GA,32.89,-83.59,A TREE WAS REPORTED DOWN ON THE 3700 BLOCK OF JOYCLIFF ROAD. (FFC)
1918,UNK,1 W GREENBERRY CROSSROA,JONES,GA,32.96,-83.46,A TREE WAS REPORTED DOWN ON CHILDS ROAD. (FFC)
1922,UNK,3 S BROWNS CROSSING,BALDWIN,GA,33,-83.36,MULTIPLE TREES WERE REPORTED DOWN ALONG COUNTY LINE CHURCH ROAD IN WESTERN BALDWIN COUNTY. (FFC)
1948,UNK,2 SE PLANT HARLEE BRANC,BALDWIN,GA,33.18,-83.27,A TREE WAS REPORTED DOWN IN THE 160 BLOCK OF SINCLAIR MARINA ROAD. (FFC)
2134,UNK,NEW ORLEANS,ORLEANS,LA,29.97,-90.08,6-10 INCH DIAMETER TREE DOWNED IN DOWNTOWN NEW ORLEANS AT THE LIBRARY (LIX)
2148,UNK,ALCOA,BLOUNT,TN,35.79,-83.98,SEVERAL TREES DOWN NEAR ALCOA... TENNESSEE. (MRX)
2340,62,8 W SLAPOUT,BEAVER,OK,36.6,-100.26,(AMA)
0015,UNK,BAXTER,PUTNAM,TN,36.15,-85.64,DUPLEX DAMAGED BY FALLEN TREE AT 218 SECOND AVE. SOUTH (OHX)
0019,64,3 E DODGE CITY,FORD,KS,37.76,-99.97,(DDC)
0039,60,4 WSW LAMAR,PROWERS,CO,38.07,-102.69,(PUB)
0040,UNK,7 NE ATWOOD,RAWLINS,KS,39.88,-100.95,3 TO 4 INCH DIAMETER LIMBS WERE BROKEN. REPORT IS IN THE SAME PLACE AS THE GOLFBALL HAIL. BOTH ARE DELAYED REPORTS. (GLD)
0042,UNK,7 SSW FT. DODGE,FORD,KS,37.64,-99.98,CENTER PIVOT SPRINKLER SYSTEM OVERTURNED. (DDC)
0045,UNK,7 S MCKEE,JACKSON,KY,37.33,-84,TREE DOWN ON POWER LINES ON HIGHWAY 290 (JKL)
0055,60,6 S BUFFALO,HARPER,OK,36.75,-99.63,(OUN)
0111,UNK,KINSLEY,EDWARDS,KS,37.92,-99.41,TRAMPOLINE WAS BLOWN INTO WINDOW OF HOUSE. (DDC)
0115,75,3 NE LAKIN,KEARNY,KS,37.97,-101.21,(DDC)
0137,60,2 W FRIEND,FINNEY,KS,38.26,-100.95,55 TO 65 MPH WINDS. (DDC)
0200,60,TRIBUNE,GREELEY,KS,38.47,-101.75,(GLD)
0220,58,3 SSE LAKE CITY,BARBER,KS,37.31,-98.79,(DDC)
0316,60,HARPER,Harper,KS,37.29,-98.03,MINOR DAMAGE TO ROOF OF HOSPITAL IN HARPER (ICT)
0529,70,4 NE UDALL,COWLEY,KS,37.43,-97.07,(ICT)
Time,Size,Location,County,State,Lat,Lon,Comments
1430,100,10 NE CEDAR KEY,LEVY,FL,29.25,-82.93,PUBLIC ESTIMATED UP TO QUARTER SIZE HAIL AND UP TO 40 MPH WIND GUST. (TBW)
1949,100,1 NNW WEST END PLACE,LUBBOCK,TX,33.59,-101.96,AT MILWAUKEE AND 4TH STREET... MOSTLY HALF-INCH SIZE. (LUB)
2106,150,5 NE MANITOU SPRINGS,EL PASO,CO,38.91,-104.86,(PUB)
