Time,F_Scale,Location,County,State,Lat,Lon,Comments
2133,UNK,11 SW POCAHONTAS,RANDOLPH,AR,36.15,-91.11,HOUSE COMPLETELY SHIFTED OFF FOUNDATION. SECOND STORY OF HOME REMOVED ALONG WITH ROOF. NEIGHBORS BARN IN RESIDENTS YARD. (MEG)
2133,UNK,3 SSW IMBODEN,LAWRENCE,AR,36.16,-91.2,TORNADO ON GROUND NEAR IMBODEN. SMALL DEBRIS FIELD REPORTED AND MEASURED WIND GUST OF 59 MILES PER HOUR. (MEG)
2150,UNK,5 S POPLARVILLE,PEARL RIVER,MS,30.76,-89.52,A WEAK TORNADO TOUCHED DOWN A COUPLE OF TIMES JUST SOUTH OF POPLARVILLE CAUSING MINOR PROPERTY DAMAGE. A POOL WAS OVERRTURNED AND MINOR DAMAGE REPORTED TO A MOBILE HOME (LIX)
2215,UNK,3 SSE PURVIS,LAMAR,MS,31.1,-89.39,A BRIEF TORNADO TOUCH DOWN CAUSED SHINGLE DAMAGE AND BROKE A WINDOW ON A HOUSE. SEVERAL TREES WERE BLOWN DOWN...TWO OF WHICH FELL ON VEHICLES. THE DAMAGE OCCURRED ALONG (JAN)
2320,UNK,8 SE LAUREL,JONES,MS,31.61,-89.05,A BRIEF TORNADO TOUCHDOWN TOOK THE MEDAL ROOF OFF A BUILDING ALONG WEBER JORDAN ROAD.MAXIMUM WINDS WERE 85 MPH AND MAXIMUM WIDTH WAS 50 YARDS. THE TORNADO WAS RATED EF0 (JAN)
1043,UNK,2 WNW BIRMINGHAM,JEFFERSON,AL,33.54,-86.84,A TORNADO TOUCHED DOWN JUST NORTHWEST OF DOWNTOWN BIRMINGHAM,CAUSING DAMAGE TO THE METAL ROOF OF A BUILDING AND CAUSING THE OVERHEAD DOORS TO COLLAPSE. IT CONTINUED TO (BMX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1855,UNK,4 W VIOLA,FULTON,AR,36.4,-92.06,MODERATE DAMAGE TO AN APARTMENT BUILDING...TWO MOBILE HOMES...AND NUMEROUS OUTBUILDINGS. TREES AND POWER LINES WERE BLOWN DOWN. THIS REPORT CORRECTS THE TIME OF THE EVE (LZK)
1955,UNK,4 W VIOLA,FULTON,AR,36.4,-92.06,A ROOF WAS BLOWN OFF OF AN APARTMENT BUILDING...AS WELL AS SEVERAL MOBILE HOMES. THERE WAS ALSO DAMAGE TO OUTBUILDINGS AS WELL. (LZK)
2133,UNK,5 N BLACK ROCK,RANDOLPH,AR,36.18,-91.11,DAMAGE TO SEVERAL TREES...HAY BARN AND PARTIALLY CONSTRUCTED HOME. (MEG)
2150,UNK,2 S POPLARVILLE,PEARL RIVER,MS,30.81,-89.53,A POOL WAS OVERTURNED AND THE PUBLIC OBSERVED DEBRIS IN THE AIR AND A FUNNEL CLOUD NEAR THE INTERESECTION OF INTERSTATE 12 AND HIGHWAY 53. POSSIBLE WEAK TORNADO. (LIX)
2202,UNK,GREENBRIER,FAULKNER,AR,35.23,-92.38,SEVERAL TREES WERE DOWNED IN THE CITY OF GREENBRIER. (LZK)
2215,UNK,3 SE PURVIS,LAMAR,MS,31.11,-89.37,SHINGLE DAMAGE TO A HOME AND 2 TREES DOWN ON VEHICLES ALONG OLD HWY 11 NEAR I-59 (JAN)
2305,UNK,10 NE DONIPHAN,RIPLEY,MO,36.73,-90.69,FEW TREES BLOWN DOWN ACROSS ROADWAYS BARN AND OUTBUILDING DESTROYED. (PAH)
2335,UNK,5 S GARRISON,NACOGDOCHES,TX,31.75,-94.49,TREES DOWN BLOCKING FM 95. (SHV)
0210,UNK,HEMPHILL,SABINE,TX,31.34,-93.85,TREES AND POWER LINES DOWN IN HEMPHILL. TRAFFIC LIGHT AT HWY 21 AND 87 OUT. (SHV)
0230,UNK,10 S BIENVILLE,BIENVILLE,LA,32.22,-92.98,SEVERAL TREES DOWN AND LIMB DEBRIS NOTED IN THE SOUTHERN PART OF BIENVILLE PARSIH. (SHV)
0245,UNK,JONESBORO,JACKSON,LA,32.24,-92.71,TREES DOWN ON THE WEST SIDE OF TOWN. (SHV)
0310,UNK,5 NE JONESBORO,JACKSON,LA,32.29,-92.65,TREES AND POWER LINES DOWN. (SHV)
0355,UNK,5 S BASTROP,MOREHOUSE,LA,32.7,-91.91,TREE DOWN ALONG HWY 139. (JAN)
0545,UNK,9 ESE LINDEN,PERRY,TN,35.56,-87.7,TREE DOWN ON HWY 412 EAST. (OHX)
0608,UNK,6 SSW CARROLLTON,CARROLL,MS,33.42,-89.96,A FEW TREES DOWN ACROSS HWY 17 SOUTH. (JAN)
0635,UNK,KILMICHAEL,MONTGOMERY,MS,33.44,-89.57,SEVERAL TREES AND POWER LINES DOWN. (JAN)
0657,UNK,BELLEFONTAINE,WEBSTER,MS,33.65,-89.31,TREES DOWN (JAN)
0720,UNK,4 W MONTPELIER,CLAY,MS,33.72,-89.02,SEVERAL TREES DOWN IN THE WEST PART OF THE COUNTY...ONE LARGE TREE WAS DOWN ACROSS HWY 46. (JAN)
0724,UNK,LOUISVILLE,WINSTON,MS,33.12,-89.05,ROOF DAMAGE TO AN APPARTMENT ALONG WITH SOME SIGNS DAMAGED. (JAN)
0743,UNK,1 NW WEST POINT,CLAY,MS,33.62,-88.66,SEVERAL TREES DOWN ALONG WITH A PATIO DAMAGED AND A GAZEEBO FLIPPED OVER. THIS OCCURRED ON LONE OAK DR JUST WEST OF HWY 45. ALSO...A CAR WASH ON HWY 45 SUSTAINED SOME M (JAN)
0919,UNK,3 NW MADISON,LIMESTONE,AL,34.73,-86.79,SHINGLES WERE BLOWN OFF OF A HOUSE AND A FENCE WAS PARTIALLY BLOWN DOWN. A TRAMPOLINE WAS ALSO DESTROYED AFTER BEING BLOWN 200 YARDS. (HUN)
0935,UNK,3 ESE HUNTSVILLE,MADISON,AL,34.72,-86.54,THREE TO FOUR TREES WERE BLOWN DOWN ON GOVERNORS DRIVE GOING UP MONTE SANO MOUNTAIN. LOTS OF GARBAGE CANS BLOWN AROUND AND LIMBS DOWN. (HUN)
1000,UNK,2 S MEADVILLE,FRANKLIN,MS,31.44,-90.89,A TREE FELL ON A TRAILER ALONG GLOSTER RD SOUTH OF MEADVILLE (JAN)
1043,UNK,2 WNW BIRMINGHAM,JEFFERSON,AL,33.54,-86.83,SEVERAL REPORTS OF HOUSES DAMAGED AROUND THE 1300 BLOCK OF 24TH AVE NORTH IN BIRMINGHAM. ROOFS OFF HOUSES AND A COMMERCIAL STRUCTURE. ALSO POWER LINES DOWN. POSSIBLE TO (BMX)
1123,UNK,1 W GEORGETOWN,COPIAH,MS,31.87,-90.18,TREES DOWN ALONG HIGHWAY 28 JUST WEST OF GEORGETOWN (JAN)
1125,UNK,2 SSW CRANFIELD,ADAMS,MS,31.52,-91.22,TREE DOWNED ACROSS CRANFIELD ROAD (JAN)
Time,Size,Location,County,State,Lat,Lon,Comments
2055,100,2 WSW HIGDEN,CLEBURNE,AR,35.56,-92.24,(LZK)
2130,125,5 SW IMBODEN,LAWRENCE,AR,36.15,-91.24,HALF DOLLAR SIZE HAIL AND SMALL TREE LIMBS REPORTED DOWN BY THE PUBLIC. (MEG)
2201,100,CONCORD,CLEBURNE,AR,35.66,-91.85,(LZK)
2255,100,TUCKERMAN,JACKSON,AR,35.73,-91.2,(LZK)
2326,100,HOT SPRINGS,GARLAND,AR,34.49,-93.05,THE HAIL FELL AT THE ARKANSAS STATE POLICE TROOP HEADQUARTERS. (LZK)
2338,100,10 W CENTER,SHELBY,TX,31.79,-94.35,SEVERAL TREES ALSO DOWN. (SHV)
0205,100,3 ESE GERONIMO,GUADALUPE,TX,29.64,-97.92,PEA TO QUARTER SIZE HAIL. 20 MIN RAINFALL 0.95. (EWX)
0252,100,5 W MARIANNA,LEE,AR,34.77,-90.85,QUARTER SIZE HAIL REPORTED ON HIGHWAY 79 5 MILES WEST OF MARIANNA. (MEG)
