Time,F_Scale,Location,County,State,Lat,Lon,Comments
0333,UNK,2 SE EDWARDS,HINDS,MS,32.31,-90.58,THIS BRIEF TORNADO TOUCHED DOWN JUST SOUTH OF MS HIGHWAY 467 SOUTHEAST OF EDWARDS NEAR CAL-MAINE FOODS. SEVERAL HARDWOOD TREES WERE UPROOTED AND SOFTWOOD TREES WERE SNA (JAN)
0540,UNK,5 WNW MORTON,RANKIN,MS,32.38,-89.74,THE TORNADO PRODUCED PRIMARILY TREE DAMAGE ALONG ITS 8.7 MILE TRACK...HOWEVER...A MOBILE HOME AND A CHICKEN HOUSE WERE DESTROYED. MINOR ROOF DAMAGE WAS ALSO DONE TO A H (JAN)
0545,UNK,1 ENE BRANCH,SCOTT,MS,32.44,-89.69,TREES DOWN ON AIRPORT RD AND JOHN POPE RD. BARN DESTROYED AT THIS SAME LOCATION. (JAN)
0556,UNK,4 S LENA,SCOTT,MS,32.54,-89.59,TREES DOWN ON HILLSBORO-LUDLOW RD. (JAN)
0605,UNK,1 SSW TUSCOLA,LEAKE,MS,32.61,-89.53,THIS WEAK AND BRIEF TORNADO DAMAGED A FEW TREES ALONG HIGHWAY 500 NEAR TUSCOLA. PATH LENGTH...0.6 MILES.MAXIMUM PATH WIDTH...75 YARDS. EF0 WITH 75 MPH PEAK WIND. (JAN)
0607,UNK,3 S CARTHAGE,LEAKE,MS,32.7,-89.52,POWER LINES DOWN ON HWY 488 AND HWY 355. (JAN)
0614,UNK,3 E CARTHAGE,LEAKE,MS,32.74,-89.48,THIS TORNADO TOUCHED DOWN JUST SOUTH OF HWY 16 EAST OF CARTHAGE WHERE IT SNAPPED AND UPROOTED NUMEROUS TREES AND DESTROYED A LARGE OUTBUILDING. SOME POWER LINES WERE DO (JAN)
0621,UNK,2 SE RENFROE,LEAKE,MS,32.84,-89.43,THIS TORNADO TOUCHED DOWN ALONG COOSA ROAD AND TRACKED NORTHEAST TO JUST PAST THE NESHOBA COUNTY LINE AT THOMPSON ROAD. DOZENS OF PINE TREES WERE DAMAGED AS IT CROSSED (JAN)
0630,UNK,5 SE ZAMA,LEAKE,MS,32.93,-89.32,TIN ROOF WAS MOSTLY BLOWN OFF A HOME AND INTO HIGHWAY 25. THIS OCCURRED JUST SOUTH OF THE ATTALA LINE IN NORTHEAST LEAKE COUNTY. (JAN)
0630,UNK,4 SE ZAMA,ATTALA,MS,32.93,-89.33,THIS TORNADO TOUCHED DOWN ALONG HIGHWAY 25 IN FAR NORTHEAST LEAKE COUNTY. ALONG HIGHWAY 25...THE INITIAL DAMAGE WAS TO A HOME WHERE PART OF THE ROOF WAS TORN OFF WITH R (JAN)
0633,UNK,5 ESE ZAMA,WINSTON,MS,32.95,-89.31,LOTS OF TREES DOWN AT HWY 19 AND HWY 25. TREE DOWN ON A TRACTOR TRAILER. (JAN)
0640,UNK,9 WSW LOUISVILLE,WINSTON,MS,33.08,-89.2,TREES DOWN ON SHILOH RD. (JAN)
0641,UNK,14 WSW LOUISVILLE,WINSTON,MS,33.05,-89.28,THIS TORNADO TOUCHED DOWN JUST SOUTH OF HINZE BAPTIST CHURCH AND MOVED NORTHEAST FOR ABOUT 2 MILES. ALL OF THE DAMAGE WAS ALONG HINZE CHURCH ROAD AND HINZE RURAL HILL R (JAN)
