Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1225,UNK,4 NNE HOWE VALLEY,HARDIN,KY,37.74,-86.06,SEVERAL BARNS AND WOODEN FENCES DESTROYED BY THUNDERSTORM WINDS. . (LMK)
1920,UNK,1 S BARTLETT,WASHINGTON,OH,39.4,-81.82,HOUSE TRAILER BLOWN OFF FOUNDATION ONTO ITS SIDE (RLX)
1957,UNK,DEVOLA,WASHINGTON,OH,39.47,-81.47,2 SYCAMORE TREES TOPPED - APPROX 12 INCH DIAMETER TRUNKS (RLX)
2027,UNK,NEW MATAMORAS,WASHINGTON,OH,39.52,-81.07,LARGE TREE DOWN ON A HOUSE (RLX)
2034,UNK,1 ESE SISTERSVILLE,TYLER,WV,39.55,-80.98,NUMEROUS TREES DOWN ACROSS ROADS AND POWER OUTAGES (RLX)
2037,UNK,1 SSE LODI,WETZEL,WV,39.6,-80.93,ONE TREE DOWN ON THE INTERSECTION OF EAST MAIN STREET AND 4TH AVENUE (PBZ)
2134,UNK,3 SE CHARLESTON,KANAWHA,WV,38.32,-81.59,PER 911 CENTER... TREE DOWN AT 44TH AND VENABLE AVE IN KANAWHA CITY. RADAR ESTIMATED TIME. (RLX)
2154,UNK,1 N LECONTES MILLS,CLEARFIELD,PA,41.08,-78.26,TREES DOWN ALONG THE 8500 BLOCK OF GILLINGHAM ROAD IN GIRARD TWP. (CTP)
2154,UNK,2 ESE PINE GLEN,CENTRE,PA,41.09,-78.03,TREES DOWN IN GIRARD TOWNSHIP IN THE BLOCK OF 8500 GILLINGHAM ROAD. . (CTP)
2155,UNK,5 NW MASONTOWN,GREENE,PA,39.9,-79.98,TREES DOWN IN CUMBERLAND TOWNSHIP (PBZ)
2209,60,2 NW RICARDO,KLEBERG,TX,27.44,-97.87,(CRP)
2220,UNK,5 WSW CONNELLSVILLE,FAYETTE,PA,40,-79.68,MULTIPLE TREES DOWN AROUND THE TOWN (PBZ)
2225,UNK,2 NNE CJRS COLONIA,HIDALGO,TX,26.37,-98.33,HIDALGO COUNTY EM REPORTED DAMAGE IN THE LAS CANAS SUBDIVISION. A ROOF WAS BLOWN OFF A CARPORT...A SHEET OF A TIN ROOF WAS LIFTED ON A MOBILE HOME AND POWER LINES WERE (BRO)
2244,UNK,7 ESE MOUNT PLEASANT,FAYETTE,PA,40.1,-79.42,MULTIPLE TREES DOWN AROUND THE AREA (PBZ)
2247,UNK,DONEGAL,WESTMORELAND,PA,40.12,-79.38,NUMEROUS TREES AND WIRES DOWN AROUND DONEGAL AND ROUTE 711 (PBZ)
0000,UNK,4 N EBENSBURG,CAMBRIA,PA,40.55,-78.73,A COUPLE OF BARNS WERE DAMAGED... THE TOP WAS BLOWN OFF A SILO AND SEVERAL TREES WERE DAMAGED OR UPROOTED. (CTP)
0213,UNK,1 ENE MILL HALL,CLINTON,PA,41.11,-77.47,TREES DOWN ON HOME WITH ENTRAPMENT (CTP)
0300,UNK,RENOVO,CLINTON,PA,41.34,-77.75,FLOODING ON RT 120 NEAR FADDY RUN SOUTH OF THE BOROUGH. . (CTP)
Time,Size,Location,County,State,Lat,Lon,Comments
1940,100,FLEMING,WASHINGTON,OH,39.38,-81.62,1 INCH HAIL IN FLEMING (RLX)
1957,100,DEVOLA,WASHINGTON,OH,39.47,-81.47,2 SYCAMORE TREES TOPPED - APPROX 12 INCH DIAMETER TRUNKS (RLX)
2044,150,1 S NEW MARTINSVILLE,WETZEL,WV,39.64,-80.86,(PBZ)
2050,100,1 NW GRAVEL SWITCH,MARION,KY,37.59,-85.06,. (LMK)
2329,125,LOST CREEK,HARRISON,WV,39.16,-80.35,(RLX)
2346,100,5 E BRIDGEPORT,TAYLOR,WV,39.29,-80.16,(RLX)
