Time,F_Scale,Location,County,State,Lat,Lon,Comments
1616,UNK,1 E MYRTLE BEACH,HORRY,SC,33.7,-78.87,VIDEO CAPTURED WATERSPOUT COMING ONSHORE AS A TORNADO NEAR 21ST AVE IN MYRTLE BEACH. (ILM)
1626,UNK,1 NNE FLOYDALE,DILLON,SC,34.34,-79.32,TORNADO TOUCHED DOWN SOUTH OF LESTER RD BETWEEN THE LITTLE PEE DEE RIVER AND RIVERVIEW LOOP. IT CROSSED LESTER RD MOVING NORTH... BROKE LARGE LIMBS OUT OF SEVERAL TREES (ILM)
1935,UNK,9 SSW MAXTON,ROBESON,NC,34.62,-79.43,SHERIFF OBSERVED TORNADO TOUCH DOWN ON NEARBY FIELD NEAR GADDYS MILL RD. (ILM)
1948,UNK,2 E DILLON,DILLON,SC,34.42,-79.33,A TORNADO WITH ESTIMATED MAXIMUM WINDS OF 75 MPH TOUCHED DOWN NEAR SR 17-198 AND SKIPPED NORTH ALONG THE EAST SIDE OF WEST COUNTY CLUB ROAD. SEVERAL LARGE LIMBS WERE BR (ILM)
2029,UNK,4 NE ROWLAND,ROBESON,NC,34.58,-79.26,TORNADO TOUCHED DOWN SOUTH OF SR 1134... MOVED NORTH FOR 0.25 MILE... AND LIFTED ON NORTH SIDE OF SR 1134. MINOR TO SUBSTANTIAL TREE DAMAGE WAS NOTED ALONG THE PATH. MA (ILM)
2159,UNK,2 WNW SOUTH OF THE BORD,DILLON,SC,34.52,-79.35,A TORNADO CAUSED MINOR DAMAGE TO THE TOPS OF TREES ON THE EAST SIDE OF BLUE MOON DRIVE AS IT MOVED NORTH FOR 0.7 MILE. IT CROSSED HARLEES BRIDGE ROAD... AND SNAPPED SEV (ILM)
2230,UNK,2 SW MIDDLEBURG,VANCE,NC,36.38,-78.36,TRAINED SPOTTER SAW A RAIN WRAPPED TORNADO ON THE GROUND NEAR EXIT 215 ON I-85. (RAH)
0122,UNK,6 NNW LONGS,HORRY,SC,34.01,-78.76,A BRIEF TORNADO TOUCHED DOWN IN NORTHERN HORRY COUNTY CAUSING SPOTTY DAMAGE TO PINE TREES AND MINOR ROOF DAMAGE. (ILM)
0238,UNK,4 SE CLARENDON,COLUMBUS,NC,34.18,-78.81,NWS STORM SURVEY ASSESSED DAMAGE FROM A POSSIBLE TORNADO NEAR TABOR CITY... NC AND FOUND EVIDENCE OF A 105 MPH... EF1 TORNADO. ABOUNT 50 LARGE TREES WERE SNAPPED OR UPR (ILM)
0426,UNK,2 NNW ROSEBORO,SAMPSON,NC,34.98,-78.52,DEPUTIES REPORT TIN ROOFING AND DEBRIS IN THE ROAD NEAR ROSEBORO/SALEMBURG COINCIDENT WITH A TDS SIGNATURE ON BOTH THE KRAX AND KLTX RADARS. (RAH)
0755,UNK,3 SE PIKEVILLE,WAYNE,NC,35.47,-77.95,A SHORT LIVED AND WEAK EF0 TORNADO WITH MAXIMUM WIND SPEEDS OF 70 MPH ASSOCIATED WITH TROPICAL DEPRESSION FLORENCE TOUCHED DOWN IN THE PRE-DAWN HOURS JUST EAST OF THE W (RAH)
0958,UNK,4 N GOLDSBORO,WAYNE,NC,35.44,-77.98,TREES REPORTED DOWN ON WILLIAM COURT. (RAH)
1107,UNK,ELM CITY,WILSON,NC,35.81,-77.87,TREES DOWN AND MINOR STRUCURAL DAMAGE TO HOMES ON LEO DRIVE... LYNHAVEN DRIVE... AND WATSON LANE. (RAH)
Time,Speed,Location,County,State,Lat,Lon,Comments
2045,UNK,4 S JACKSONVILLE BEACH,St. Johns,FL,30.22,-81.39,ACTION NEWS JACKSONVILLE REPORTS A LARGE TREE DOWNED OVER A RESIDENCE ALONG SALT MARSH CIRCLE IN PONTE VEDRA THAT RESULTED IN SUBSTANTIAL DAMAGE TO THE HOME.TIME OF DAM (JAX)
2048,UNK,3 W YADKINVILLE,YADKIN,NC,36.12,-80.71,TREE DOWN (RNK)
0140,UNK,DANBURY,STOKES,NC,36.41,-80.21,STOKES COUNTY 911 CENTER REPORTED ABOUT 10 TREES DOWN IN THE LAST COUPLE OF HOURS ACROSS THE COUNTY AND AS MANY AS 20 TOTAL FOR THE DAY. (RNK)
1127,UNK,SUAMICO,BROWN,WI,44.63,-88.05,TREES DOWN. DELAYED REPORT. TIME ESTIMATED. (GRB)
Time,Size,Location,County,State,Lat,Lon,Comments
