Time,F_Scale,Location,County,State,Lat,Lon,Comments
2217,UNK,2 WSW NERSTRAND,RICE,MN,44.32,-93.11,STORM SURVEY RATED TORNADO EF-0. (MPX)
2235,UNK,KASSON,DODGE,MN,44.03,-92.75,TREES DAMAGED (ARX)
2240,UNK,VASA,GOODHUE,MN,44.5,-92.73,STORM SURVEY RATED TORNADO EF-0. (MPX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1303,UNK,2 NE WOLF LAKE,MUSKEGON,MI,43.26,-86.07,MAPLE ISLAND RD AT WHITE RD IS CURRENTLY CLOSED DUE TO TREE DAMAGE CLEANUP AND LINES DOWN. CURRENTLY UNKNOWN WHEN THIS DAMAGE OCCURRED. (GRR)
1310,UNK,3 SW WHITEHALL,MUSKEGON,MI,43.37,-86.38,SOUTH SHORE DR AT LAKEWOOD RD CURRENTLY CLOSED DUE TO TREE DAMAGE CLEANUP AND LINES DOWN. UNKNOWN WHEN THIS DAMAGE OCCURRED. (GRR)
1630,UNK,1 ENE WISCONSIN DELLS,COLUMBIA,WI,43.63,-89.77,A COUPLE TREES AND POWER LINES DOWN. (MKX)
2029,UNK,WELCOME,MARTIN,MN,43.67,-94.62,TREE DOWN ON TRAILER. REPORT RELAYED VIA DISPATCH. TIME ESTIMATED FROM RADAR. (MPX)
2053,UNK,1 SE VENICE,SARASOTA,FL,27.08,-82.44,...CORRECTED REPORT FOR DATE AND TIME... FOUR MOBILE HOMES DAMAGED DUE TO STRAIGHT LINE WINDS. ONE MOBILE HOME WAS DAMAGED IN VENICE WHILE THREE OTHERS WERE DAMAGED IN (TBW)
2057,UNK,1 WNW TRUMAN,MARTIN,MN,43.83,-94.45,LARGE BRANCHES AND A TREE DOWN. ESTIMATED WIND GUSTS OF 70 MPH. (MPX)
2104,UNK,SOLON SPRINGS,DOUGLAS,WI,46.35,-91.83,TREE KNOCKED DOWN ALONG COUNTY ROAD A IN SOLON SPRINGS. TIME ESTIMATED FROM RADAR. (DLH)
2120,UNK,4 ENE WEBB LAKE,WASHBURN,WI,46.04,-92.05,POWER LINES KNOCKED DOWN ON STATE HIGHWAY 77 ALONG THE BORDER OF WASHBURN AND BURNETT COUNTIES. (DLH)
2125,UNK,12 W DRUMMOND,BAYFIELD,WI,46.33,-91.51,A FEW TREES KNOCKED DOWN IN BARNES... WI. TIME ESTIMATED FROM RADAR. (DLH)
2130,UNK,KASOTA,LE SUEUR,MN,44.29,-93.96,MULTIPLE TREES DOWN IN THE KASOTA AREA. (MPX)
2133,UNK,2 N ST. PETER,NICOLLET,MN,44.36,-93.96,MULTIPLE TREES DOWN. (MPX)
2138,UNK,4 SSE IRON RIVER,BAYFIELD,WI,46.51,-91.37,6 INCH DIAMETER LIVE TREE LIMB KNOCKED DOWN FROM WINDS. TIME ESTIMATED FROM RADAR. (DLH)
2142,UNK,2 W LE CENTER,LE SUEUR,MN,44.38,-93.77,TREES DOWN. REPORT RELAYED VIA DISPATCH. TIME ESTIMATED FROM RADAR. (MPX)
2143,UNK,DRUMMOND,BAYFIELD,WI,46.33,-91.26,A FEW TREES DOWNED. TIME ESTIMATED FROM RADAR. (DLH)
2150,UNK,5 SSW MORRISTOWN,WASECA,MN,44.15,-93.47,TREES DOWN. REPORT RELAYED VIA DISPATCH. TIME ESTIMATED FROM RADAR. (MPX)
2205,UNK,FARIBAULT,RICE,MN,44.3,-93.27,1 TREE DOWN IN FARIBAULT. REPORT RELAYED VIA DISPATCH. TIME ESTIMATED FROM RADAR. (MPX)
2210,UNK,JORDAN,SCOTT,MN,44.67,-93.63,POWERLINE DOWN. REPORT RELAYED VIA DISPATCH. TIME ESTIMATED FROM RADAR. (MPX)
2212,UNK,SPRING VALLEY,PIERCE,WI,44.85,-92.24,MULTIPLE TREES DOWN IN SPRING VALLEY. REPORT RELAYED VIA DISPATCH. TIME ESTIMATED FROM RADAR. (MPX)
2223,UNK,1 E NERSTRAND,RICE,MN,44.34,-93.04,WINDMILL FELL ON SHED. REPORT RELAYED VIA DISPATCH. TIME ESTIMATED FROM RADAR. (MPX)
2227,UNK,8 S CANNON FALLS,GOODHUE,MN,44.4,-92.88,PINE TREE SNAPPED NEAR BASE. DAMAGE TO A GAZEBO. TIME ESTIMATED FROM RADAR. (MPX)
2230,UNK,1 NNW FLAGLER BEACH,Flagler,FL,29.49,-81.14,FLAGLER COUNTY EMERGENCY MANAGEMENT RELAYED A SOCIAL MEDIA POST OF A PHOTO THAT SHOWED A PALM FROND BREAKING AND BEING BLOWN PARTIALLY THROUGH A WINDOW OF A RESIDENCE A (JAX)
2240,UNK,EAGAN,DAKOTA,MN,44.82,-93.16,NUMEROUS TREE BRANCHES DOWN. TIME ESTIMATED FROM RADAR. (MPX)
2245,UNK,PINE ISLAND,GOODHUE,MN,44.2,-92.65,LARGE TREE SNAPPED ABOUT 10 FEET OFF THE GROUND. TIME ESTIMATED FROM RADAR. (MPX)
2245,UNK,SANDSTONE,PINE,MN,46.13,-92.86,TREE KNOCKED DOWN. TIME ESTIMATED BY RADAR. (DLH)
2247,UNK,2 WSW RED WING,GOODHUE,MN,44.56,-92.57,TRACTOR TRAILERS TIPPED OVER. REPORT RELAYED VIA DISPATCH. TIME ESTIMATED FROM RADAR. (MPX)
2250,UNK,2 WNW BAY CITY,PIERCE,WI,44.59,-92.49,SIGNIFICANT BUILDING DAMAGE AT RED WING AIRPORT. REPORT RELAYED VIA DISPATCH. TIME ESTIMATED FROM RADAR. (MPX)
2250,UNK,WOODBURY,WASHINGTON,MN,44.92,-92.94,LARGE TREE LIMB SNAPPED. TIME ESTIMATED FROM RADAR. (MPX)
2250,UNK,OAK GROVE,ANOKA,MN,45.33,-93.33,TREE TRUNK SNAPPED NEAR BASE. OTHER LARGE LIMBS DOWN. TIME ESTIMATED FROM RADAR. (MPX)
2250,UNK,MONTREAL,IRON,WI,46.43,-90.24,SEVERAL TREES KNOCKED DOWN ALONG HIGHWAY 77 IN MONTREAL. TIME ESTIMATED BY RADAR. (DLH)
2255,82,RED WING AP,PIERCE,WI,44.59,-92.5,AWOS STATION RGK... RED WING AP. (MPX)
2300,UNK,2 SE HUDSON,ST. CROIX,WI,44.95,-92.72,LARGE TREE LIMBS BLOCKING ROAD. TIME ESTIMATED FROM RADAR. (MPX)
2312,UNK,SPRING VALLEY,PIERCE,WI,44.85,-92.24,MULTIPLE TREES DOWN. REPORT RELAYED VIA DISPATCH. TIME ESTIMATED FROM RADAR. (MPX)
2313,UNK,IRONWOOD,GOGEBIC,MI,46.46,-90.15,SOCIAL MEDIA POST REPORTS TREES DOWN WITH MINOR ROAD FLOODING IN IRONWOOD. (MQT)
2322,UNK,KNAPP,DUNN,WI,44.95,-92.08,POWER LINES DOWN. REPORT RELAYED VIA DISPATCH. TIME ESTIMATED FROM RADAR. (MPX)
2331,60,2 NW BUNKER,STANLEY,SD,44.26,-101.13,(ABR)
2333,UNK,5 ENE WHEELER,DUNN,WI,45.06,-91.81,5 LARGE OAK TREES UPROOTED AND BLOCKING 690TH ST. NEAR 1070TH AVE. (MPX)
2341,UNK,ELK MOUND,DUNN,WI,44.87,-91.69,TREE DOWN BLOCKING ROAD. REPORT RELAYED VIA DISPATCH. TIME ESTIMATED FROM RADAR. (MPX)
