Time,F_Scale,Location,County,State,Lat,Lon,Comments
2309,UNK,4 SW ARCADIA,OKLAHOMA,OK,35.62,-97.38,KWTV VIDEO. LASTED LESS THAN A MINUTE. NO DAMAGE. (OUN)
2338,UNK,2 NE HARPER,HARPER,KS,37.31,-98,PUBLIC REPORTED A TORNADO 2 MILES NORTHEAST OF HARPER. (ICT)
Time,Speed,Location,County,State,Lat,Lon,Comments
2235,UNK,4 E DECATUR,WISE,TX,33.23,-97.53,BARN DAMAGE ON PRIVATE ROAD 4411 4 MILES EAST OF DECATUR (FWD)
2335,65,1 NE GOLDSBY,MCCLAIN,OK,35.14,-97.46,(OUN)
0000,65,CENTRAHOMA,COAL,OK,34.61,-96.34,RELAYED BY KTEN TV. (OUN)
0050,UNK,WAGONER,WAGONER,OK,35.96,-95.37,AN NWS STORM SURVEY TEAM ASSESSED DAMAGE IN THE WAGONER AREA FROM LAST NIGHTS STORMS. AN AUTOMOBILE DEALERSHIP HAD WIND DAMAGE TO THE CEILING AND TRIM OF A BUILDING...P (TSA)
0115,UNK,CHECOTAH,MCINTOSH,OK,35.47,-95.52,POWER POLE DOWNED (TSA)
0224,66,4 NW SKIATOOK,OSAGE,OK,36.41,-96.05,(TSA)
0409,UNK,GREENWOOD,SEBASTIAN,AR,35.22,-94.26,SEVERAL WOOD TRUSSES BLOWN OVER ON PARTIALLY COMPLETED GREENWOOD PD STATION. ADDITIONAL DAMAGE TO METAL ROOF BUILDING. (TSA)
Time,Size,Location,County,State,Lat,Lon,Comments
2150,200,3 N CHICKASHA,GRADY,OK,35.09,-97.94,(OUN)
2226,100,6 WSW OKLAHOMA CITY,OKLAHOMA,OK,35.43,-97.61,(OUN)
2246,212,1 WSW OKLAHOMA CITY,OKLAHOMA,OK,35.46,-97.53,AT INTERSTATE 40 AND WESTERN. (OUN)
2302,175,5 SE EDMOND,OKLAHOMA,OK,35.6,-97.41,NEAR 122ND AND AIR DEPOT BLVD (OUN)
