Time,F-Scale,Location,County,State,Lat,Lon,Comments
1723,UNK,5 SE GLYNDON,CLAY,MN,46.82,-96.5,SPOTTER REPORTED 4 FOOT BY 6 FOOT PIECES OF TIN SCATTERED ON BOTH SIDES OF HIWAY 9. NUMEROUS FUNNELS REPORTED IN THE AREA WITH TOUCHDOWN. (FGF)
1735,UNK,5 SE KENT,WILKIN,MN,46.39,-96.61,THIS TORNADO TOUCHED DOWN NEAR A FARMSTEAD AND THEN TRACKED INTERMITTENTLY TO THE EAST FOR ABOUT A HALF MILE AND LIFTED AROUND 1237 PM CDT. THE TORNADO TORE ALL OF THE (FGF)
1741,UNK,5 SE GLYNDON,CLAY,MN,46.82,-96.5,THIS TORNADO TOUCHED DOWN NEAR A FARMSTEAD WEST OF MN HWY 9 AND TRACKED EASTWARD FOR ABOUT ONE QUARTER OF A MILE BEFORE LIFTING AROUND 1242 PM CDT. A SPOTTER REPORTED S (FGF)
1824,UNK,4 SE KENT,WILKIN,MN,46.4,-96.62,DAMAGE TO POLE BARN...TRAMPOLINE BLOWN ON TOP OF GARAGE...AND ROOF DAMAGE TO TRAILER. NUMEROUS FUNNELS REPORTED IN AREA WITH TOUCHDOWN. (FGF)
1911,UNK,7 S FERGUS FALLS,OTTER TAIL,MN,46.18,-96.07,THIS TORNADO TOUCHED DOWN NEAR A FARMSTEAD AND TRACKED EASTWARD FOR ABOUT TWO MILES BEFORE LIFTING BY 219 PM CDT. THE TORNADO POPPED THREE EMPTY STEEL BINS OFF THEIR CO (FGF)
1940,UNK,5 S FERGUS FALLS,OTTER TAIL,MN,46.21,-96.07,GRAIN BIN AND SHOP DAMAGED. NUMEROUS FUNNELS REPORTED IN THE AREA WITH BRIEF TOUCHDOWN. TIME APPROXIMATE. (FGF)
2011,UNK,4 E MILAN,CHIPPEWA,MN,45.11,-95.83,BARN AND GRAINERYS DAMAGED (MPX)
2023,UNK,6 NNE WALNUT GROVE,REDWOOD,MN,44.31,-95.42,MULTIPLE REPORTS OF FUNNELS WITH BRIEF TOUCHDOWNS OVER 10-15 MINUTES...TIME IS ESTIMATED AS IS LOCATION. (MPX)
2028,UNK,6 E BIG BEND CITY,SWIFT,MN,45.15,-95.69,(MPX)
2030,UNK,2 NE FARWELL,DOUGLAS,MN,45.77,-95.59,30-40 FOOT POLE BARN TAKEN DOWN...DAMAGE TO A SECOND BARN AS WELL. NEIGHBOR WITNESSED A FUNNEL. TIME IS ESTIMATED BASED ON RADAR. (MPX)
2045,UNK,7 S LUCAN,REDWOOD,MN,44.31,-95.41,TIME ESTIMATED BETWEEN 330 AND 400 PM CDT. DAMAGE TO A FLOWER SHOP. (MPX)
2127,UNK,3 SSE SPENCER,CLAY,IA,43.1,-95.12,ROPE TORNADO ON THE GROUND FOR ABOUT 5 MINUTES (FSD)
2143,UNK,10 SSE DICKENS,CLAY,IA,43,-94.95,ON THE GROUND FOR ABOUT ONE MINUTE (FSD)
Time,Speed,Location,County,State,Lat,Lon,Comments
