Time,F_Scale,Location,County,State,Lat,Lon,Comments
2218,UNK,3 E MINTER,LAURENS,GA,32.49,-82.71,POLICE CHIEF SAW THE TORNADO COME TO THE GROUND FOR ABOUT 40 SECONDS THEN LIFT. THE TORNADO TOOK OUT SEVERAL POWER LINES AND TREE LIMBS. (FFC)
0030,UNK,3 E TABER,BINGHAM,ID,43.31,-112.58,SOCIAL MEDIA REPORT OF DEBRIS SWIRL - TUMBLEWEEDS AND TREE LIMBS LOFTED BRIEFLY IN THE AREA OF 1400 W AND US 26. BASED ON THIS REPORT... TORNADO WILL BE RATED A LOW END (PIH)
Time,Speed,Location,County,State,Lat,Lon,Comments
1315,67,30 E VENICE,GMZ555,LA,29.3,-88.85,STATION KMIS REPORTED A 58 KNOT WIND GUST IN A THUNDERSTORM. (LIX)
1435,62,71 SSE Fairford,XXX,XX,29.23,-87.79,KVOA PLATFORM IN THE GULF OF MEXICO REPORTED A WIND GUST TO 62MPH WITH THUNDERSTORM PASSAGE. (MOB)
1830,UNK,BAKER,BAKER,OR,44.77,-117.83,PUBLIC REPORTED LARGE TREE SNAPPED AT WASHINGTON AVE AND EAST STREET. (BOI)
1845,66,N FLAGSTAFF HILL,BAKER,OR,44.81,-117.73,FLAGSTAFF HILL RAWS REPORTED THUNDERSTORM WIND GUST TO 66 MPH. (BOI)
2025,UNK,FANNING SPRINGS,LEVY,FL,29.58,-82.93,TREES AND POWER LINE DOWN 16810 NORTHWEST 80TH AVENUE. (TBW)
2032,UNK,4 NNW TRENTON,Gilchrist,FL,29.67,-82.85,911 CALL CENTER REPORTED TREE DOWN NEAR SOUTHWEST 50TH STREET AND HIGHWAY 129 NORTHWEST OF TRENTON. TIME ESTIMATED FROM RADAR. (JAX)
2045,58,3 WSW LUCKY PEAK SPRING,ADA,ID,43.57,-116.03,ITD HIGHLAND VALLEY SITE ITD71 REPORTED THUNDERSTORM WIND GUST TO 58 MPH. (BOI)
2257,UNK,4 WNW PALM COAST,Flagler,FL,29.59,-81.28,TREE DOWN AT MATANZAS AND US 1. A FEW OTHER TREES DOWN IN PALM COAST (JAX)
2320,UNK,4 NNE LACOOCHEE,POLK,FL,28.1,-81.94,A 60 FOOT TREE ACROSS THE ROAD AND HIT A HOME ON THE 6800 BLOCK LAKELAND HARBOR CIRCLE. NO OTHER TREES DOWN. (TBW)
2355,59,CRATERS OF MOON,BUTTE,ID,43.42,-113.53,(PIH)
Time,Size,Location,County,State,Lat,Lon,Comments
0050,125,3 WSW IDAHO FALLS,BONNEVILLE,ID,43.48,-112.08,(PIH)
0105,200,IDAHO FALLS,BONNEVILLE,ID,43.49,-112.05,OVER 100 REPORTS OF SEVERE HAIL RANGING FROM QUARTER SIZE TO 2 INCHES IN DIAMETER ACROSS THE IDAHO FALLS AREA. HAIL COVERED THE GROUND WITH ACCUMULATION OF 1-2 INCHES I (PIH)
0125,175,IDAHO FALLS,BONNEVILLE,ID,43.49,-112.05,MULTIPLE REPORTS OF BROKEN WINDOWS / VEHICLE DAMAGE / SIDING DAMAGE VIA SOCIAL MEDIA DUE TO LARGE HAIL THROUGH THE AMMON/IDAHO FALLS AREA. (PIH)
