Time,F-Scale,Location,County,State,Lat,Lon,Comments
2243,UNK,3 NNE CRAWFORDVILLE,WAKULLA,FL,30.22,-84.36,COUNTY DISPATCHER REPORTS NUMEROUS TREES AND POWERLINES DOWN. FIRST RESPONDERS ARE ON THE WAY TO THE SCENE (TAE)
Time,Speed,Location,County,State,Lat,Lon,Comments
1245,UNK,2 WSW RANTOUL,FRANKLIN,KS,38.53,-95.14,TREES BLOWN DOWN (TOP)
1741,UNK,CUMMINGS,HAMPTON,SC,32.79,-80.99,THE HAMPTON COUNTY 911 CALL CENTER RELAYED A REPORT OF A POWER LINE DOWN NEAR CUMMINGS SOUTH CAROLINA. (CHS)
1816,UNK,3 S LADSON,DORCHESTER,SC,32.94,-80.12,ONE TREE DOWN ALONG THE INTERSECTION OF PATRIOT BLVD AND ROCKING PORCH LANE AND ONE LARGE BRANCH DOWN IN RESIDENTIAL YARD. TIME ESTIMATED BY RADAR. (CHS)
1825,UNK,PEMBROKE,BRYAN,GA,32.14,-81.62,TREES DOWN ON ASHBRANCH ROAD...SIMS ROAD AND STRICKLAND STREET. TIME BASED ON RADAR. (CHS)
1827,UNK,3 WNW GRAYS,JASPER,SC,32.69,-81.06,TREE DOWN AT INTERSECTION OF SC HWY 3 AND PINE LEVEL CHURCH RD. (CHS)
1850,UNK,2 SE GILLISONVILLE,JASPER,SC,32.59,-80.98,TREE DOWN ON LOG HALL RD AT SC HWY 462. (CHS)
1855,UNK,6 NNE METTER,CANDLER,GA,32.47,-82.03,POWER LINE BLOWN DOWN NEAR ROSEMARY CHURCH RD AND SPELL RD. (CHS)
1913,UNK,2 W GOOSE CREEK,CHARLESTON,SC,32.98,-80.06,TREE DOWN ON DEER RIDGE LANE. (CHS)
1923,UNK,7 NE GOOSE CREEK,BERKELEY,SC,33.05,-79.95,TREE DOWN ON CYPRESS GARDENS RD NEAR OLD DEPOT RD. (CHS)
1923,UNK,5 SSE SAINT GEORGE,DORCHESTER,SC,33.12,-80.55,POWERLINES DOWN ON 2ND TEXAS ROAD. TIME ESTIMATED BASED ON RADAR. (CHS)
1925,UNK,3 WNW SYLVESTER,WORTH,GA,31.54,-83.89,SMALL TREE DOWN ON OLD STATE ROUTE 50 WEST OF SYLVESTER. (TAE)
1927,UNK,5 W BEARS BLUFF,CHARLESTON,SC,32.64,-80.34,TREE DOWN ON SC HWY 174 NEAR DAHOO BRIDGE. (CHS)
1930,UNK,2 WNW HANAHAN,CHARLESTON,SC,32.93,-80.05,TREE BLOWN DOWN ON FASSITT RD IN NORTH CHARLESTON. (CHS)
1946,UNK,2 NW CALAWASSIE ISLAND,BEAUFORT,SC,32.35,-80.88,ONE TREE WAS REPORTED DOWN NEAR THE INTERSECTION OF OLD BAILEYS ROAD AND RAWSTROM DRIVE. (CHS)
1946,UNK,DORCHESTER,DORCHESTER,SC,33.14,-80.39,TREE DOWN ON HWY 78. (CHS)
1950,UNK,HARDEEVILLE,JASPER,SC,32.29,-81.08,TREE DOWN ON SC HWY 46 IN HARDEEVILLE. (CHS)
2000,UNK,4 S GUM BRANCH,LONG,GA,31.8,-81.72,TREE DOWN ON RYE PATCH RD NEAR LANIER RD. (CHS)
2002,UNK,8 NE RIDGEVILLE,BERKELEY,SC,33.17,-80.21,TREE DOWN ON A CAR AT THE LEBANON QUICK STOP. TIME ESTIMATED BASED ON RADAR. (CHS)
2009,UNK,3 WSW STILSON,BULLOCH,GA,32.31,-81.6,TREE DOWN ON MUD ROAD. TIME ESTIMATED BASED ON RADAR. (CHS)
2038,UNK,3 SSE DONALD,LONG,GA,31.78,-81.82,THE LONG COUNTY 911 CALL CENTER RELAYED A REPORT OF A POWER LINE DOWN NEAR THE INTERSECTION OF HIGHWAY 301 AND BRADWELL DURHAM ROAD. (CHS)
2045,UNK,5 NE GROVESPRING,WRIGHT,MO,37.45,-92.54,THUNDERSTORM WIND GUST BLEW WOODEN SHED OVER ON ITS SIDE. PORCH ROOF DAMAGED. SEVERAL THREE INCH TREE BRANCHES BROKEN OFF. (SGF)
2055,UNK,SAVANNAH HISTORIC DISTR,CHATHAM,GA,32.07,-81.1,TREE DOWN AND ANOTHER TREE DOWN ON A POWERLINE NEAR WHITAKER ST AND W JONES ST. (CHS)
2104,UNK,3 NNE LAKEPOINT RESORT,BARBOUR,AL,32.03,-85.09,TREE DOWN THROUGH THE WINDSHIELD OF A CAR ON HIGHWAY 165 NORTH OF LAKEPOINT RESORT. (BMX)
2108,UNK,3 SE MANES,WRIGHT,MO,37.35,-92.33,LARGE TREE REPORTED DOWN ALONG ROUTE 95. (SGF)
2123,UNK,2 NW CRANDALL,CLARKE,MS,31.99,-88.56,POWER LINE DOWN ALONG HWY 511. (JAN)
