Time,F_Scale,Location,County,State,Lat,Lon,Comments
1756,UNK,1 NE HYPOLUXO,PALM BEACH,FL,26.58,-80.04,EYEWITNESS REPORTS...VIDEO...AND DAMAGE INDICATED WATERSPOUT MOVED WEST AND SOUTHWEST ONSHORE IMPACTING BOTH SIDES OF HIGHWAY A1A IN VICINITY OF LA COQUILLE VILLAS. DOW (MFL)
Time,Speed,Location,County,State,Lat,Lon,Comments
1702,UNK,4 S MOUNT DORA,ORANGE,FL,28.75,-81.65,NWS GROUND SURVEY INDICATED A NORTHWEST TO SOUTHEAST ORIENTED LINE OF STRAIGHT LINE THUNDERSTORM WIND DAMAGE. NUMEROUS OAK TREES AND LARGE LIMBS BLOWN DOWN. ESTIMATED W (MLB)
1830,UNK,1 S CORAL GABLES,MIAMI-DADE,FL,25.71,-80.27,A TREE WAS DOWN ON THE 400 BLOCK OF VITTORIO PARTIALLY BLOCKING THE ROAD (MFL)
2213,58,LUBBOCK,LUBBOCK,TX,33.58,-101.88,MEASURED AT THE KCBD-TV STUDIO (LUB)
2227,UNK,3 SE LUBBOCK,LUBBOCK,TX,33.55,-101.84,POWER POLES DOWN AT 50TH ST AND MLK BLVD (LUB)
2238,65,1 W LUBBOCK,LUBBOCK,TX,33.58,-101.89,(LUB)
2245,UNK,12 W TAHOKA,LYNN,TX,33.16,-102,POWER POLES SNAPPED 1.5 MILES EAST OF WEST POINT. TIME ESTIMATED. (LUB)
2306,UNK,2 E CHRISTMAS,ORANGE,FL,28.54,-80.99,QUARTER MILE LONG PATH OF PRONOUNCED DAMAGE TO VEGETATION FROM SW TO NE NEAR CHRISTMAS RV PARK IN 25000 BLOCK OF SR 50. 2 INCH DIAMETER PALM FRONDS AND PINE BRANCHES DO (MLB)
2310,UNK,2 S MOUNT DORA,ORANGE,FL,28.78,-81.64,SKYWARN SPOTTER REPORTED HUGE ESTIMATED 3 FT DIAMETER OAK TREE BLEW DOWN AND DAMAGED FENCE IN YARD. DIME SIZE HAIL OBSERVED. (MLB)
2320,UNK,4 S ALTAMONTE SPRINGS,ORANGE,FL,28.6,-81.38,LARGE OAK TREE FELL ON TOP OF A HOME IN WINTER PARK. REPORT OBTAINED FROM WFTV. (MLB)
2335,UNK,4 S MOUNT DORA,ORANGE,FL,28.75,-81.65,OAK TREES UPROOTED AND DOWN,LARGE LIMBS,POWERLINES AND WOODEN FENCE BLOWN DOWN OVER WIDE AREA NEAR INTERSECTION OF DORA DRIVE AND SADLER RD. IN ZELLWOOD. (MLB)
0250,UNK,SWEETWATER,NOLAN,TX,32.47,-100.41,NUMEROUS TREES KNOCKED DOWN ON TOP OF CARS. UNTILITY POLES WERE ALSO KNOCKED DOWN. (SJT)
Time,Size,Location,County,State,Lat,Lon,Comments
1235,150,SILVER BAY,LAKE,MN,47.29,-91.28,(DLH)
2310,100,4 SE EUSTIS,LAKE,FL,28.81,-81.65,SKYWARN SPOTTER REPORTED QUARTER SIZE HAIL. (MLB)
2320,100,1 ENE ALTAMONTE SPRINGS,SEMINOLE,FL,28.67,-81.38,HAM RADIO OPERATOR REPORTED QUARTER SIZE HAIL ON CENTRAL PARKWAY BEHIND ALTAMONTE MALL. (MLB)
2358,100,10 NW PRESCOTT,ADAMS,IA,41.13,-94.75,NEAR THE TOWN OF CARL (DMX)
0015,100,7 S GREENFIELD,ADAIR,IA,41.2,-94.46,(DMX)
