Time,F-Scale,Location,County,State,Lat,Lon,Comments
1825,UNK,1 NW LAKE KILLARNEY,GOOCHLAND,VA,37.84,-78,EF0 TORNADO CONFIRMED BY NWS SURVEY (AKQ)
Time,Speed,Location,County,State,Lat,Lon,Comments
1200,UNK,YULEE,NASSAU,FL,30.63,-81.57,THE CALL CENTER RECEIVED REPORTS OF TREES DOWN THROUGHOUT THE EASTERN PORTION OF THE COUNTY INCLUDING YULEE. THE TIME GIVEN WAS BASED ON RADAR. (JAX)
1205,UNK,2 E HAMILTON TWP,MERCER,NJ,40.21,-74.66,TREE DOWN AT NEW JERSEY STATE POLICE HAMILTON STATION (PHI)
1215,UNK,ST. MARYS,CAMDEN,GA,30.71,-81.54,THE CALL CENTER RECEIVED REPORTS OF A TREE DOWN ON A CAR AND 2 POWERLINES DOWN. THE TIME GIVEN WAS BASED ON RADAR. (JAX)
1300,61,KINGS BAY BASE,CAMDEN,GA,30.79,-81.51,TSTM WIND GUST TO 61 MPH. (JAX)
1300,UNK,MILLSBORO,SUSSEX,DE,38.59,-75.29,TREE DOWN. TIME ESTIMATED FROM RADAR. (PHI)
1313,69,DEWEY BEACH,SUSSEX,DE,38.7,-75.08,69 MPH GUST MEASURED AT DEWEY BEACH (PHI)
1420,UNK,DELMAR,SUSSEX,DE,38.46,-75.58,SEVERAL TREES DOWN AND DAMAGE TO FENCES ALONG LINE CHURCH ROAD IN DELMAR. TIME ESTIMATED FROM RADAR. (PHI)
1423,UNK,DELMAR,WICOMICO,MD,38.45,-75.57,TREE BLOWN DOWN ONTO HOUSE. (AKQ)
1438,UNK,1 NNW DUNCAN CROSSING,WORCESTER,MD,38.41,-75.31,LARGE TREE DOWN ON SHEPPARDS CROSSING RD (AKQ)
1440,UNK,PITTSVILLE,WICOMICO,MD,38.39,-75.41,TREES DOWN ON POWER LINES. (AKQ)
1647,68,LEWES,SUSSEX,DE,38.78,-75.15,68 MPH GUST MEASURED AT LEWES (PHI)
1651,UNK,3 WSW FREE UNION,ALBEMARLE,VA,38.13,-78.61,STRONG THUNDERSTORM WIND BLEW SMALL TREE BRANCHES DOWN. (LWX)
1728,62,GHENT,COLUMBIA,NY,42.33,-73.62,VIA FACEBOOK (ALY)
1732,UNK,3 W GORDONSVILLE,ALBEMARLE,VA,38.14,-78.24,POWER POLES SNAPPED PLUS MULTIPLE TREES BLOWN DOWN BY STRONG THUNDERSTORM WINDS. (LWX)
1815,UNK,HYDE PARK,DUTCHESS,NY,41.78,-73.93,TREES DOWN ON WIRES. (ALY)
1820,UNK,BERKSHIRE HEIGHTS,BERKSHIRE,MA,42.19,-73.37,TREES ON RAILROAD TRACKS (ALY)
1830,UNK,2 ESE FERNCLIFF,LOUISA,VA,37.92,-78.08,TREES DOWN ALONG INTERSTATE 64 IN LOUISA COUNTY. (AKQ)
1835,UNK,HICKORY HAVEN,GOOCHLAND,VA,37.66,-77.67,NUMEROUS TREES DOWN HIGHWAY 288 AND WEST BROAD ST. (AKQ)
1840,UNK,1 W VONTAY,HANOVER,VA,37.76,-77.77,TREES DOWN AT SUMMER RIDGE PLACE AND VONTE ROAD. (AKQ)
1845,UNK,1 ENE ERIN SHADES,HENRICO,VA,37.65,-77.58,SEVERAL LARGE TREES DOWN WITH ROOF OFF CORPORATE BUILDING IN INNSBROOK CORPORATE CENTER. (AKQ)
1850,UNK,BLANKS STORE,CHARLES CITY,VA,37.31,-76.94,WIDESPREAD TREES DOWN BLOCKING ROADS ACROSS EASTERN CHARLES CITY COUNTY. (AKQ)
1900,UNK,HIGHLAND SPRINGS,HENRICO,VA,37.55,-77.33,SEVERAL 3 TO 4 INCH DIAMETER TREE LIMBS DOWN IN HIGHLAND SPRINGS. (AKQ)
1905,70,MONTROSE,HENRICO,VA,37.52,-77.38,TREES DOWN AT CHARLES CITY ROAD AND WILLIAMSBURG ROAD. (AKQ)
1905,UNK,1 ENE ENGLISH HILLS,HENRICO,VA,37.63,-77.54,WIDESPREAD TREES DOWN ACROSS HERICO WITH NUMEROUS POWER LINES DOWN. (AKQ)
1912,UNK,ACCA,CITY OF RICHMOND,VA,37.58,-77.46,DAMAGE IS BEING REPORTED AT THE RICHMOND DIAMOND. ROWS OF SEATS HAVE BEEN BLOWN AROUND AND A WALL IS LEANING NEAR COLLAPSE. (AKQ)
1921,UNK,2 WNW HIGHLAND SPRINGS,HENRICO,VA,37.56,-77.35,TREE DOWN ON CREIGHTON ROAD. (AKQ)
1940,UNK,1 NNE SHORT PUMP,HENRICO,VA,37.66,-77.61,SEVERAL TREES SNAPPED IN HALF NEAR INTERSTATE 64 AND 295 ON THE WEST SIDE. (AKQ)
1942,UNK,PROVIDENCE FORGE,NEW KENT,VA,37.44,-77.05,WIDESPREAD TREES DOWN FROM NEW KENT TO PROVIDENCE FORGE. TREES BLOCKING INTERSTATE 64. (AKQ)
1945,UNK,CHICKAHOMINY HAVEN,JAMES CITY,VA,37.37,-76.89,STRUCTURE COLLAPSE WITH WOMAN TRAPPED INSIDE. (AKQ)
1950,UNK,BLANKS STORE,CHARLES CITY,VA,37.31,-76.94,WIDESPREAD TREES DOWN BLOCKING ROADS ACROSS EASTERN CHARLES CITY COUNTY. (AKQ)
2023,61,FORT EUSTIS,CITY OF NEWPORT N,VA,37.13,-76.62,AWOS (AKQ)
2030,UNK,1 N HERITAGE HAMLET,YORK,VA,37.19,-76.45,NUMEROUS LARGE TREES DOWN COUNTY-WIDE. (AKQ)
2038,82,DOUGLAS,CONVERSE,WY,42.76,-105.39,(CYS)
2100,59,1 WSW EDGEWATER,CITY OF NORFOLK,VA,36.89,-76.32,WEATHERFLOW OB (AKQ)
2100,60,1 WSW DEBMAN'S MOBILE H,CITY OF NEWPORT N,VA,37,-76.42,SEVERAL MEDIUM SIZED BRANCHES DOWN ALONG INTERSTATE 664 AT EXIT 4 WITH LARGE HAIL. (AKQ)
2115,UNK,EAST HAVEN,CITY OF NORFOLK,VA,36.89,-76.28,LARGE TREE DOWN IN ROAD AT WILLOW WOOD DRIVE AND GRAMBY ST. (AKQ)
2130,60,14 S DOWNTOWN GILLETTE,CAMPBELL,WY,44.09,-105.47,(UNR)
2135,60,15 SSW WRIGHT,CAMPBELL,WY,43.55,-105.62,(UNR)
2140,UNK,LOXLEY PLACE,CITY OF PORTSMOUT,VA,36.8,-76.34,TREE DOWN ON HOUSE (AKQ)
2146,UNK,2 NW LIBERTY,PICKENS,SC,34.81,-82.72,SEVERAL TREES DOWN ON GILSTRAP ROAD. (GSP)
2300,UNK,1 SSE AYDLETT,CURRITUCK,NC,36.31,-75.9,SEVERAL TREES DOWN ON AYDLETT RD (AKQ)
2300,60,11 S CLARETON,WESTON,WY,43.54,-104.68,(UNR)
2330,60,EDGEMONT,FALL RIVER,SD,43.3,-103.83,(UNR)
2335,60,4 WSW VALE,MEADE,SD,44.6,-103.47,BROKE A LARGE BRANCH OFF A TREE (UNR)
2342,UNK,3 NNE LEGGETT,EDGECOMBE,NC,36.03,-77.56,EDGECOMBE CO DOT RECEIVED REPORT OF TREE DOWN ON RD (RAH)
2344,60,1 NNW ARDMORE,FALL RIVER,SD,43.04,-103.67,TREE DAMAGE (UNR)
2350,60,HILL CITY,PENNINGTON,SD,43.93,-103.57,(UNR)
0001,60,13 SE DOWNTOWN CUSTER,CUSTER,SD,43.63,-103.42,(UNR)
0002,UNK,3 N WELLBORN,SUWANNEE,FL,30.28,-82.81,TREE DOWN IN RIGHT LANE OF INTERSTATE 10 NEAR MILE MARKER 292. (JAX)
0009,60,9 E LOCATE,CUSTER,MT,46.43,-105.11,(BYZ)
0010,60,10 SE CHADRON,DAWES,NE,42.72,-102.86,(CYS)
0010,60,5 NNW FAIRBURN,CUSTER,SD,43.75,-103.24,30-40 MPH SUSTAINED FOR ABOUT HALF AN HOUR (UNR)
0015,60,1 S OGLALA,SHANNON,SD,43.17,-102.73,(UNR)
0020,UNK,3 E SUNSHINE,GARLAND,AR,34.47,-93.18,TREE DOWN OVER PART OF MOORE ROAD NORTH OF US 70. (LZK)
0020,60,13 N HAY SPRINGS,SHERIDAN,NE,42.87,-102.69,(LBF)
0030,60,HERMOSA,CUSTER,SD,43.84,-103.19,(UNR)
0035,59,2 E PINE RIDGE,SHANNON,SD,43.03,-102.52,(UNR)
0045,60,17 N RUSHVILLE,SHERIDAN,NE,42.96,-102.47,(LBF)
0050,58,BATESLAND,SHANNON,SD,43.13,-102.1,(UNR)
0055,UNK,4 ESE SPRING HOPE,NASH,NC,35.92,-78.05,TWO TREES DOWN AT SHEEP PASTURE AND SPRING HOPE RD (RAH)
0057,67,5 NE PORCUPINE,SHANNON,SD,43.28,-102.26,(UNR)
0100,60,1 N ROCKYFORD,SHANNON,SD,43.51,-102.5,(UNR)
0110,UNK,2 N BAILEY,NASH,NC,35.81,-78.11,TREE DOWN ON STONEY HILL CHURCH RD (RAH)
0120,60,ALADDIN,CROOK,WY,44.63,-104.18,(UNR)
0122,62,27 SE FLATWILLOW,MUSSELSHELL,MT,46.53,-108.05,CHAIN BUTTES RAWS STATION INDICATED A WIND GUST TO 62 MPH AT 722 PM. (GGW)
0122,62,8 WNW U L BEND,PETROLEUM,MT,47.53,-108.05,CHAIN BUTTES RAWS STATION INDICATED A WIND GUST TO 62 MPH AT 722 PM. (GGW)
0137,59,1 N MARBLETON,SUBLETTE,WY,42.58,-110.1,BIG PINEY - MARBLETON AIRPORT (RIW)
0140,60,5 W WANBLEE,JACKSON,SD,43.57,-101.76,(UNR)
