Time,F_Scale,Location,County,State,Lat,Lon,Comments
1945,UNK,10 S MODEL,LAS ANIMAS,CO,37.19,-104.21,. (PUB)
1958,UNK,11 SSE MODEL,LAS ANIMAS,CO,37.19,-104.18,TORNADO ROPING OUT. (PUB)
2230,UNK,2 S BELLEVILLE,ST. CLAIR,IL,38.5,-90,SHORT LIVED LANDSPOUT TYPE TORNADO OBSERVED IN AN OPEN FIELD SOUTH OF BELLEVILLE OFF OF ROUTE 159. TIME AND LOCATION ESTIMATED BASED ON SEVERAL PICS INCLUDING A TWITTER (LSX)
2230,UNK,4 NNE HERMOSA,PENNINGTON,SD,43.89,-103.16,STRUCTURE DAMAGE TO SEVERAL HOMES (UNR)
2324,UNK,12 S FORT MORGAN,MORGAN,CO,40.09,-103.79,BRIEF TORNADO REPORTED TO LAW ENFORCEMENT. (BOU)
0106,UNK,11 NNW LAKE MEREDITH,MOORE,TX,35.8,-101.74,TORNADO START TIME WAS 806 PM AND END TIME WAS 811 PM. END LOCATION WAS ALSO ABOUT 11 MILES NORTH NORTHWEST OF LAKE MEREDITH. RATED EF-0. (AMA)
0125,UNK,8 NNW PANTEX,POTTER,TX,35.43,-101.64,TORNADO START TIME WAS 825 PM AND END TIME WAS 837 PM. END LOCATION WAS 6 MILES NORTH OF PANTEX. RATED EF-2. (AMA)
0127,UNK,8 WNW PANTEX,POTTER,TX,35.38,-101.71,(AMA)
Time,Speed,Location,County,State,Lat,Lon,Comments
1200,62,4 WNW CAMARGO,DEWEY,OK,36.04,-99.35,(OUN)
1801,58,5 W CASPER,NATRONA,WY,42.83,-106.43,(RIW)
1905,60,4 NE SAVAGETON,CAMPBELL,WY,43.9,-105.73,(UNR)
1930,72,13 NNE WRIGHT,CAMPBELL,WY,43.93,-105.45,(UNR)
2005,UNK,2 NNE FLOMATON,ESCAMBIA,AL,31.02,-87.25,GIANT FLAG POST DESTROYED NEAR ROWLAND TIRES AT HIGHWAY 31 AND HIGHWAY 113 (MOB)
2017,75,MOORCROFT,CROOK,WY,44.27,-104.95,(UNR)
2058,UNK,2 NNE GALLATIN,SUMNER,TN,36.41,-86.44,FOUR TREES...INCLUDING ONE LARGE TREE...DOWN ON GIBBS LANE. TIME ESTIMATED BASED ON RADAR. (OHX)
2110,UNK,JACKSON,HINDS,MS,32.32,-90.21,A TREE HAD FALLEN ON NORTHSIDE DRIVE...WHICH HAD BLOCKED TRAFFIC. (JAN)
2120,60,1 ENE BEACH,GOLDEN VALLEY,ND,46.92,-103.98,(BIS)
2145,60,2 N SENTINEL BUTTE,GOLDEN VALLEY,ND,46.95,-103.84,60 TO 70 MPH GUSTS ESTIMATED (BIS)
2242,66,1 N BUFFALO,HARDING,SD,45.6,-103.55,(UNR)
2245,UNK,10 S PROSPECT VALLEY,ADAMS,CO,39.93,-104.41,SEVERAL POWER POLES DOWNED ALONG HIGHWAY 79 AND 112 (BOU)
2245,80,ELLSWORTH AFB,MEADE,SD,44.15,-103.1,(UNR)
2250,66,17 NW TWO BUTTES,PROWERS,CO,37.75,-102.6,. (PUB)
2300,UNK,CAMPO,BACA,CO,37.1,-102.58,TREES DOWN ON MAIN ST BETWEEN 4TH AND 6TH STREETS. SHERIFFS OFFICE NOTIFIED AT 5 PM. (PUB)
2300,59,10 S LAKESIDE,BOX ELDER,UT,41.06,-112.89,LAKESIDE MOUNTAIN- LMR. (SLC)
2300,69,5 WNW NEW UNDERWOOD,PENNINGTON,SD,44.12,-102.93,(UNR)
2310,58,3 NNW SCENIC,PENNINGTON,SD,43.82,-102.58,(UNR)
2330,63,5 NE PORCUPINE,OGLALA LAKOTA,SD,43.29,-102.27,(UNR)
2330,66,3 E WICKSVILLE,PENNINGTON,SD,44.1,-102.5,(UNR)
2336,63,11 S HOLLY,PROWERS,CO,37.9,-102.11,MESONET STATION 10 S HOLLY /E3227/. (PUB)
2338,UNK,2 NNW HORNSVILLE,JACKSON,FL,30.97,-85.02,LARGE TREES DOWN AND 2 POWER POLES DOWN IN NORTHEAST JACKSON COUNTY. ONE LOCATION WAS NEAR TIMBERLANE ROAD AND HIGHWAY 2. (TAE)
2353,UNK,MARIANNA,JACKSON,FL,30.77,-85.24,TREES DOWN ON HIGHWAY 90 IN JACKSON COUNTY. (TAE)
2353,UNK,KYLE,OGLALA LAKOTA,SD,43.42,-102.19,MULTIPLE REPORTS OF STRAIGHT-LINE WIND DAMAGE TO MOBILE HOMES. (UNR)
0000,69,9 N LAKESIDE,BOX ELDER,UT,41.33,-112.86,GUNNISON ISLAND- GNI. (SLC)
0010,UNK,MARION,PERRY,AL,32.63,-87.32,REPORT OF A TREE DOWN NEAR THE INTERSECTION OF CLAY AND PERRY STREET IN MARION... VIA SOCIAL MEDIA. WINDS ARE ESTIMATED AT 40-50 MPH. (BMX)
0010,UNK,3 NW BELLEVILLE,ST. CLAIR,IL,38.56,-90.04,SOCIAL MEDIA REPORT OF TREES DOWN IN THE AREA BETWEEN 74TH STREET AND FRANK SCOTT PARKWAY. TIME ESTIMATED FROM RADAR (LSX)
0015,60,GLENROCK,CONVERSE,WY,42.86,-105.86,ESTIMATED 50 TO 60 MPH. (CYS)
0020,60,8 S WALL,PENNINGTON,SD,43.88,-102.24,(UNR)
0055,UNK,LIBERAL,SEWARD,KS,37.04,-100.94,THUNDERSTORM WIND DAMAGE TO HOUSE. CARPORT BLOWN OFF OF HOUSE INTO ADJOINING STREET. ROOF PARTIALLY PEELED OFF. 8 INCH DIAMETER TREE SNAPPED. (DDC)
0055,60,1 W LIBERAL,SEWARD,KS,37.04,-100.96,. (DDC)
0101,64,11 WNW BOOTLEG,DEAF SMITH,TX,34.89,-102.99,(AMA)
0102,60,7 S MARTIN,BENNETT,SD,43.07,-101.73,(UNR)
0110,60,9 N VETAL,BENNETT,SD,43.35,-101.37,(UNR)
0113,60,POTTER,CHEYENNE,NE,41.22,-103.31,(CYS)
0147,60,DALTON,CHEYENNE,NE,41.41,-102.97,TOOK DOWN BRANCHES. (CYS)
0220,70,NE CODY,CHERRY,NE,42.94,-101.25,ESTIMATED 60 TO 70 MPH WIND GUST. (LBF)
0248,UNK,3 N PANHANDLE,CARSON,TX,35.39,-101.38,5 OR 6 POWER LINES SNAPPED AND LAYING ACROSS THE ROAD (AMA)
0959,UNK,6 SSE CHERAW,CHESTERFIELD,SC,34.62,-79.87,MEDIA REPORTED VIA SOCIAL MEDIA TREES AND POWERLINES DOWNED ALONG HIGHWAY 52. LARGE LIMBS DOWN IN YARDS AND ON POWERLINES IN THE COMMUNITY OF CASH. . (CAE)
