Time,F-Scale,Location,County,State,Lat,Lon,Comments
0144,UNK,WAYLAND,HENRY,IA,41.15,-91.66,NEAR 120TH STREET NEAR WAYLAND. (DVN)
0150,UNK,2 NE WAYLAND,WASHINGTON,IA,41.17,-91.63,TORNADO WENT OVER THE RESIDENCE AT 2711 330TH ST ABOUT 2 MILES NORTHEAST OF WAYLAND. TIME ESTIMATED. RELAYED 911 CALL FROM WASHINGTON COUNTY SHERIFF OFFICE. (DVN)
0155,UNK,4 NE WAYLAND,WASHINGTON,IA,41.19,-91.6,HEAVY DAMAGE AT 3229 SPRUCE AVE ABOUT 4 MILES NORTHEAST OF WAYLAND. RELAYED BY SPOTTER. TIME ESTIMATED. (DVN)
Time,Speed,Location,County,State,Lat,Lon,Comments
1201,UNK,BRATSBERG,FILLMORE,MN,43.73,-91.77,LARGE PINE TREE DOWN BLOCKING STATE HIGHWAY 43. (ARX)
1210,UNK,3 SE HOUSTON,HOUSTON,MN,43.73,-91.53,TREES BLOWN DOWN ON PARTS OF HIGHWAY 76 BETWEEN HOUSTON AND CALEDONIA. (ARX)
1230,UNK,2 SE LA CROSSE,LA CROSSE,WI,43.81,-91.21,SOME DOWNED POWER LINES IN TOWN OF SHELBY (ARX)
1240,60,HOLMEN,LA CROSSE,WI,43.96,-91.26,(ARX)
1241,UNK,1 N HOLMEN,LA CROSSE,WI,43.97,-91.26,NWS EMPLOYEE REPORTS A COUPLE OF TREES AND SOME 6 INCH DIAMETER BRANCHES DOWN (ARX)
1245,UNK,GALESVILLE,TREMPEALEAU,WI,44.08,-91.36,PICNIC TABLE FLIPPED ALONG WITH PEA SIZE HAIL (ARX)
1907,UNK,1 W BRANDON,ASHE,NC,36.54,-81.52,ONE TREE DOWN ON ANDERSON HILL ROAD. (RNK)
1915,70,GERMANTOWN,WASHINGTON,WI,43.23,-88.1,(MKX)
2000,UNK,3 NNW RODNEY,MECOSTA,MI,43.71,-85.34,TREE DOWN BLOCKING ROAD. (GRR)
