Time,F-Scale,Location,County,State,Lat,Lon,Comments
2230,UNK,9 SW OSHKOSH,GARDEN,NE,41.32,-102.47,A TORNADO WAS REPORTED BY THE PUBLIC TO THE GARDEN COUNTY NEWS. (LBF)
2350,UNK,10 WSW BIG SPRINGS,DEUEL,NE,41.01,-102.25,SEDGWICK COUNTY SHERIFF OFFICE REPORTED TORNADO TWO MILES NORTH OF JULESBURG MOVING EAST. (LBF)
0036,UNK,4 S BIG SPRINGS,DEUEL,NE,41.01,-102.07,TORNADO ON GROUND APPROXIMATELY 4 MILES SOUTH OF BIG SPRINGS MOVING EAST. (LBF)
Time,Speed,Location,County,State,Lat,Lon,Comments
1714,UNK,4 N WHITE CITY,GULF,FL,29.94,-85.22,A COUPLE OF TREES REPORTED DOWN. (TAE)
1730,UNK,PENSACOLA,ESCAMBIA,FL,30.42,-87.22,SEVERAL REPORTS OF TREES AND POWERLINES DOWN FROM 1230-1245PM. (MOB)
1752,UNK,1 SSW KENLY,JOHNSTON,NC,35.58,-78.13,SHUTTERS BLOWN OFF OF HOME ON PRINCETON-KENLY RD. (RAH)
1756,UNK,MARION,MCDOWELL,NC,35.68,-82.01,TREES DOWN ON W HENDERSON ST IN MARION. TIME ESTIMATED BY RADAR. (GSP)
1800,UNK,PENSACOLA,ESCAMBIA,FL,30.42,-87.22,REPORT OF A TREE ON A HOME AND POWER LINES DOWN IN PENSACOLA. HIGHEST MEASURED WIND GUST OF 49 MPH RECORDED JUST WEST OF PENSACOLA AIRPORT. (MOB)
1804,UNK,3 NW BLACKVILLE,BARNWELL,SC,33.39,-81.32,TREES DOWN NEAR THE INTERSECTION OF EBENEZER AND HEALING SPRINGS RD (CAE)
1810,UNK,ROCHELLE,WILCOX,GA,31.95,-83.46,SEVERAL TREES DOWN IN TOWN. ONE LARGE OAK TREE FELL ON A MOBILE HOME. VERY HEAVY RAIN ALSO ACCOMPANIED THE STORM. 4 FEET OF STANDING WATER CLOSED HWY 280 BETWEEN MILLS (FFC)
1828,UNK,4 S KENLY,JOHNSTON,NC,35.53,-78.13,TWO 100 YEAR OAK TREES SNAPPED. THE TREES CRUSHED VEHICLES AND FENCES. PASSED ON BY NSSL SHAVE PROJECT. (RAH)
1830,UNK,3 NNW BARNWELL,BARNWELL,SC,33.27,-81.38,SHERIFF REPORTED A FEW TREES DOWN NEAR HIGHWAY 37 NORTHWEST OF BARNWELL (CAE)
1831,UNK,1 NNE KINSTON,LENOIR,NC,35.29,-77.58,LENOIR COUNTY 911 REPORTED A TREE DOWN ON A VEHICLE ON DOCTORS DRIVE NORTH OF KINSTON. (MHX)
1840,UNK,2 W HERNDON,BURKE,GA,32.82,-82.17,POST OFFICE REPORTED TWO TREES DOWN ON SHADY LANE NEAR MIDVILLE. (CAE)
1843,UNK,1 E FORT BRAGG,CUMBERLAND,NC,35.14,-78.98,CUMBERLAND CO 911 RECEIVED REPORT OF POWER LINES DOWN AT LORRAINE ST AND BRAGG BLVD (RAH)
1845,UNK,2 NE GARDEN CITY,CHATHAM,GA,32.11,-81.16,TREE DOWN ON A HOUSE ON ROMMEL AVENUE. TIME ESTIMATED FROM RADAR. (CHS)
1847,UNK,2 W BAY,BULLOCH,GA,32.23,-81.62,ONE TREE DOWN AND SEVERAL LARGE LIMBS NEAR EXIT 132 ON I-16. (CHS)
1859,UNK,MARLOW,EFFINGHAM,GA,32.27,-81.39,ONE TREE AND POWER LINES DOWN ON HW-17 NEAR LAMBERT ROAD. (CHS)
1900,UNK,PENSACOLA,ESCAMBIA,FL,30.42,-87.22,WINDOWS BLOWN OUT OF A BUS AT 9TH AND COLLEGE BLVD. (MOB)
1900,UNK,6 W WADE,CUMBERLAND,NC,35.18,-78.84,CUMBERLAND CO 911 RECEIVED REPORT OF TREE DOWN ON SLOCOMB RD (RAH)
1927,UNK,12 SW CULLMAN,CULLMAN,AL,34.05,-86.99,A FEW SMALL TREES BLOWN DOWN NEAR BREMAN OR NEAR SMITH LAKE. (HUN)
1940,UNK,4 SSE I-16/I-95 INTERCH,CHATHAM,GA,32.03,-81.22,ONE TREE DOWN NEAR THE 5700 BLOCK OF OGEECHEE ROAD. (CHS)
1940,UNK,1 SSW TUXEDO,HENDERSON,NC,35.21,-82.44,MULTIPLE TREES DOWN ON US HWY 25. (GSP)
1942,UNK,PURDY,GREENSVILLE,VA,36.82,-77.59,TREE DOWN ACROSS ROAD (AKQ)
1952,UNK,2 NE ELLOREE,ORANGEBURG,SC,33.55,-80.55,HIGHWAY PATROL REPORTED TREES DOWN TEE VEE RD AND RACETRACK RD NE OF ELLOREE. (CAE)
1953,UNK,OXFORD,CITY OF RICHMOND,VA,37.55,-77.55,TREE DOWN IN YARD (AKQ)
2000,UNK,DAWSON,TERRELL,GA,31.77,-84.44,SEVERAL TREES BLOWN DOWN ON HOMES AND CARS THROUGHOUT THE CITY OF DAWSON. MANY POWER LINES WERE ALSO DOWN...WITH WIDESPREAD POWER OUTAGES. (TAE)
2005,UNK,4 ENE ELLOREE,CALHOUN,SC,33.54,-80.51,TREES DOWN IN THE BACKYARD OF PARK RANGER HOME RESIDENCE (CAE)
2008,UNK,1 W DE FUNIAK SPRINGS,WALTON,FL,30.72,-86.14,LARGE TREE DOWN IN THE CITY LIMITS. (TAE)
2010,UNK,ULMER,ALLENDALE,SC,33.1,-81.21,SC HIGHWAY PATROL REPORTS A TREE DOWN AND IN THE ROADWAY NEAR THE INTERSECTION OF HW-301 AND WELL BRANCH ROAD. (CHS)
2010,UNK,5 E ELLOREE,ORANGEBURG,SC,33.52,-80.49,PARK RANGER REPORTED LARGE BRANCHES DOWN IN SANTEE STATE PARK (CAE)
2027,61,RICHMOND,HENRICO,VA,37.5,-77.33,(AKQ)
2030,UNK,FLEMINGTON,LIBERTY,GA,31.86,-81.56,LIBERTY DISPATCH REPORTED A TREE ON A POWER LINE IN FLEMINGTON. (CHS)
2030,UNK,1 W LOUISVILLE,JEFFERSON,GA,33,-82.43,JEFFERSON COUNTY 911 CENTER REPORTED ONE TREE DOWN NEAR LOUISVILLE ON T E BUCHANAN ROAD. TIME IS ESTIMATED BASED ON RADAR. (FFC)
2036,UNK,FREEPORT,WALTON,FL,30.5,-86.14,POWERLINE DOWN WITHIN THE CITY LIMITS. (TAE)
2040,UNK,3 SSW GWALTNEY CORNER,SURRY,VA,37.08,-77.05,ROOF OFF OF PORCH (AKQ)
2045,UNK,NEW HOPE,HOLMES,FL,30.95,-85.88,POWER LINES BLOWN DOWN ON HWY 2 JUST EAST OF HWY 81. (TAE)
2045,UNK,2 SSE ALLENHURST,LIBERTY,GA,31.76,-81.6,THE LIBERTY COUNTY 911 CALL CENTER RELAYED A REPORT OF ONE TREE DOWN ALONG HIGHWAY 119. (CHS)
2045,UNK,WEYMOUTH,NORFOLK,MA,42.21,-70.95,SINGLE TREE DOWN ON ESSEX HEIGHTS DRIVE (BOX)
2050,60,2 SE CALOOSA,PALM BEACH,FL,26.87,-80.24,ESTIMATED WINDS OF 50 TO 60 MPH,APPROXIMATELY 2 MILES SOUTHEAST OF CALOOSA ON STATE ROUTE 710. (MFL)
