Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
0657,UNK,5 WSW ASHDOWN,LITTLE RIVER,AR,33.66,-94.21,TREE DOWN BLOCKING ROAD ALONG 303 NEAR HIGHWAY 32 WEST OF ASHDOWN. (SHV)
0851,UNK,4 ESE WHARTON,WHARTON,TX,29.29,-96.04,BARN AND SHED DAMAGED. EM PROVIDED PICTURES AND DESCRIBED DAMAGE FIELD FROM STRAIGHT LINE WINDS FROM SW TO NE. OWNER ESTIMATED TIME 2:45-3:00 AM... TIME IN LSR TAKEN FR (HGX)
0942,UNK,4 S MIDWAY,LA SALLE,LA,31.63,-92.14,VERY LARGE TREE DOWN ALONG HIGHWAY 127 SOUTH OF JENA... WITH A POWER POLE SNAPPED AND LINES DOWN. (SHV)
0953,UNK,1 SE SANTA FE,GALVESTON,TX,29.37,-95.09,MULTIPLE REPORTS (~35) FROM SOCIAL MEDIA OF VARIOUS KINDS OF WIND DAMAGE IN SANTA FE. INCLUDES DOWNED TREES AND FENCES. DAMAGED/DESTROYED POOLS... TRAMPOLINES... GAZEBO (HGX)
1018,58,2 E FORT TRAVIS,GMZ355,TX,29.36,-94.72,GALVESTON BAY ENTRANCE (HGX)
1031,UNK,5 NNW CLAYTON,CATAHOULA,LA,31.79,-91.58,TREE DOWN ALONG HWY 425. REPORT RELAYED VIA SOCIAL MEDIA. (JAN)
1045,UNK,3 SE ORANGE,ORANGE,TX,30.07,-93.72,MINOR WIND DAMAGE SUSTAINED AT THE PORT OF ORANGE WITH A SEMI-TRAILER BLOWN ONTO ITS SIDE... A MOORING LINE REPORTEDLY SNAPPED ON A VESSEL... AND SOME DAMAGE TO THE SHE (LCH)
1051,UNK,6 SE VICKSBURG,WARREN,MS,32.26,-90.8,A UTILITY POLE WAS DAMAGED OFF SWEETGUM LN. (JAN)
1052,UNK,1 NNW BENTONIA,YAZOO,MS,32.66,-90.37,CORRECTS PREVIOUS DATE OF TSTM WND DMG REPORT FROM 1 NNW BENTONIA. TREE BLOWN OVER NEAR THE INTERSECTION OF RAILROAD AVE AND HWY 49 ON THE NORTH SIDE OF BENTONIA. (JAN)
1111,UNK,6 NNE WATERPROOF,TENSAS,LA,31.88,-91.34,SOCIAL MEDIA REPORT OF A TREE DOWN ALONG HWY 65 BETWEEN WATERPROOF AND SAINT JOSEPH. LOCATION AND TIME ESTIMATED BY RADAR. (JAN)
1130,UNK,4 SSE FLORA,MADISON,MS,32.5,-90.27,REPORTS OF TREES DOWN ON ROBINSON SPRINGS AND POCAHONTAS ROADS. (JAN)
1141,UNK,5 W CANTON,MADISON,MS,32.62,-90.12,CORRECTS TIME OF PREVIOUS TSTM WND DMG REPORT FROM 5 W CANTON. REPORTS OF TREES DOWN ON VIRLILIA AND STOKES ROAD. (JAN)
Time,Size,Location,County,State,Lat,Lon,Comments
0630,175,FOREMAN,LITTLE RIVER,AR,33.72,-94.4,REPORT OF GOLF BALL SIZE HAIL AT INTERSECTION OF EAST 2ND AND NORTH MADDEN STREET AT THE CONVENIENCE STORE. (SHV)
1142,100,6 WSW CANTON,MADISON,MS,32.58,-90.13,REPORTED NEAR THE CHARLTON COMMUNITY ALONG MS 22 NEAR CANTON. (JAN)
