Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1855,UNK,HENDERSONVILLE,SUMNER,TN,36.29,-86.6,SEVERAL TREES AND POWER LINES DOWN ACROSS HENDERSONVILLE (OHX)
1900,UNK,GREEN HILL,WILSON,TN,36.24,-86.57,LARGE TREE DOWN AT CORNER OF EAST SHADY TRAIL AND LAKESHORE DRIVE (OHX)
1905,UNK,3 SE PATESVILLE,HANCOCK,KY,37.75,-86.68,TREES DOWN AROUND VICTORIA CROSSROADS. (LMK)
1920,UNK,PONTOTOC,PONTOTOC,MS,34.25,-89.01,SEVERAL TREES DOWN IN PONTOTOC. (MEG)
1930,UNK,7 SSW FRANKLIN,WILLIAMSON,TN,35.84,-86.9,TWO TREES BLOWN DOWN ACROSS WEST HARPETH ROAD NEAR HUNTER ROAD (OHX)
1950,UNK,1 S EUCLID HEIGHTS,GARLAND,AR,34.49,-93.03,A FEW TREES BLOWN OVER NEAR RIDGEWAY ST AND PLEASANT VALLEY ST. (LZK)
1950,UNK,HARTFORD,OHIO,KY,37.45,-86.89,TREES DOWN . (LMK)
2015,UNK,MORGANTOWN,BUTLER,KY,37.22,-86.7,TREES DOWN AND STANDING WATER IN SOME CITY STREETS. (LMK)
2015,UNK,POWDERLY,MUHLENBERG,KY,37.24,-87.16,SEVERAL LARGE LIMBS DOWN ON HIGHWAY 62 BETWEEN POWDERLY AND GREENVILLE (PAH)
2033,UNK,4 SSE ROUNDHILL,BUTLER,KY,37.18,-86.43,TREES DOWN. (LMK)
2035,UNK,2 WNW DRAKETOWN,HARALSON,GA,33.84,-85.08,ONE TREE DOWN ON FRANCIS WHITE ROAD ABOUT 2 MILES NORTH NORTHWEST OF DRAKETOWN. (FFC)
2103,UNK,2 N ELLIOTT,GRENADA,MS,33.71,-89.75,TREE DOWN ON GRANT RD ALONG WITH SEVERAL LARGE LIMBS (JAN)
2110,UNK,2 ESE CANTON,MADISON,MS,32.6,-90,TREE DOWN ALONG GLENFIELD RD AND NUMEROUS OTHER LARGE LIMBS DOWN. (JAN)
2124,UNK,6 W PONTOTOC,PONTOTOC,MS,34.25,-89.11,SEVERAL TREES DOWN AROUND PONTOTOC. MAIN AREA OF TREES DOWN WAS ALONG OLD HWY 6 WEST OF TOWN. SOME TREES FELL ON POWER LINES. ONE HOME HAD ROOF PARTIALLY PEELED BACK FR (MEG)
2125,UNK,4 N VAIDEN,CARROLL,MS,33.39,-89.75,ONE TREE WAS BLOWN DOWN ON HIGHWAY 35. (JAN)
2130,UNK,HADENSVILLE,TODD,KY,36.67,-87.13,TREE AND LIMBS DOWN. (PAH)
2147,UNK,2 SSW COLEMAN,COLUMBIANA,OH,40.77,-80.82,LIMBS DOWN ALONG COUNTY HOME ROAD WEST OF LISBON (PBZ)
2203,UNK,LA CENTER,BALLARD,KY,37.07,-88.97,LARGE TREE HAS FALLEN THROUGH A HOME (PAH)
2207,UNK,4 NW VAIDEN,CARROLL,MS,33.37,-89.8,TREE DOWN ACROSS HWY 35 (JAN)
2233,UNK,2 NNE POSSUMNECK,ATTALA,MS,33.17,-89.72,TREE DOWN ACROSS HWY 440 NEAR THE INTERSECTION OF CR 3107 (JAN)
2234,UNK,2 SW WEST PADUCAH,MCCRACKEN,KY,37.06,-88.77,TREE DOWN ON ROAD (PAH)
2319,UNK,LAWRENCEVILLE,HANCOCK,WV,40.62,-80.55,NUMEROUS LARGE LIMBS 8 INCHES IN DIAMETER SNAPPED FROM HARDWOOD TREES. SOME WERE BLOWN FROM THE BACK YARD TO THE FRONT YARD. DAMAGING WIND LASTED 15 SECONDS. DOWNBURST (PBZ)
2335,UNK,N MOUNDVILLE,HALE,AL,33,-87.63,PORTIONS OF TWO HOMES DAMAGED BY LARGE FALLEN TREE. POWER OUTAGE REPORTED IN SAME AREA. REPORT RELAYED VIA SOCIAL MEDIA. ESTIMATED 40 TO 50 MPH WINDS. TIME ESTIMATED BY (BMX)
2340,UNK,3 W UNION CITY,OBION,TN,36.42,-89.11,TREES DOWN AND POWER LINES LIKELY DOWN CAUSING POWER OUTAGES IN SMALL COMMUNITY OF DIXIE. (MEG)
0000,UNK,SHREVEPORT,CADDO,LA,32.47,-93.8,A LARGE TREE FELL ON 2 HOMES ON MORNINGSIDE DRIVE BETWEEN HEARNE AND FAIRY AVENUES. ONE HOME WAS SIGNIFICANTLY DAMAGED. (SHV)
0032,UNK,IMPROVE,MARION,MS,31.34,-89.7,SEVERAL TREES WERE DOWN...BLOCKING HIGHWAY 44 NEAR IMPROVE. (JAN)
0050,UNK,HOLLADAY,BENTON,TN,35.87,-88.15,NUMEROUS TREES DOWN NEAR BIRDSONG ROAD AND MARY AVENUE DUE TO A MICROBURST. TIME IS RADAR ESTIMATED. (MEG)
0100,UNK,HARRISON,BOONE,AR,36.23,-93.11,TREES WERE BLOWN DOWN (LZK)
0110,UNK,9 W PROTEM,TANEY,MO,36.53,-93.03,TREE DOWN BLOCKING ROAD. (SGF)
Time,Size,Location,County,State,Lat,Lon,Comments
2305,100,5 WNW CLAUDE,ARMSTRONG,TX,35.13,-101.44,PEA SIZE HAIL WITH A FEW THE SIZE OF QUARTERS. (AMA)
0020,100,KLAMATH RIVER,SISKIYOU,CA,41.86,-122.82,ESTIMATED HAIL SIZE. (MFR)
