Time,F_Scale,Location,County,State,Lat,Lon,Comments
1931,UNK,6 NW DIMMITT,CASTRO,TX,34.61,-102.39,REPORTED BY A MOTORIST TO S.O. (LUB)
1949,UNK,8 N DIMMITT,CASTRO,TX,34.66,-102.32,(LUB)
2030,UNK,2 SE TRUXTON,WARREN,MO,38.98,-91.22,(LSX)
2122,UNK,1 S SNYDER,KIOWA,OK,34.64,-98.95,A BRIEF TORNADO REPORTED BY A FEW STORM CHASERS. THE LOCATION IS ESTIMATED. (OUN)
2210,UNK,12 ENE COOPERTON,KIOWA,OK,34.93,-98.68,TORNADO OBSERVED BY STORM CHASERS APPROXIMATELY 3 MILES NORTHEAST OF SADDLE MOUNTAIN. (OUN)
2238,UNK,2 NW DAVIS,MURRAY,OK,34.5,-97.16,(OUN)
0048,UNK,2 NE FAIRFAX,OSAGE,OK,36.59,-96.68,(TSA)
Time,Speed,Location,County,State,Lat,Lon,Comments
1850,UNK,WASHINGTON,FRANKLIN,MO,38.56,-91.02,2 LARGE TREES DOWNED. (LSX)
1950,UNK,WASHINGTON,FRANKLIN,MO,38.56,-91.02,CORRECTS PREVIOUS TSTM WND DMG REPORT FROM WASHINGTON. 2 LARGE TREES DOWNED. (LSX)
2016,UNK,SILOAM SPRINGS,BENTON,AR,36.19,-94.54,LARGE TREE BRANCH DOWN. RELAYED VIA SOCIAL MEDIA. (TSA)
2020,UNK,2 NNE O'FALLON,ST. CHARLES,MO,38.81,-90.69,TREE SNAPPED IN HALF. (LSX)
2050,UNK,1 SSE BRUSSELS,CALHOUN,IL,38.94,-90.58,DELAYED REPORT. A FEW TREES REPORTED DOWN IN SOUTHERN CALHOUN COUNTY NEAR BRUSSELS AND GOLDEN EAGLE SHORTLY BEFORE 4PM CDT. TIME ESTIMATED FROM RADAR. (LSX)
2221,64,1 SSE CLINES CORNERS,TORRANCE,NM,35,-105.66,KCQC ASOS. (ABQ)
Time,Size,Location,County,State,Lat,Lon,Comments
1819,100,1 WSW ELDON,MILLER,MO,38.34,-92.6,DELAYED REPORT FROM PUBLIC OF QUARTER SIZE HAIL. TIME ESTIMATED FROM RADAR. (SGF)
2016,100,SILOAM SPRINGS,BENTON,AR,36.19,-94.54,(TSA)
2146,100,2 ENE HEREFORD,DEAF SMITH,TX,34.83,-102.37,QUARTER SIZE AND JUST A LITTLE BIGGER THAN QUARTER SIZE. (AMA)
2240,100,CARNEGIE,CADDO,OK,35.1,-98.6,(OUN)
2315,100,2 NW CITRUS PARK,MARICOPA,AZ,33.56,-112.47,**DELAYED REPORT** 1 INCH HAIL REPORTED. VIEWED PICTURES FROM SPOTTER. (PSR)
