Time,F_Scale,Location,County,State,Lat,Lon,Comments
1435,UNK,2 ENE HOLIDAY LAKES,BRAZORIA,TX,29.22,-95.48,TORNADO DAMAGE INCLUDED A PORCH ROOF IN BACK OF A HOME...A DESTROYED PUMP HOUSE AND DAMAGED TRAILER...AND SEVERAL TREES KNOCKED OVER. (HGX)
1645,UNK,GALVESTON,GALVESTON,TX,29.23,-94.9,TORNADO DAMAGED TO A HOLIDAY INN ALONG TERMINI-SAN LUIS PASS ROAD INCLUDED WINDOWS BLOWN OUT AND LATTICE DAMAGE. WITNESSES INDICATED THIS WAS A WATERSPOUT THAT MOVED ON (HGX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1435,UNK,2 ENE HOLIDAY LAKES,BRAZORIA,TX,29.22,-95.48,REPORTED DAMAGE TO A WELL HOUSE AND TRAILER. (HGX)
1455,UNK,2 ENE HOLIDAY LAKES,BRAZORIA,TX,29.22,-95.48,REPORTED DAMAGE TO A WELL HOUSE AND TRAILOR. (HGX)
1750,UNK,1 SSW ARCADIA LAKES,RICHLAND,SC,34.04,-80.97,TREE DOWN ON CEDAR SPRINGS ROAD IN COLUMBIA VIA TWITTER WISTV. (CAE)
1832,UNK,1 ENE WEST COLUMBIA,LEXINGTON,SC,34,-81.06,TREES AND POWER LINES DOWN AT BUFF STREET AND SUNSET IN WEST COLUMBIA. (CAE)
1840,UNK,7 NE NEWBERRY,NEWBERRY,SC,34.35,-81.51,NEWBERRY COUNTY SHERIFF REPORTED TREES DOWN ON US HIGHWAY 176. (CAE)
1840,UNK,1 NNE WALHALLA,OCONEE,SC,34.79,-83.06,FEW TREES AND POWERLINES DOWN OFF HWY 183 NEAR WALHALLA. (GSP)
1850,UNK,2 N SALUDA,SALUDA,SC,34.04,-81.77,REPORT OF A TREE DOWN ON BUTLER ROAD... A POWER LINE DOWN ON LONG ROAD... AND A TREE LIMB DOWN ON A POWER LINE ON NEWBERRY HIGHWAY NEAR CHURCH ROAD. TIME ESTIMATED BASE (CAE)
1910,UNK,5 NW SHARON,CAMDEN,NC,36.54,-76.37,TREES DOWN NEAR THE JUNCTION OF HIGHWAY 17 AND PONDEROSA RD NORTH OF SOUTH MILLS. (AKQ)
2030,UNK,JARVISBURG,CURRITUCK,NC,36.21,-75.86,TREES DOWN NEAR JARVISBURG ON FISHER LANDING RD. (AKQ)
2040,UNK,4 NW ARLINGTON,DUVAL,FL,30.38,-81.65,A GAS STATION CANOPY WAS BLOWN OVER BY STRONG THUNDERSTORM WINDS. THE TIME OF DAMAGE WAS BASED ON RADAR. A VEHICLE WAS TRAPPED UNDER THE CANOPY. (JAX)
2110,UNK,5 W JACKSONVILLE BEACH,DUVAL,FL,30.29,-81.46,A TREE WAS BLOWN DOWN ONTO 2 VEHICLES NEAR BEACH BLVD AND HODGES BLVD. (JAX)
2115,UNK,PORT WENTWORTH,CHATHAM,GA,32.15,-81.18,TREES REPORTED DOWN NEAR THE HOULIHAN BRIDGE. THE BRIDGE HAS BEEN CLOSED. (CHS)
2322,59,4 SSW BURLINGTON,KIT CARSON,CO,39.25,-102.3,(GLD)
2355,60,13 NNW EDSON,SHERMAN,KS,39.5,-101.63,(GLD)
0000,62,GOODLAND,SHERMAN,KS,39.35,-101.71,(GLD)
0041,60,10 WNW WINONA,LOGAN,KS,39.12,-101.42,STRONG WINDS ESTIMATED TO BE AT LEAST 60 MPH. STARTED APPROXIMATELY 10 MIN AGO OR 631 PM MDT. (GLD)
