Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1942,UNK,YUTAN,SAUNDERS,NE,41.24,-96.4,CAMPER FLIPPED OVER. UNKNOWN WIND SPEED. DID NOT SEEM TO BE ANY OTHER DAMAGE IN AREA. TIME ESTIMATED. (OAX)
1954,UNK,1 N VALLEY,DOUGLAS,NE,41.33,-96.35,DAMAGE TO SHINGLES ON ONE HOME ON NORTH END OF VALLEY SHORES HOUSING AREA. OUTDOOR FURNITURE BLOWN AROUND. NO DAMAGE TO SHINGLES ON OTHER HOMES. MEASURED WIND AT NWS NE (OAX)
2029,60,1 NNE RUSHMORE,NOBLES,MN,43.64,-95.79,60 MPH WIND GUST MEASURED BY DOT WEATHER STATION. (FSD)
2040,UNK,4 ENE COLUMBUS,PLATTE,NE,41.46,-97.28,SEMI TRAILER AND UHAUL TRAILERS BLOWN OVER. POWER POLE DOWN. (OAX)
2128,UNK,3 ESE BRAINERD,CROW WING,MN,46.33,-94.13,NUMEROUS 6-8" TREE BRANCHES DOWN ALONG WITH A FEW STRIPPED PINE TREES. TIME ESTIMATED FROM RADAR. (DLH)
2344,68,7 E SHALLOW WATER,SCOTT,KS,38.37,-100.79,MEASURED 68 MPH WITH A HOME ANEMOMETER. (DDC)
2355,UNK,WEST PLAINS,HOWELL,MO,36.73,-91.85,SEVERE THUNDERSTORM WIND GUSTS DESTROYED THE ROOF OF A DOWNTOWN BUILDING IN WEST PLAINS. SEVERAL AWNINGS WERE ALSO DESTROYED ALONG WITH A LARGE TREE. NUMEROUS LIMBS WER (SGF)
Time,Size,Location,County,State,Lat,Lon,Comments
2040,150,4 ENE COLUMBUS,PLATTE,NE,41.46,-97.28,(OAX)
2048,175,6 N RICHLAND,COLFAX,NE,41.52,-97.21,HAIL UP TO GOLFBALL SIZE. CROPS AND TREE LEAVES STRIPPED. SOME WIND BUT LESS THAN 50 MPH. (OAX)
2344,100,7 E SHALLOW WATER,SCOTT,KS,38.37,-100.79,REPORTED MOST MARBLE WITH SOME QUARTER SIZED HAIL. (DDC)
