Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1455,UNK,MAURY,GREENE,NC,35.48,-77.6,30 BY 30 CINDER BLOCK BUILDING HEAVILY DAMAGED ALONG WITH A STORAGE SHED AND A 100 BY 100 BARN NEAR HIGHWAY 903 NORTH AND ED SUGG ROAD IN MAURY (MHX)
1506,UNK,2 ENE FARMVILLE,PITT,NC,35.61,-77.56,SEVERAL HOMES RECEIVED MODERATE TO SUBSTANTIAL DAMAGE. ONE OUT BUILDING WITH NO FOUNDATION SUPPORT COMPLETELY DESTROYED. SEVERAL TREES SNAPPED IN HALF. DEBRIS LOFTED AN (MHX)
1746,UNK,3 W HONOBIA,PUSHMATAHA,OK,34.54,-94.99,SEVERAL LARGE TREE LIMBS DOWN. (TSA)
2020,UNK,4 S FORT PIERCE,ST. LUCIE,FL,27.38,-80.32,WPTV REPORTED TREE DOWN ON HOUSE IN THE WHISPERING PINES SUBDIVISION. PEOPLE TRAPPED INSIDE THE HOUSE. (MLB)
2225,66,1 NNW JUNO BEACH,PALM BEACH,FL,26.89,-80.06,(MFL)
Time,Size,Location,County,State,Lat,Lon,Comments
1800,175,ALTON,HIDALGO,TX,26.29,-98.31,GOLF BALL SIZE HAIL REPORTED NEAR THE INTERSECTION OF HWY 107 AND STUART RD. (BRO)
1822,175,1 ESE THOMAS ORTEGA COL,HIDALGO,TX,26.26,-98.25,GOLF BALL SIZE HAIL WAS REPORTED AT THE INTERSECTION OF NORTH WARE ROAD AND LARK STREET...3 MILES NORTHWEST OF MCALLEN. (BRO)
1914,125,2 SSW PELAHATCHIE,RANKIN,MS,32.29,-89.81,OCCURRED ALONG SHILO RD NEAR GULDE SHILO RD. (JAN)
2015,100,5 SSW LAKE CITY,COLUMBIA,FL,30.13,-82.67,A STORM SPOTTER REPORTED QUARTER SIZED HAIL. (JAX)
2023,125,FORT PIERCE,ST. LUCIE,FL,27.38,-80.33,HAIL UP TO A HALF DOLLAR REPORTED NEAR U.S. 1 BETWEEN WEATHERBEE AND TUMBLIN KLING ROADS. (MLB)
2140,125,2 SSW PELAHATCHIE,RANKIN,MS,32.29,-89.81,OCCURRED ALONG SHILO RD NEAR GULDE SHILO RD. (JAN)
