Time,F_Scale,Location,County,State,Lat,Lon,Comments
1540,UNK,2 NW INVERNESS,SUNFLOWER,MS,33.37,-90.62,BRIEF TOUCHDOWN FROM A LANDSPOUT NEAR BAIRD RD AND HWY 49. PHOTO EVIDENCE OF THE SPOUT. (JAN)
1900,UNK,5 S WEBBERS FALLS,MUSKOGEE,OK,35.44,-95.13,THIS TORNADO DESTROYED BARNS...DAMAGED A FEW HOMES...UPROOTED SOME TREES...AND SNAPPED LARGE LIMBS. IT BEGAN AROUND 151 PM CDT AND ENDED ABOUT 206 PM CDT. (TSA)
1910,UNK,5 S WEBBERS FALLS,MUSKOGEE,OK,35.44,-95.13,DAMAGE TO A STORAGE SHED. TREE DAMAGE. ALL COINCIDENT WITH STRONG CIRCULATION ON RADAR AND TORNADIC DEBRIS SIGNATURE. DAMAGE LOCATED NEAR THE INTERSECTION OF E1090 ROAD (TSA)
1916,UNK,3 SE WEBBERS FALLS,SEQUOYAH,OK,35.49,-95.09,THIS TORNADO MOVED ACROSS I-40 WHERE IT SNAPPED LARGE TREE LIMBS. IT DISSIPATED BEFORE REACHING HIGHWAY 64. IT WAS WITNESSED BY MOTORISTS...SOME OF WHICH CAPTURED THE T (TSA)
1927,UNK,2 SW SPAVINAW,MAYES,OK,36.37,-95.08,THIS TORNADO DEVELOPED SOUTHWEST OF SPAVINAW NEAR SPAVINAW HILL AND MOVED NORTHEAST ACROSS TOWN SNAPPING AND UPROOTING NUMEROUS TREES AND BLOWING DOWN POWER POLES. IT C (TSA)
1935,UNK,SPAVINAW,MAYES,OK,36.39,-95.05,LIKELY TORNADO DAMAGE. LARGE TREES DOWNED FROM SPAVINAW EAST TOWARD THE DELAWARE COUNTY LINE COINCIDENT WITH STRONG CIRCULATION ON RADAR. EMERGENCY MANAGEMENT ASSESSMEN (TSA)
0130,UNK,6 E MILNESAND,ROOSEVELT,NM,33.64,-103.24,TORNADO ON GROUND FOR 4 MINUTES AROUND 730 PM BETWEEN MILNESAND AND BLEDSOE. (ABQ)
Time,Speed,Location,County,State,Lat,Lon,Comments
1230,UNK,CONWAY PLAZA COLONIA,HIDALGO,TX,26.23,-98.32,REPORT OF A TREE BLOWN OVER IN THE CITY OF MISSION VIA SOCIAL MEDIA. (BRO)
1825,UNK,1 SW MADISON RUN,ORANGE,VA,38.18,-78.14,SEVERAL LARGE TREE LIMBS SNAPPED. (LWX)
1910,UNK,2 SSW WEBBERS FALLS,MUSKOGEE,OK,35.48,-95.14,TREE DAMAGE REPORTED BY WEBBERS FALLS POLICE AND RELAYED BY PRINT MEDIA. POSSIBLE TORNADO. (TSA)
2000,UNK,ROSSLYN FARMS,ALLEGHENY,PA,40.42,-80.09,ROOF BLOWN OFF OF WAREHOUSE AND WIRES DOWN AROUND THE TOWN (PBZ)
2030,UNK,HERNANDO,DESOTO,MS,34.83,-89.99,TREE DOWN ON MCINGVALE ROAD. (MEG)
2050,UNK,N PLAIN DEALING,BOSSIER,LA,32.91,-93.7,UPROOTED TREES ON HAMITER ROAD (SHV)
2108,UNK,4 SE CLARIDGE,WESTMORELAND,PA,40.32,-79.57,SEVERAL TREES REPORTED DOWN FROM WIND GUSTS (PBZ)
2109,UNK,PINEVILLE,MCDONALD,MO,36.59,-94.38,LOTS OF TREE DAMAGE IN PINEVILLE. (SGF)
2115,UNK,VAN BUREN,CRAWFORD,AR,35.44,-94.35,TREES DOWN. (TSA)
2119,UNK,BENTONVILLE,BENTON,AR,36.37,-94.21,TREE AND LIMB DAMAGE NEAR DOWNTOWN. (TSA)
2124,UNK,AVONMORE,WESTMORELAND,PA,40.53,-79.47,SEVERAL TREES DOWN (PBZ)
2127,62,COLBY,THOMAS,KS,39.39,-101.05,AWOS INDICATED A 62 MPH WIND GUST IN COLBY. (GLD)
2130,UNK,MULBERRY,CRAWFORD,AR,35.5,-94.05,TREE FELL ON A MOBILE HOME. (TSA)
2156,58,MCCOOK,RED WILLOW,NE,40.2,-100.62,ASOS MEASURED A WIND GUST OF 58 MPH AT MCCOOK AIRPORT. (GLD)
2225,UNK,2 NW NORWOOD,WRIGHT,MO,37.13,-92.44,TREE LIMBS DOWN ON HIGHWAY Y NORTH OF 60 (SGF)
