Time,F-Scale,Location,County,State,Lat,Lon,Comments
1429,UNK,2 SSW TROY MUNICIPAL AI,PIKE,AL,31.83,-86.02,TORNADO REPORTED BY TROY AIRPORT WEST OF THE AIRPORT MOVING TOWARD THE AIRPORT. (BMX)
1434,UNK,1 S TROY MUNICIPAL AIRP,PIKE,AL,31.85,-86.01,HOUSE AND BARN SUSTAINED DAMAGE ALONG OAK GROVE ROAD JUST SOUTH OF THE AIRPORT. (BMX)
1633,UNK,1 W NEELYS LANDING,CAPE GIRARDEAU,MO,37.5,-89.52,FIRE DEPARTMENT REPORTS POSSIBLE BRIEF TORNADO TOUCHDOWN (PAH)
1724,UNK,3 NW DE SOTO,JACKSON,IL,37.85,-89.27,EVENT TYPE.........EF1 TORNADO EVENT DATE.........FRIDAY MARCH 23 2012 EVENT TIME.........BEGAN AT APPROXIMATELY 1224 PM CDT EVENT LOCATION.....THE TORNADO BEGAN 3.5 NO (PAH)
1730,UNK,ELKVILLE,JACKSON,IL,37.91,-89.24,PUBLIC REPORT RELAYED BY LAW ENFORCEMENT OF A TORNADO NEAR TRUAX AND TRAYER ROAD. (PAH)
1732,UNK,3 NW CARBONDALE,JACKSON,IL,37.76,-89.26,JUST NORTH OF SIU CARBONDALE AIRPORT. BRIEF TOUCHDOWN AND IT WENT BACK UP. (PAH)
1742,UNK,2 E DU QUOIN,PERRY,IL,38,-89.2,BRIEF ROPE TORNADO TOUCHDOWN AND GOLF BALL SIZE HAIL (PAH)
1749,UNK,14 SW DOTHAN,GENEVA,AL,31.08,-85.56,911 CALL CENTER HAD REPORTS OF HOUSES WITH MINOR DAMAGE AND ROOFS DAMAGED AT/NEAR 1984 N COUNTY RD 49. TREES DOWN NEAR INTERSECTION OF COUNTY RD 73 AND SCOTT RD. (TAE)
1807,UNK,4 ENE HILLVIEW,JEFFERSON,KY,38.09,-85.62,EF1 TORNADO TOUCHDOWN IN THE HERITAGE CREEK AREA. PATH LENGTH 2.5 MI...WIDTH 40 YD. LIFTED AT 212PM EDT (LMK)
1814,UNK,FERN CREEK,JEFFERSON,KY,38.16,-85.6,TORNADO TOUCHDOWN IN THE HERITAGE CREEK AREA (LMK)
1826,UNK,OPDYKE,JEFFERSON,IL,38.26,-88.79,(PAH)
1828,UNK,2 E FINCHVILLE,SHELBY,KY,38.15,-85.29,EF1 TORNADO DAMAGED BARNS AND UPROOTED TREES ALONG 2.25 MILE PATH (LMK)
1857,UNK,2 SE CARTTER,MARION,IL,38.52,-88.89,TORNADO BRIEFLY TOUCHED DOWN 2 MILES SOUTHEAST OF CARTER. (LSX)
1857,UNK,3 S IUKA,MARION,IL,38.57,-88.79,TORNADO BRIEFLY TOUCHED DOWN 3 MILES SOUTH OF IUKA. (LSX)
1925,UNK,KOLOMOKI MOUNDS SP,EARLY,GA,31.47,-84.93,LAW ENFORCEMENT REPORTED SEEING TORNADO ON THE GROUND. (TAE)
2039,UNK,2 NNW CENTER SQUARE,SWITZERLAND,IN,38.86,-85.04,REPORT OF A BRIEF TORNADO TOUCHDOWN IN AN OPEN FIELD NORTH OF CENTER SQUARE. TORNADO THEN LIFTED AND THE FUNNEL CLOUD CONTINUED MOVING NORTHEAST. (ILN)
2330,UNK,5 WNW BLANCHESTER,WARREN,OH,39.32,-84.07,A BRIEF TORNADO TOUCHED DOWN NEAR THE INTERSECTION OF HIGHWAYS 123 AND 132 IN HARLAN TOWNSHIP. (ILN)
