Time,F_Scale,Location,County,State,Lat,Lon,Comments
0252,UNK,3 NE CRESTLINE,RICHLAND,OH,40.82,-82.7,NWS STORM SURVEY TEAM CONFIRMS A TORNADO. MORE DETAILS ON THE EXTENT OF DAMAGE AND RATING TO BE SENT OUT ONCE STORM SURVEY IS COMPLETE. (CLE)
Time,Speed,Location,County,State,Lat,Lon,Comments
2154,80,2 SE SANTA BARBARA,SANTA BARBARA,CA,34.4,-119.69,GUSTY WINDS WITH MICROBURST RECORDED AT SANTA BARBARA HARBOR. (LOX)
2155,UNK,3 SE SANTA BARBARA,PZZ650,CA,34.4,-119.69,BOATS TOSSED AROUND BY MICROBURST AT SANTA BARBARA HARBOR. FLAGPOLE SNAPPED IN HALF. (LOX)
2155,UNK,1 SE SANTA BARBARA,SANTA BARBARA,CA,34.41,-119.71,TREE DOWN ON CAR NEAR SAN PASCUAL AND CANON PERDIDO STREETS. (LOX)
2156,61,4 N LAKE LOS ANGELES,LOS ANGELES,CA,34.67,-117.82,EAST WINDS 25 MPH GUSTING TO 61 MPH AT SADDLEBACK BUTTE RAWS...ELEVATION 2590 FEET. (LOX)
2218,58,2 N PALMDALE,LOS ANGELES,CA,34.63,-118.08,NORTHEAST WINDS 32 MPH GUSTING TO 58 MPH AT PALMDALE AIRPORT...ELEVATION 2543 FEET. (LOX)
2223,58,2 ENE BISHOP,INYO,CA,37.37,-118.36,BISHOP AIRPORT REPORTED A WIND GUST OF 58 MPH. (VEF)
2245,UNK,5 ESE LANCASTER,LOS ANGELES,CA,34.67,-118.1,POWER LINES DOWN ON 30TH ST. EAST AND AVE. M IN LANCASTER/PALMDALE AREA. 30TH ST. EAST CLOSED AT THIS TIME. (LOX)
0019,UNK,3 S LAMONT,KERN,CA,35.22,-118.91,CALIFORNIA HIGHWAY PATROL REPORTED POWER LINES DOWNED BY THUNDERSTORM WINDS ACROSS NORTHBOUND LANES ON STATE ROUTE 184 NEAR SUNSET BOULEVARD SOUTH OF LAMONT. (HNX)
0023,80,2 SE SANTA BARBARA,SANTA BARBARA,CA,34.4,-119.69,GUSTY WINDS WITH MICROBURST RECORDED AT SANTA BARBARA HARBOR. (LOX)
0029,UNK,4 NW BAKERSFIELD,KERN,CA,35.4,-119.04,CALIFORNIA HIGHWAY PATROL REPORTED A TREE DOWN IN ROADWAY DUE TO STRONG WINDS. (HNX)
0031,UNK,13 NNE KEENE,KERN,CA,35.38,-118.45,CALIFORNIA HIGHWAY PATROL REPORTED TREE BRANCHES DOWN FROM THUNDERSTORM WIND GUSTS ON WESTBOUND STATE ROUTE 178 AT OSWELL STREET SOUTH OF BODFISH. (HNX)
0052,UNK,11 SSE SHAFTER,KERN,CA,35.36,-119.21,CALIFORNIA HIGHWAY PATROL REPORTED POWER LINES DOWNED ACROSS STOCKDALE HIGHWAY WEST OF ROSEDALE FROM THUNDERSTORM WINDS. (HNX)
0108,UNK,9 ESE BUTTONWILLOW,KERN,CA,35.35,-119.33,CALIFORNIA HIGHWAY PATROL REPORTED DOWNED POWER POLES AND POWER LINES NEAR NORTHBOUND INTERSTATE 5 JUST SOUTH OF STOCKDALE HIGHWAY JUST SOUTHEAST OF BUTTONWILLOW. THE D (HNX)
0121,UNK,5 SSW BAKERSFIELD,KERN,CA,35.29,-119.03,RECEIVED A PUBLIC REPORT THROUGH SOCIAL MEDIA THAT SHOWED A BUILDING UNDER CONSTRUCTION DAMAGED BY THUNDERSTORM WIND GUSTS NEAR STATE ROUTE 99 AND BERKSHIRE ROAD IN BAK (HNX)
0148,UNK,PIXLEY,TULARE,CA,35.97,-119.29,CALIFORNIA HIGHWAY PATROL REPORTED A LARGE TREE BRANCH DOWNED BY THUNDERSTORM WIND GUSTS IN SLOW LANE ON STATE ROUTE 99 NEAR EAST COURT AVENUE IN PIXLEY. (HNX)
0208,UNK,7 NNW MCKITTRICK,KERN,CA,35.4,-119.69,CALIFORNIA HIGHWAY PATROL REPORTED DOWNED POWER LINES FROM THUNDERSTORM WIND GUSTS ACROSS THE ROADWAY ON LOST HILLS ROAD NEAR LOKERN ROAD NORTHWEST OF MCKITTRICK. (HNX)
Time,Size,Location,County,State,Lat,Lon,Comments
0148,100,3 WSW GRAND RAPIDS,ITASCA,MN,47.21,-93.58,MPING REPORT (DLH)
