Time,F_Scale,Location,County,State,Lat,Lon,Comments
2356,UNK,4 SW BYESVILLE,GUERNSEY,OH,39.93,-81.6,(PBZ)
Time,Speed,Location,County,State,Lat,Lon,Comments
1525,UNK,BYERSDALE,BEAVER,PA,40.62,-80.22,TREE DOWN INTO A GARAGE (PBZ)
1525,UNK,1 ESE GEORGETOWN,BEAVER,PA,40.64,-80.49,TREE DOWN (PBZ)
1542,UNK,DRESDEN,YATES,NY,42.68,-76.96,TREES AND WIRES DOWN ON CORNELIA ST. (BGM)
1550,UNK,MCCANDLESS TOWNSHIP,ALLEGHENY,PA,40.58,-80.03,NUMEROUS TREES AND POWER LINES DOWN. (PBZ)
1600,UNK,1 NW SARVER,BUTLER,PA,40.74,-79.74,SIX INCH DIAMETER LIMBS REPORTED DOWNED BY THUNDERSTORM WINDS ON HECK ROAD. (PBZ)
1608,UNK,1 SSE SHEARERSBURG,WESTMORELAND,PA,40.6,-79.65,MULTIPLE TREES DOWN ON WHITE CLOUD RD (PBZ)
1611,UNK,1 SSE WOODLAWN,BEAVER,PA,40.61,-80.24,TREE DOWN ACROSS BOTH LANES OF RT 51 NEAR WEST ALIQUIPPA BRIDGE (PBZ)
1612,UNK,1 ESE GEORGETOWN,BEAVER,PA,40.64,-80.49,TREE DOWN (PBZ)
1615,UNK,5 S FORD CITY,ARMSTRONG,PA,40.7,-79.53,NMEROUS LARGE LIMBS REPORTED DOWN. (PBZ)
1615,UNK,VENICE CENTER,CAYUGA,NY,42.73,-76.55,TREES AND WIRES DOWN AT THE CORNER OF RT34 ANE FORD RD. (BGM)
1618,UNK,BELLEVUE,ALLEGHENY,PA,40.49,-80.05,NUMEROUS TREES DOWN (PBZ)
1620,UNK,RAYMOND,CUMBERLAND,ME,43.9,-70.47,LARGE BRANCHES DOWN (GYX)
1625,UNK,BERKELEY HEIGHTS,UNION,NJ,40.68,-74.43,WIRES DOWN ON GREENBRIAR DRIVE (OKX)
1629,UNK,SHELOCTA,INDIANA,PA,40.66,-79.3,ALONG 422 NUMEROUS TREES DOWN. ONE TREE WAS REPORTED TO HAVE FALLEN ON A HOUSE. (PBZ)
1630,UNK,FORD CITY,ARMSTRONG,PA,40.77,-79.53,WOODEN ROOF TORN OFF OF 2.5 CAR CARPORT AND CARRIED INTO NEIGHBORS YARDS. (PBZ)
1632,UNK,1 SE CENTER,ALLEGHENY,PA,40.47,-79.75,TREE DOWN (PBZ)
1640,UNK,2 SW MARION CENTER,INDIANA,PA,40.75,-79.07,NUMEROUS TREES DOWN ALONG ROUTE 119 (PBZ)
1640,UNK,WAYNE,PASSAIC,NJ,40.95,-74.25,TREE DOWN FULLY BLOCKING CHURCH LANE (OKX)
1645,UNK,MAHWAH,BERGEN,NJ,41.09,-74.14,WIRES DOWN AT GRENADIER DRIVE AND AIRMONT AVE. ROAD CLOSED. (OKX)
1655,UNK,1 N FROSTBURG,JEFFERSON,PA,40.98,-79.03,FEW TREES DOWN (PBZ)
1700,UNK,ELIOT,YORK,ME,43.15,-70.8,LARGE BRANCHES DOWN (GYX)
1705,UNK,NEW CITY,ROCKLAND,NY,41.15,-73.99,NUMEROUS TREES...WIRES...AND POLES DOWN AROUND TOWN. (OKX)
1709,UNK,OSSINING,WESTCHESTER,NY,41.16,-73.87,DOWNED TREES AND POWER LINES ON LOWER SPRING STREET. (OKX)
1724,UNK,1 SW ROSEDALE,BALTIMORE,MD,39.32,-76.52,SEVERAL TREES DOWN IN THE 8000 BLOCK OF PHILADELPHIA ROAD. (LWX)
1725,UNK,FRIENDSHIP,SCIOTO,OH,38.7,-83.09,3 TREES DOWN. (ILN)
1725,UNK,WISCASSET,LINCOLN,ME,44,-69.67,LARGE BRANCHES DOWN (GYX)
1727,UNK,1 ENE BRIDGEPORT,CLEARFIELD,PA,40.98,-78.54,TREES BLOCKING CURWENSVILLE GRAMPIAN HIGHWAY (CTP)
1735,UNK,NISKAYUNA,SCHENECTADY,NY,42.82,-73.9,SEVERAL LARGE TREES DOWN - MOHAWK TRAIL (ALY)
1740,UNK,MINFORD,SCIOTO,OH,38.86,-82.86,TREE OVER SR 139 CLOSING ROAD NEAR MINFORD (ILN)
1745,UNK,1 NNW MADERA,CLEARFIELD,PA,40.84,-78.44,WIRES DOWN ACROSS SPRUCE STREET (CTP)
1745,UNK,KEENE,CHESHIRE,NH,42.95,-72.3,TREES AND WIRES DOWN ON EMERALD AND ISLAND STREETS (BOX)
1751,UNK,BIGLER,CLEARFIELD,PA,40.98,-78.31,WIRES DOWN ON BIGLER ROAD (CTP)
1800,UNK,GUILFORD CENTER,WINDHAM,VT,42.79,-72.62,TREES UPROOTED (ALY)
1816,UNK,SPOFFORD,CHESHIRE,NH,42.91,-72.42,TREE AND WIRES DOWN ON SPRING STREET (BOX)
1820,UNK,1 ENE LYONSTOWN,CENTRE,PA,40.94,-77.73,TREES AND WIRES DOWN ON JACKSONVILLE ROAD (CTP)
1820,UNK,GREENFIELD,FRANKLIN,MA,42.59,-72.6,TREE AND WIRES DOWN ON SAWMILL ROAD (BOX)
1820,UNK,NELSON,CHESHIRE,NH,42.98,-72.13,TREE AND WIRES DOWN ON NUBANUSIT ROAD (BOX)
1820,UNK,BENNINGTON,HILLSBOROUGH,NH,43,-71.93,TREE AND WIRES DOWN ON SOUTH BENNINGTON ROAD (BOX)
1838,UNK,1 SW CAPE ARTHUR,ANNE ARUNDEL,MD,39.06,-76.54,A FIVE INCH IN DIAMETER TREE WAS REPORTED UPROOTED BLOCKING BALTIMORE ANNAPOLIS BOULEVARD AT ADDRESS 802. (LWX)
1840,UNK,STATE COLLEGE,CENTRE,PA,40.79,-77.86,TREE DOWN ON CENTRE HILLS COUNTRY CLUB (CTP)
1840,UNK,MILL HALL,CLINTON,PA,41.1,-77.49,TREES DOWN ON BELLE SPRINGS ROAD (CTP)
1845,UNK,BRUNSWICK,RENSSELAER,NY,42.74,-73.56,LARGE TREE DOWN ON HOUSE ON HOOSIC ROAD. (ALY)
1900,UNK,3 SSW GOWENSVILLE,GREENVILLE,SC,35.08,-82.24,SEVERAL LARGE TREE LIMBS...TREE DEBRIS...AND ONE TREE BLOWN DOWN. (GSP)
1900,UNK,CHAMBERSBURG,FRANKLIN,PA,39.93,-77.66,TREES AND POWER LINEES DOWN (CTP)
1908,UNK,1 ENE TAYLORSTOWN,LOUDOUN,VA,39.26,-77.56,MULTIPLE TREES DOWN. (LWX)
1910,UNK,TROUT RUN,LYCOMING,PA,41.39,-77.08,TREE DOWN NEXT TO HOME NO STRUCTURAL DAMAGE (CTP)
1910,UNK,HOOSICK FALLS,RENSSELAER,NY,42.9,-73.35,MULTIPLE LIMBS DOWN THROUGHOUT VILLAGE. TIME ESTIMATED FROM RADAR. (ALY)
1913,UNK,1 SW LURAY,PAGE,VA,38.66,-78.47,AN 18 TO 24 INCH IN DIAMETER TREE WAS REPORTED DOWN AT 356 FOREST HILLS DRIVE. (LWX)
1915,61,1 NE HAMBURG,PAGE,VA,38.67,-78.5,53 KT WIND GUST MEASURED BY LURAY AWOS STATION. (LWX)
1915,UNK,BEAVERTOWN,SNYDER,PA,40.75,-77.17,TREE DOWN (CTP)
1917,UNK,WATSONTOWN,NORTHUMBERLAND,PA,41.08,-76.86,TREES DOWN (CTP)
1917,UNK,GERMANIA,POTTER,PA,41.65,-77.66,TREES DOWN ON ROUTE 144 (CTP)
1925,UNK,LONGFELLOW,MIFFLIN,PA,40.5,-77.67,TREES DOWN ON BUTTON ROAD (CTP)
1930,UNK,4 NNW FINGERVILLE,SPARTANBURG,SC,35.19,-82.04,TREES AND LARGE LIMBS DOWN AT MELVIN HILL ROAD NEAR HIGHWAY 9. (GSP)
1930,UNK,7 ESE COLUMBUS,POLK,NC,35.2,-82.09,THREE TREES DOWN AT SOUTH PHILLIPS ROAD AND BEE HIVE ROAD. (GSP)
1930,UNK,SOUTH WILLIAMSPORT,LYCOMING,PA,41.23,-77,TREE DOWN ON CAR ON ROUTE 654 NO INJURIES (CTP)
1930,UNK,CANTON,BRADFORD,PA,41.66,-76.85,TREES REPORTED DOWN. (BGM)
1935,UNK,KREAMER,SNYDER,PA,40.8,-76.96,TREE DOWN (CTP)
1936,UNK,3 SSE LOVETTSVILLE,LOUDOUN,VA,39.24,-77.62,TREES DOWN ON MILLTOWN ROAD. (LWX)
1940,UNK,CHARLESTON,KANAWHA,WV,38.35,-81.63,TREE DOWN ON HINTON TERRACE (RLX)
1945,UNK,3 E RED LION,YORK,PA,39.9,-76.55,WIRES DOWN ON PLEASANT GROVE ROAD (CTP)
1945,UNK,3 W LIBERTY,MCKEAN,PA,41.71,-78.27,TREES DOWN BLOCKING ROUTE 414 (CTP)
1947,UNK,1 ESE VIEWTOWN,CULPEPER,VA,38.63,-78.02,WIRES WERE REPORTED DOWN DUE TO WIND ON BEACH RIDGE LANE NEAR KOREA ROAD. (LWX)
1953,UNK,4 E BARRINGTON,STRAFFORD,NH,43.22,-70.97,POWER POLE SNAPPED AT HALL RD. (GYX)
1955,UNK,GRATZ,DAUPHIN,PA,40.61,-76.72,TREES AND WIRES DOWN (CTP)
1959,UNK,2 NNW CLIFTON,FAIRFAX,VA,38.81,-77.4,TREE LIMBS DOWN ALONG TWIN LAKES ROAD NEAR CLIFTON ROAD. (LWX)
2000,UNK,RED LION,YORK,PA,39.9,-76.61,WIRES DOWN ON PLEASANT GROVE ROAD (CTP)
2000,UNK,PORT TREVERTON,SNYDER,PA,40.71,-76.88,TREE DOWN (CTP)
2000,UNK,FRANKLINDALE,BRADFORD,PA,41.7,-76.55,TREES REPORTED DOWN. (BGM)
2001,UNK,HARTSFIELD,TIOGA,PA,41.57,-77.16,TREES DOWN BLOCKING ROUTE 414 (CTP)
2003,UNK,VALLEY FALLS,RENSSELAER,NY,42.9,-73.56,TREES AND WIRES DOWN MASTER STREET. (ALY)
2004,UNK,2 WSW DERWOOD,MONTGOMERY,MD,39.11,-77.19,A TREE WAS REPORTED DOWN BLOCKING OMEGA DRIVE. (LWX)
2010,UNK,1 S SUBLETT,MAGOFFIN,KY,37.66,-83.04,NUMEROUS TREES DOWN ON STATE ROUTE 1635. (JKL)
2012,UNK,GROTON,CALEDONIA,VT,44.21,-72.2,TREES AND POWER LINES DOWN ON ROUTE 302 (BTV)
2015,UNK,1 S CAMP LEWIS,BREATHITT,KY,37.57,-83.19,LARGE LIMB DOWN ON HIGHWAY 542. ALSO...ANOTHER LARGE LIMB DOWN NEARBY ON HIGHWAY 30 BETWEEN MILE MARKERS 33 AND 34. TIME ESTIMATED OFF OF RADAR. (JKL)
2015,UNK,CARROLL VALLEY,ADAMS,PA,39.75,-77.38,TREES DOWN ON WIRES ON STEELMAN MARKER ROAD (CTP)
2025,UNK,BERWICK,COLUMBIA,PA,41.06,-76.25,TREE DOWN (CTP)
2026,UNK,2 NW CARDOVA,CULPEPER,VA,38.55,-78.06,MULTIPLE TREES WERE REPORTED DOWN ALONG SETTLE SCHOOL ROAD BETWEEN EGGBORNSVILLE ROAD AND HIGHWAY 522. (LWX)
