Time,F_Scale,Location,County,State,Lat,Lon,Comments
0851,UNK,1 NNW STILSON,BULLOCH,GA,32.34,-81.56,NATIONAL WEATHER SERVICE SURVEY TEAM DETERMINED THE INITIAL TOUCHDOWN OF A TORNADO NEAR STILLSON LEEFIELD ROAD IN EASTERN BULLOCH COUNTY. MANY TREES WERE SNAPPED AND UP (CHS)
0856,UNK,3 E STILSON,BULLOCH,GA,32.33,-81.5,*** 5 INJ *** NATIONAL WEATHER SERVICE SURVEY TEAM DETERMINED THAT A TORNADO ATTAINED EF-2 INTENSITY WITH ESTIMATED MAXIMUM WIND SPEEDS OF 130 MPH JUST WEST OF SOUTH OL (CHS)
0901,UNK,2 NW PINEORA,EFFINGHAM,GA,32.3,-81.42,NATIONAL WEATHER SERVICE SURVEY TEAM DETERMINED THAT A TORNADO CROSSED THE OGEECHEE RIVER FROM BULLOCH COUNTY INTO EFFINGHAM COUNTY. THE TORNADO PRODUCED MAINLY EF-1 DA (CHS)
Time,Speed,Location,County,State,Lat,Lon,Comments
0115,UNK,4 ENE HARTSELLE,MORGAN,AL,34.46,-86.87,A BARN AND SHED WERE DESTROYED AND POWER LINES KNOCKED DOWN ON BLACKWOOD DRIVE. TIME ESTIMATED BY RADAR. (HUN)
0722,UNK,1 SSE CAMDEN,KERSHAW,SC,34.25,-80.61,KERSHAW COUNTY HIGHWAY DEPARTMENT REPORTED TREES DOWN ON US 601/ US 521 IN CAMDEN. (CAE)
0856,UNK,4 E STILSON,BULLOCH,GA,32.33,-81.49,*** 7 INJ *** BULLOCH COUNTY 911 CENTER REPORTED AT LEAST 3 TO 4 RESIDENCES DAMAGED OR DESTROYED ALONG OLD RIVER ROAD SOUTH AND LILLIE HAGAN ROAD. THIS WAS A POSSIBLE T (CHS)
0901,UNK,1 NW PINEORA,EFFINGHAM,GA,32.3,-81.41,EFFINGHAM COUNTY 911 CENTER REPORTED MANY TREES BLOWN DOWN ONTO HONEY RIDGE ROAD. THIS WAS A POSSIBLE TORNADO. (CHS)
Time,Size,Location,County,State,Lat,Lon,Comments
2201,100,2 N JAMESTOWN,FENTRESS,TN,36.46,-84.94,PENNY TO QUARTER SIZE HAIL. (OHX)
2255,125,HUNTSVILLE,SCOTT,TN,36.41,-84.49,REPORTED NEAR HUNTSVILLE. (MRX)
2320,100,2 E ETTA,UNION,MS,34.47,-89.17,AT WEST UNION ATTENDANCE CENTER. REPORT RELAYED VIA BROADCAST MEDIA. (MEG)
2355,125,TAZEWELL,CLAIBORNE,TN,36.46,-83.58,REPORTED BY DISPATCH. (MRX)
0117,100,1 WSW MASSEY,MORGAN,AL,34.36,-87.05,QUARTER SIZE HAIL WAS REPORTED. (HUN)
0412,100,3 NNW ANGIER,WAKE,NC,35.55,-78.76,. (RAH)
