Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1249,UNK,1 SW OVERBROOK,OSAGE,KS,38.77,-95.58,SMALL TREE LIMBS DOWN. WINDS ESTIMATED BETWEEN 50 AND 60 MPH. (TOP)
1301,60,10 ESE BASS RIVER STATE,OCEAN,NJ,39.54,-74.26,(PHI)
1408,UNK,OLATHE,JOHNSON,KS,38.89,-94.81,LARGE TREE DOWN AT 17TH AND CLAIRE IN NORTH OLATHE (EAX)
1728,63,VERO BEACH AIRPORT,INDIAN RIVER,FL,27.66,-80.41,(MLB)
1841,UNK,BOLIVAR,POLK,MO,37.61,-93.41,6-8 INCH DIAMETER TREE LIMB DOWN IN BOLIVAR. PICTURE PASSED ON VIA FACEBOOK. (SGF)
1906,UNK,2 ESE HAVERHILL,PALM BEACH,FL,26.68,-80.09,PALM BEACH COUNTY FIRE RESCUE REPORTED POWERLINES DOWN BELVEDERE ROAD AND CONGRESS AVE. THIS IS VERY NEAR THE PBI AIRPORT WHICH REPORTED A 44 MPH WIND GUST. (MFL)
1920,UNK,3 NNW SAINT MARKS,WAKULLA,FL,30.19,-84.23,TREE DOWN ON TOP OF A POWER LINE AT RIVER PLANTATION ROAD AND COASTAL HIGHWAY (TAE)
1920,60,PLEASANT HOPE,POLK,MO,37.46,-93.27,REPORT OF WINDS UP TO 60 MPH NEAR THE CITY OF PLEASANT HOPE. (SGF)
1950,UNK,BEEBE,WHITE,AR,35.07,-91.89,TREES AND POWER LINES WERE BLOWN DOWN IN BEEBE. (LZK)
1950,UNK,FAIR GROVE,GREENE,MO,37.38,-93.15,REPORT OF A TREE DOWN APPROXIMATELY 10 INCHES IN DIAMETER NEAR MAIN AND MAPLE IN THE CITY OF FAIR GROVE. (SGF)
1955,UNK,4 S FARGO,CASS,ND,46.82,-96.82,REPORT POSTED VIA SOCIAL MEDIA. A FEW LARGE 5 TO 7 INCH DIAMETER TREE BRANCHES WERE BROKEN DOWN. HEAVY RAIN AND SMALL HAIL ACCOMPANIED THE WINDS. (FGF)
2010,UNK,5 NNW BESSEMER,JEFFERSON,AL,33.45,-86.98,NEW POWER OUTAGES REPORTED IN HUEYTOWN ALONG WITH ONE TREE DOWN AT DEXTER CT AND HOLLY ST. WINDS EST AT 40MPH FROM RADAR. (BMX)
2020,UNK,2 NE GARDEN CITY,CHATHAM,GA,32.12,-81.15,POWER LINES DOWN IN FRONT OF HOME IN 100 BLOCK OF SMITH AVE. TIME ESTIMATED FROM RADAR (CHS)
2020,UNK,2 SSE SABIN,CLAY,MN,46.75,-96.64,REPORT POSTED VIA SOCIAL MEDIA. A FEW LARGE 3 TO 5 INCH DIAMETER TREE BRANCHES WERE BROKEN DOWN. BRIEF HEAVY RAINS AND SMALL HAIL ACCOMPANIED THE WIND. TIME ESTIMATED B (FGF)
2030,UNK,4 NW TYBEE ISLAND,CHATHAM,GA,32.03,-80.9,PEAK WIND GUST OF 43 KNOTS. (CHS)
2032,65,8 ESE ROCK SPRINGS,SWEETWATER,WY,41.55,-109.08,ROCK SPRINGS AIRPORT ASOS REPORTED A 56 KNOT OUTFLOW WIND GUST. (RIW)
2040,UNK,2 ENE SQUIRES,DOUGLAS,MO,36.86,-92.59,SMALL TREE LIMBS DOWN AND PEA SIZE HAIL (SGF)
2045,UNK,2 E LEESBURG,LEE,GA,31.73,-84.14,TREE DOWN ON LOVERS LANE ROAD (TAE)
2055,UNK,2 WSW SAVANNAH HISTORIC,CHATHAM,GA,32.06,-81.12,TREE DOWN ON TRAILER WITH PEOPLE TRAPPED INSIDE. TIME ESTIMATED BY RADAR. (CHS)
2056,UNK,TYBEE ISLAND,CHATHAM,GA,32.02,-80.86,TREE DOWN AND POWERLINES DOWN ON SOLOMON AVE. TIME ESTIMATED BASED ON RADAR. (CHS)
2100,UNK,NW BROXTON,COFFEE,GA,31.63,-82.89,COFFEE COUNTY 911/DISPATCH REPORTED A TREE DOWNED OVER A POWER LINE NEAR THE INTERSECTION OF SMITH STREET AND RAILROAD STREET IN BROXTON. TIME OF DAMAGE BASED ON RADAR (JAX)
2108,UNK,10 NW SPRINGFIELD,BACA,CO,37.53,-102.73,VERY STRONG WINDS. RIPPED SCREEN DOOR OFF OF PROPERTY. MANY BRANCHES UP TO 6 INCH IN DIAMETER RIPPED FROM TREES. (PUB)
2109,UNK,5 ESE BOWENS MILL,BEN HILL,GA,31.8,-83.13,TREE DOWN ON HIGHWAY 182. (TAE)
2113,UNK,6 NNE ABBA,BEN HILL,GA,31.83,-83.35,TREE DOWN ON HIGHWAY 90 SALEM CHURCH RD. (TAE)
2113,UNK,1 NE DENMARK,BULLOCH,GA,32.3,-81.71,TREES DOWN AT MUD ROAD AND BROOKLET-DENMARK ROAD. TIME ESTIMATED BY RADAR. (CHS)
2115,UNK,4 SE TURNER CITY,DOUGHERTY,GA,31.56,-84.06,TREE DOWN NEAR THE 3300 BLOCK OF SYLVESTER ROAD (TAE)
2115,UNK,PRATTVILLE,AUTAUGA,AL,32.46,-86.45,SEVERAL TREES WERE BLOWN DOWN IN AND AROUND PRATTVILLE. TREES WERE DOWN ON BRIDGE STREET... CR 68... GARDNER ROAD... ALLENVILLE ROAD... CR 85... AND CR 19. (BMX)
2130,UNK,POULAN,WORTH,GA,31.52,-83.79,REPORT OF EITHER A TREE OR LARGE BRANCH DOWN ON A HOUSE IN POULAN (TAE)
2130,UNK,4 WSW CALERA,SHELBY,AL,33.09,-86.82,SEVERAL TREES AND LARGE BRANCHES WERE BLOWN DOWN NEAR HIGHWAY 25 AND HIGHWAY 89. (BMX)
2130,70,TWO BUTTES,BACA,CO,37.56,-102.4,(PUB)
2135,UNK,1 N FORT MITCHELL,RUSSELL,AL,32.36,-85.02,A FEW TREES WERE BLOWN DOWN ALONG HIGHWAY 165 NEAR FORT MITCHELL. (BMX)
