Time,F_Scale,Location,County,State,Lat,Lon,Comments
0952,UNK,6 WNW GILMER,UPSHUR,TX,32.77,-95.05,AN EF-1 TORNADO TOUCHED DOWN JUST SOUTH OF FM 852 NEAR THE BISON ROAD AND FM 852 INTERSECTION. THE TORNADO MOVED EAST CROSSING FM 852 AND PASSING ALONG ARMADILLO ROAD N (SHV)
1004,UNK,2 SW ROCKY,POLK,AR,34.58,-94.39,NWS STORM SURVEY REVEALED AN EF1 TORNADO WITH PEAK WINDS OF 100-110 MPH AND MAX WIDTH OF 300 YDS. A POLE BARN WAS DESTROYED...ALONG WITH TREES AND POWER LINES BLOWN DOW (LZK)
1021,UNK,4 N HINDSVILLE,MADISON,AR,36.2,-93.86,PRELIMINARY RATING OF EF1. UPROOTED NUMEROUS TREES. SNAPPED A FEW HARDWOOD TRUNKS. MINOR DAMAGE...MOSTLY SHINGLES...TO A COUPLE OF HOMES. DESTROYED A COUPLE OF OUTBUILD (TSA)
1037,UNK,9 W ASHDOWN,LITTLE RIVER,AR,33.67,-94.28,*** 1 FATAL... 4 INJ *** AN EF2 TORNADO TOUCHED DOWN JUST SOUTH OF THE ARDEN COMMUNITY NEAR HIGHWAY 32... WHERE IT SNAPPED AN UPROOTED NUMEROUS TREES. THE TORNADO THEN DE (SH
1043,UNK,5 W WILTON,LITTLE RIVER,AR,33.74,-94.23,AN EF0 TORNADO BRIEFLY TOUCHED DOWN JUST SOUTH OF CR 108...WHERE IT SNAPPED A NUMBER OF TREES AND DESTROYED A BARN. THE ESTIMATED PEAK WINDS WERE 65-75 MPH. THE TORNADO (SHV)
1125,UNK,5 SSE LAMPE,STONE,MO,36.51,-93.39,A BRIEF EF-1 TORNADO OCCURRED 5 MILES SOUTHEAST OF LAMPE... OR ABOUT 1 MILE NORTH OF BLUE EYE. WINDS WERE ESTIMATED TO BE 90 MPH. DAMAGE WAS MAINLY TO OUTBUILDINGS AND TR (SG
1158,UNK,3 N CHESAPEAKE,LAWRENCE,MO,37.16,-93.68,A BRIEF EF-0 TORNADO TOUCHED DOWN ALONG COUNTY ROAD 1212 IN LAWRENCE COUNTY...3 MILES NORTH OF CHESAPEAKE. ROOF DAMAGE WAS OBSERVED ON A SINGLE FAMILY HOME...ALONG WITH (SGF)
Time,Speed,Location,County,State,Lat,Lon,Comments
1745,UNK,1 S TRINITY,MORGAN,AL,34.59,-87.09,THUNDERSTORM WINDS KNOCKED POWER LINES DOWN ONTO A HOME. (HUN)
1932,64,2 W FARMINGTON,SAN JUAN,NM,36.75,-108.22,KFMN ASOS. (ABQ)
