Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
0000,UNK,3 W WOODVILLE,LEON,FL,30.31,-84.3,TREE DOWN ACROSS WAKULLA SPRINGS ROAD (TAE)
0650,UNK,GASSVILLE,BAXTER,AR,36.28,-92.49,DUMPSTER WAS ROLLED THROUGH A WOODEN PRIVACY FENCE (LZK)
0735,62,HENNING,LAUDERDALE,TN,35.67,-89.57,A 62 MPH WIND GUST WAS REPORTED AT THE PENITENTIARY. FLAG POLE IS DOWN. (MEG)
1000,UNK,2 N BLAND,SALINE,AR,34.72,-92.69,LARGE TREES AND POWER LINES DOWN. (LZK)
1120,UNK,NE MACON,PULASKI,AR,34.92,-92.17,TREES WERE DOWNED ON OLD JACKSONVILLE HIGHWAY AND MADDOX ROAD. (LZK)
Time,Size,Location,County,State,Lat,Lon,Comments
0651,100,5 E MOUNTAIN HOME,BAXTER,AR,36.34,-92.29,(LZK)
0952,100,2 NW SHADY GROVE,PULASKI,AR,34.78,-92.51,(LZK)
1125,100,CABOT,LONOKE,AR,34.97,-92.02,(LZK)
