Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1845,UNK,5 NE BOULDER CITY,CLARK,NV,36.03,-114.77,THUNDERSTORM WINDS ESTIMATED AT 60 MPH DAMAGED FLOATING DOCKS AT THE LAS VEGAS BOAT HARBOR. (VEF)
2300,UNK,5 E GREER,CLEARWATER,ID,46.39,-116.06,CLEARWATER COUNTY DEPUTY REPORTED A POSSIBLE "MICROBURST" AND WINDS IN EXCESS OF 60 MPH. A YELLOW PINE TREE SMASHED A SHED. ANOTHER YELLOW PINE WAS UPROOTED AND SEVERAL (MSO)
0000,UNK,5 E GREER,CLEARWATER,ID,46.39,-116.06,CLEARWATER COUNTY DEPUTY REPORTED A POSSIBLE "MICROBURST" AND WINDS IN EXCESS OF 60 MPH. A YELLOW PINE TREE SMASHED A SHED. ANOTHER YELLOW PINE WAS UPROOTED AND SEVERAL (MSO)
Time,Size,Location,County,State,Lat,Lon,Comments
1505,125,2 SSW BURDETTE,HAND,SD,44.68,-98.82,SHERIFF ESTIMATES HAIL IN THE DITCH STILL ONE TO ONE AND A QUARTER INCH IN DIAMETER. DAMAGE TO CORN CROP. (ABR)
2300,125,5 E GREER,CLEARWATER,ID,46.39,-116.07,HAIL WAS MOSTLY 1" BUT A FEW WERE UP TO HALF-DOLLAR SIZE. IT ACCUMULATED UP TO 12" IN PLACES AND DECIMATED A BARLEY CROP. ALSO HOLES WERE OBSERVED IN FIBERGLASS BUILDIN (MSO)
2342,100,2 SE NEZPERCE,LEWIS,ID,46.21,-116.21,QUARTER SIZE HAIL AND GUSTY WINDS REPORTED FROM THUNDERSTORM. (OTX)
0000,125,5 E GREER,CLEARWATER,ID,46.39,-116.07,HAIL WAS MOSTLY 1" BUT A FEW WERE UP TO HALF-DOLLAR SIZE. IT ACCUMULATED UP TO 12" IN PLACES AND DECIMATED A BARLEY CROP. ALSO HOLES WERE OBSERVED IN FIBERGLASS BUILDIN (MSO)
