Time,F_Scale,Location,County,State,Lat,Lon,Comments
1955,UNK,N GUN BARREL,LARAMIE,WY,41.44,-104.35,NEAR MILE MARKER 45 ON HWY 85 JUST NORTH OF GUN BARREL (CYS)
2045,UNK,6 N CHEYENNE,LARAMIE,WY,41.23,-104.79,BRIEF TOUCHDOWN OBSERVED ALONG KERSEY DRIVE NORTH OF CHEYENNE. (CYS)
2129,UNK,11 E PAWNEE BUTTES,WELD,CO,40.83,-103.77,BRIEF TORNADO TOUCHDOWN. HAS SINCE LIFTED. (BOU)
2248,UNK,2 ESE BRUSH,MORGAN,CO,40.25,-103.6,SPOTTER REPORTED MANY DOWNED TREES WITH DEBRIS FLYING IN THE AIR AND HITTING HIS CAR. (BOU)
2253,UNK,2 NE BRUSH,MORGAN,CO,40.28,-103.61,INTERSECTION OF HIGHWAY 34 AND 71...POWER POLES SNAPPED... STREET SIGNS RIPPED OUT OF THE GROUND. (BOU)
Time,Speed,Location,County,State,Lat,Lon,Comments
1815,UNK,3 W WALDO,COLUMBIA,AR,33.35,-93.35,SHERIFF DEPARTMENT REPORTS LARGE TREE DOWN ACROSS US HWY 82 NEAR THE INTERSECTION OF ARKANSAS HWY 98. (SHV)
1817,UNK,1 S FOUKE,MILLER,AR,33.25,-93.89,TREES AND POWER LINES DOWN ALONG HIGHWAY 71 IN AND AROUND FOUKE. (SHV)
1837,UNK,7 NNE TAYLOR,COLUMBIA,AR,33.19,-93.41,SHERIFF DEPARTMENT REPORTS LARGE TREE DOWN ACROSS US HWY 371 NEAR THE INTERSECTION OF COLUMBIA ROAD 1. (SHV)
1851,UNK,2 WSW RED BAY,WALTON,FL,30.58,-85.97,SMALL POWER OUTAGE SUNDAY AFTERNOON DUE TO TREE LIMB FALLING ON A POWER LINE. (TAE)
1853,58,1 N BUFFALO,HARDING,SD,45.6,-103.55,(UNR)
1918,UNK,BENTON,BOSSIER,LA,32.7,-93.74,TREES AND LIMBS DOWN IN THE BENTON AREA. (SHV)
1921,UNK,HOMER,CLAIBORNE,LA,32.79,-93.05,LARGE TREE DOWN IN HOMER. (SHV)
1925,UNK,3 NNW BLANCHARD,CADDO,LA,32.62,-93.91,SHERIFF DEPARTMENT REPORTS TREES AND POWER LINES DOWN NEAR INTERSECTION OF CASTLE DALE AND HENDERSON GIN ROAD. (SHV)
1927,UNK,5 SSW BARKSDALE AIR FOR,CADDO,LA,32.43,-93.71,NWS EMPLOYEE ESTIMATES 60MPH WIND GUSTS. SMALL LIMBS ARE DOWN IN HIS VICINITY. (SHV)
1930,UNK,8 SSE BARKSDALE AIR FOR,BOSSIER,LA,32.4,-93.62,SEVERE THUNDERSTORM WINDS CREATED HIGH WAVES WHICH CAPSIZED A BOAT ON THE BOSSIER PARISH SIDE OF THE RED RIVER NEAR RED RIVER SOUTH MARINA. SEVERAL BOATERS WERE THROWN (SHV)
1935,UNK,HAUGHTON,BOSSIER,LA,32.53,-93.5,TREES AND LIMBS DOWN IN... AND AROUND... HAUGHTON. SWEPCO IS REPORTING POWER OUTAGES IN THE CITY AS WELL. (SHV)
1943,UNK,4 SW BARKSDALE AIR FORC,CADDO,LA,32.47,-93.73,TRAINED WEATHER SPOTTER REPORTED LIMBS AND TREES DOWN ALONG GREENWAY PLACE. INCLUDES THAT THAT A LARGE LIMB OR TREE FELL ON A PARKED TRUCK. (SHV)
2010,UNK,STONEWALL,DE SOTO,LA,32.27,-93.82,REPORTS OF TWO TREES DOWN IN STONEWALL. (SHV)
2014,UNK,4 SSW KYLE,OGLALA LAKOTA,SD,43.36,-102.22,OUT BUILDINGS AND HOMES DAMAGED (UNR)
2015,UNK,6 NW STONEWALL,CADDO,LA,32.33,-93.89,SHERIFF DEPARTMENT REPORTS TREES AND POWER LINES DOWN ON KEITHVILLE-SPRINGRIDGE ROAD. (SHV)
2015,UNK,5 SE FARMERVILLE,UNION,LA,32.71,-92.34,*** 1 FATAL *** A 65 YEAR OLD BASTROP MAN DROWNED ON LAKE D'ARBONNE IN FARMERVILLE AFTER STRONG THUNDERSTORM WINDS BLEW HIS BOAT OFF OF HIS TRAILER AT THE BOAT RAMP AND (SHV)
2040,69,11 SE OELRICHS,FALL RIVER,SD,43.09,-103.06,(UNR)
2045,UNK,8 W STERLINGTON,UNION,LA,32.68,-92.2,SCATTERED DAMAGE ACROSS ROCKY BRANCH AND THE SE PART OF THE PARISH. (SHV)
2055,60,5 W WHITEWOOD,LAWRENCE,SD,44.47,-103.73,(UNR)
2100,UNK,DODSON,WINN,LA,32.08,-92.66,A LARGE LIMB TOOK DOWN A POWER LINE... BLOCKING A ROAD IN TOWN. (SHV)
2110,60,BROWNSVILLE,LAWRENCE,SD,44.28,-103.7,(UNR)
2113,UNK,1 NE NATCHITOCHES,NATCHITOCHES,LA,31.77,-93.09,TREES AND POWER LINES DOWN IN THE CITY. (SHV)
2127,59,4 NNW PAWNEE BUTTES,WELD,CO,40.88,-104,(BOU)
2136,UNK,8 SSW MONTGOMERY,NATCHITOCHES,LA,31.55,-92.92,TREES DOWN THROUGHOUT THE CITY OF CLOUTIERVILLE. (SHV)
2140,UNK,5 NE COLUMBIA,CALDWELL,LA,32.16,-92.01,POWER LINES DOWN ALONG HW 133 NEAR BETHANY BAPTIST CHURCH. (SHV)
2155,UNK,2 W GEORGETOWN,GRANT,LA,31.76,-92.42,TREE FELL ACROSS HW 500 JUST WEST OF TOWN. (SHV)
2205,UNK,COLFAX,GRANT,LA,31.52,-92.71,LARGE LIMBS KNOCKED OVER POWER LINES IN VARIOUS LOCATIONS THROUGHOUT THE CITY. (SHV)
2215,UNK,EUNICE,ST. LANDRY,LA,30.49,-92.42,BROADCAST MEDIA REPORTED TREE DOWN ON A CAR IN THE EUNICE AREA. (LCH)
2300,UNK,3 ENE NEWTON,NEWTON,TX,30.87,-93.71,EM REPORTS SEVERAL TRESS DOWN AND A TURNED OVER DOG KENNEL/OUTBUILDING. (LCH)
2307,74,AKRON,WASHINGTON,CO,40.16,-103.21,(BOU)
2324,UNK,7 E AKRON,WASHINGTON,CO,40.16,-103.08,CORRECTS PREVIOUS TSTM WND GST REPORT FROM 7 E AKRON. SEMI'S BLOWN OVER EAST OF AKRON ALONG HIGHWAY 34. (BOU)
0000,UNK,1 SE RAGLEY,BEAUREGARD,LA,30.5,-93.22,TREE LIMBS DOWN ALONG WITH SMALL HAIL NEAR RAGLEY. (LCH)
0012,83,16 NNW SEIBERT,KIT CARSON,CO,39.52,-102.94,PEAK SO FAR FOR THIS SITE. (GLD)
0015,UNK,MIAMI,GILA,AZ,33.4,-110.86,DELAYED REPORT...POWER IS OUT IN MIAMI. TIME ESTIMATED FROM RADAR AND NEARBY REPORT OF POWER LINES SNAPPED. (PSR)
0015,UNK,SEIBERT,KIT CARSON,CO,39.3,-102.87,SIGNIFICANT DAMAGE TO HOMES AND VEHICLES WAS DONE BY NOT ONLY BY THE WIND BUT HAIL. SPECIFICS ARE NOT AVAILABLE AT THIS TIME. (GLD)
0027,58,16 NNW SEIBERT,KIT CARSON,CO,39.52,-102.94,GUSTS CONTINUE TO DECLINE. (GLD)
0106,70,LIMON,LINCOLN,CO,39.27,-103.69,(BOU)
0113,60,CLARENDON,DONLEY,TX,34.94,-100.89,(AMA)
0117,UNK,CLARENDON,DONLEY,TX,34.94,-100.89,TREE KNOCKED DOWN ON POWER LINE (AMA)
0130,UNK,ATHENS,MERCER,WV,37.42,-81.02,TREE DOWN ON STATE ROUTE 20 (RNK)
0150,66,7 ESE SILVERTON,BRISCOE,TX,34.45,-101.19,(LUB)
0210,UNK,GRANADA,PROWERS,CO,38.07,-102.31,US 50 CLOSED NEAR GRANADA... CO. FALLEN TREE BLOCKING ALL LANES. TIME ESTIMATED FROM RADAR. (PUB)
0225,65,RICHFIELD,MORTON,KS,37.27,-101.78,(DDC)
0225,65,1 ENE JOHNSON LAKE,GOSPER,NE,40.69,-99.83,WIND GUSTS ESTIMATED TO BE BETWEEN 60 AND 65 MPH. TREE LIMBS OF 2 INCHES IN DIAMETER DOWNED. TIME ESTIMATED FROM RADAR. (GID)
0253,UNK,8 N MANTER,STANTON,KS,37.64,-101.89,THE EMERGENCY MANAGER DESCRIBED VEHICLES THAT WERE LIFTED OFF THE ROAD AT THIS LOCATION AND OVERTURNED. (DDC)
