Time,F-Scale,Location,County,State,Lat,Lon,Comments
2348,UNK,4 S GORHAM,RUSSELL,KS,38.82,-99.02,TRAINED SPOTTER REPORTS TORNADO AT THE LOCATION INDICATED. (ICT)
2353,UNK,2 W WALKER,ELLIS,KS,38.86,-99.1,(DDC)
0005,UNK,6 W HARGRAVE,RUSH,KS,38.55,-99.54,(DDC)
0056,UNK,2 W ALEXANDER,NESS,KS,38.47,-99.59,(DDC)
0110,UNK,3 NW ALEXANDER,NESS,KS,38.5,-99.59,STOVE PIPE TORNADO (DDC)
0130,UNK,6 S WALKER,ELLIS,KS,38.77,-99.06,(DDC)
0135,UNK,6 S GORHAM,RUSSELL,KS,38.79,-99.02,TRAINED SPOTTER REPORTS A TORNADO NEAR THE RUSSELL AND ELLIS COUNTY LINE. (ICT)
0145,UNK,3 SW HARGRAVE,RUSH,KS,38.52,-99.47,(DDC)
0145,UNK,9 SW RUSSELL,RUSSELL,KS,38.8,-98.97,(ICT)
0148,UNK,SW RUSSELL,RUSSELL,KS,38.89,-98.85,SPOTTER LOCATED 9S. RUSSELL ON 281. TORNADO APPROX. 5WNW OF HIS LOCATION. CONE TORNADO ON THE GROUND. (ICT)
0150,UNK,1 WNW LIEBENTHAL,RUSH,KS,38.66,-99.34,SIGNIFICANT TREE DAMAGE WAS REPORTED,INCLUDING 6-8 INCH LIMBS BROKE AND UNKNOWN TREES FOUND AT THE PROPERTY. AN OVERHEAD DOOR AND WOODEN AWNING WERE BLOWN AWAY. (DDC)
0200,UNK,5 ESE HARGRAVE,RUSH,KS,38.51,-99.35,(DDC)
0216,UNK,1 WNW HARGRAVE,RUSH,KS,38.56,-99.45,(DDC)
0225,UNK,1 S HARGRAVE,RUSH,KS,38.53,-99.43,ELEPHANT TRUNK TORNADO (DDC)
0231,UNK,2 SE HARGRAVE,RUSH,KS,38.53,-99.4,WEDGE TORNADO (DDC)
0236,UNK,4 NW LA CROSSE,RUSH,KS,38.57,-99.36,WEDGE TORNADO (DDC)
0240,UNK,RUSSELL,RUSSELL,KS,38.89,-98.85,STORM CHASER REPORTS SMALL ROPE TORNADO LOCATED NEAR THE TOWN OF RUSSELL. (ICT)
0243,UNK,3 NW LA CROSSE,RUSH,KS,38.56,-99.35,LARGE RAIN WRAPPED WEDGE TORNADO (DDC)
0248,UNK,RUSSELL,RUSSELL,KS,38.89,-98.85,FRAMED HOMES WERE DAMAGED ON THE SOUTH SIDE OF RUSSELL CITY LIMITS. (ICT)
0251,UNK,3 NNW LA CROSSE,RUSH,KS,38.57,-99.32,LARGE TORNADO CONTINUES (DDC)
0300,UNK,2 N LA CROSSE,RUSH,KS,38.56,-99.31,SECOND TORNADO HAS DEVELOPED (DDC)
0310,UNK,7 NE LA CROSSE,RUSH,KS,38.6,-99.22,(DDC)
0317,UNK,5 N BISON,RUSH,KS,38.59,-99.2,(DDC)
0327,UNK,5 N OTIS,RUSH,KS,38.61,-99.05,(DDC)
0327,UNK,1 S GORHAM,RUSSELL,KS,38.87,-99.02,DELAYED REPORT OF A TORNADO BY A TRAINED SPOTTER WHICH WAS JUST SOUTH OF GORHAM. (ICT)
0340,UNK,13 NE LA CROSSE,RUSH,KS,38.66,-99.14,CYCLIC REPEATED TORNADOGENESIS (DDC)
Time,Speed,Location,County,State,Lat,Lon,Comments
0110,64,6 E CANADIAN,HEMPHILL,TX,35.92,-100.28,(AMA)
0125,UNK,1 SE REYDON,ROGER MILLS,OK,35.64,-99.91,18 BY 16 FOOT STEEL FRAMED BARN BLOWN APART WITH DEBRIS SCATTERED UP TO 400 FEET AWAY. (OUN)
0125,72,8 WSW ARNETT,ELLIS,OK,36.09,-99.9,(OUN)
0141,UNK,1 S HIGGINS,LIPSCOMB,TX,36.11,-100.03,CARPORT BLOWN OVER. TWO TREE LIMBS DOWN. (AMA)
0142,62,2 SSW GAGE,ELLIS,OK,36.29,-99.77,(OUN)
0239,61,2 SSW GAGE,ELLIS,OK,36.29,-99.77,(OUN)
0315,75,2 WSW WOODWARD,WOODWARD,OK,36.42,-99.42,(OUN)
0315,UNK,WOODWARD,WOODWARD,OK,36.43,-99.39,ROOF DAMAGE TO LOCAL DAIRY QUEEN BUSINESS. SEVERAL POWER POLES BLOWN DOWN,ESPECIALLY ACROSS THE SOUTHEAST PORTION OF TOWN. (OUN)
0336,UNK,LA CROSSE,RUSH,KS,38.53,-99.31,DAMAGE TO THE GROCERY STORE (DDC)
0523,69,7 S ROCHESTER,OLMSTED,MN,43.91,-92.48,ROCHESTER ASOS PK WND 31060/1723 (ARX)
0530,UNK,INDEPENDENCE,BUCHANAN,IA,42.47,-91.89,SEMI BLOWN OVER AT INTERSECTION OF HIGHWAYS 20 AND 150 IN INDEPENDENCE. (DVN)
1144,UNK,NW MADISON,LAKE,SD,44.01,-97.11,TREES DOWN ON WEST SIDE OF TOWN. POWER LINES DOWN. DETAILS FORTHCOMING. (FSD)
Time,Size,Location,County,State,Lat,Lon,Comments
1612,100,4 N SEDALIA,PETTIS,MO,38.76,-93.23,QUARTER SIZE HAIL WAS REPORTED NEAR THE INTERSECTION OF MT HERMAN ROAD AND HIGHWAY 65. HAIL WAS AS DEEP AS 4 INCHES. (EAX)
2012,175,5 NW GRANT CITY,WORTH,MO,40.54,-94.48,SHERRIF REPORTED GOLF BALL SIZE HAIL. 5 MILES NORTHWEST OF GRANT CITY (EAX)
2024,100,5 SE DELPHOS,RINGGOLD,IA,40.61,-94.28,MOSTLY DIME TO NICKEL WITH SOME STONES QUARTER SIZE. (DMX)
