Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2120,UNK,5 ESE DEERLAND,WALTON,FL,30.73,-86.36,LIGHT POLE BLOWN DOWN AT STORE SOUTH OF I-10 AT MM70. (TAE)
Time,Size,Location,County,State,Lat,Lon,Comments
1946,100,W PENSACOLA INTERNATION,ESCAMBIA,FL,30.48,-87.19,HAIL FELL FOR APPROX 60 SECONDS. MEASURED BY STORM SPOTTER. (MOB)
2001,100,8 SW GARCON POINT,SANTA ROSA,FL,30.36,-87.19,MEASURED SOUTH OF I-10 NEAR AVALON BLVD. (MOB)
2001,100,8 SW MILTON,SANTA ROSA,FL,30.55,-87.13,MEASURED SOUTH OF I-10 NEAR AVALON BLVD. (MOB)
2120,100,5 ESE DEERLAND,WALTON,FL,30.73,-86.36,QUARTER SIZE HAIL REPORTED AT STORE JUST SOUTH OF I-10 AT MILE MARKER 70. (TAE)
2140,100,2 N PINEY GROVE,WALTON,FL,30.83,-86.12,FRIEND OF A SPOTTER ESTIMATED NICKEL TO QUARTER SIZE HAIL ON HIGHWAY 83 NORTH OF DE FUNIAK SPRINGS. DELAYED REPORT FROM SATURDAY STORM (TAE)
0715,125,1 SE SONTAG,LAWRENCE,MS,31.64,-90.19,REPORT OF HALF DOLLAR SIZE HAIL ON MALCOLM ROAD. (JAN)
