Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2235,58,4 N DOWNTOWN BELLE FOUR,BUTTE,SD,44.73,-103.86,(UNR)
2244,61,12 E OELRICHS,FALL RIVER,SD,43.19,-103,(UNR)
2324,58,3 W UNION CENTER,MEADE,SD,44.56,-102.72,(UNR)
2344,71,1 ENE MUD BUTTE,MEADE,SD,45.01,-102.86,(UNR)
0004,60,3 NW WASTA,PENNINGTON,SD,44.1,-102.5,(UNR)
0014,60,1 NE MIDLAND,HAAKON,SD,44.08,-101.14,(UNR)
0020,60,8 WNW USTA,PERKINS,SD,45.25,-102.31,AT LEAST 60 MPH WINDS (UNR)
0048,70,FAITH,MEADE,SD,45.02,-102.04,(UNR)
0054,62,2 SW BRIDGER,ZIEBACH,SD,44.53,-101.93,(UNR)
0134,62,1 NE MIDLAND,HAAKON,SD,44.08,-101.14,(UNR)
Time,Size,Location,County,State,Lat,Lon,Comments
2239,100,CLOSPLINT,HARLAN,KY,36.9,-83.07,PUBLIC REPORT VIA FACEBOOK. (JKL)
2300,100,CARSON,GRANT,ND,46.42,-101.56,(BIS)
0040,150,PINE HAVEN,CROOK,WY,44.35,-104.81,FACEBOOK IMAGE SHOWS HAIL RANGING FROM HALF DOLLAR TO PING PONG SIZE (UNR)
0054,100,10 WNW PINE TREE JUNCTI,CAMPBELL,WY,43.68,-105.97,(UNR)
0054,125,10 S THUNDER HAWK,CORSON,SD,45.79,-101.99,TIME IS APPROXIMATE. (ABR)
0110,150,PINE HAVEN,CROOK,WY,44.35,-104.81,FACEBOOK IMAGE SHOWS HAIL RANGING FROM HALF DOLLAR TO PING PONG SIZE (UNR)
0115,100,12 SSW SUNDANCE,CROOK,WY,44.25,-104.51,(UNR)
0230,175,3 SE KILGORE,CHERRY,NE,42.91,-100.91,(LBF)
