Time,F_Scale,Location,County,State,Lat,Lon,Comments
1910,UNK,5 N PINELAND,SABINE,TX,31.32,-93.98,*** 1 FATAL *** EF-1 TORNADO DAMAGE FOUND FROM THE INTERSECTION OF CHARLIE FORSE RD AND FM-1 TO FM-2024 AND STRICKLAND CROSSING WEST RD. PATH LENGTH WAS 4.5 MILES...MAX (SHV)
2101,UNK,3 E KURTHWOOD,VERNON,LA,31.34,-93.11,FT POLK DOPPLER RADAR USING DUAL POLARIZATION CONFIRMED TORNADIC DEBRIS SIGNATURE NEAR KURTHWOOD. (LCH)
2107,UNK,20 SE PROVENCAL,NATCHITOCHES,LA,31.45,-92.96,LARGE TREE SNAPPED AND A FEW BROKEN BRANCHES ACROSS KISATCHIE-MORA RD AND WAS RATED AN EF-1 (SHV)
2310,UNK,CLAYTON,CONCORDIA,LA,31.72,-91.54,ROOF WAS BLOWN OFF A HOUSE ALONG HWY 65 NEAR CLAYTON. LIKELY TORNADO BASED OFF PHOTO. (JAN)
0434,UNK,5 SSW CARSON,JEFFERSON DAVIS,MS,31.47,-89.82,LAW ENFORCEMENT REPORTS TORNADO TOUCH DOWN NEAR THE GREENS CREEK COMMUNITY. PRELIMINARY REPORTS OF NUMEROUS TREES DOWN. DUAL POL RADAR DATA SUGGESTED TORNADO AS WELL. (JAN)
0500,UNK,5 SSW COLLINS,COVINGTON,MS,31.57,-89.59,THIS BRIEF TORNADO MOVED ALONG MCDONALD CHAPEL RD...A CHICKEN HOUSE HAD PART OF THE ROOF TORN OFF...A MOBILE HOME HAD SOME SKIRTING BLOWN OUT AND SEVERAL TREES WERE SNA (JAN)
Time,Speed,Location,County,State,Lat,Lon,Comments
1707,UNK,CROCKETT,HOUSTON,TX,31.32,-95.46,LUMBER YARD BUILDING SUSTAINED STRUCTURAL DAMAGE WITH TIN PANELS BENT AND A ROOF PANEL PICKED UP AND THROWN ONTO THE GROUND. ALSO TREE LIMBS DOWN AROUND TOWN. (HGX)
1745,UNK,5 WNW WELLS,CHEROKEE,TX,31.52,-95.02,TREES AND POWERLINES DOWN AND DAMAGE TO A RESIDENCE AND NEARBY BARN ON FM 1911 NEAR INTERSECTION WITH FM 1247 (SHV)
1816,UNK,GOODRICH,POLK,TX,30.61,-94.95,BARN DAMAGED IN GOODRICH. (HGX)
1854,60,5 S COLMESNEIL,TYLER,TX,30.84,-94.42,TYLER COUNTY SHERIFF REPORTS WIDESPREAD WIND GUSTS IN EXCESS OF 60 MPH AND HAIL OF UNKNOWN SIZE. (LCH)
1917,UNK,8 W JASPER,JASPER,TX,30.92,-94.13,JASPER SHERIFF RELAYED A PUBLIC REPORT OF TREES BLOWN DOWN ABOUT 8 MILES WEST OF JASPER TX. TIME ESTIMATED BY RADAR (LCH)
1935,UNK,5 W HEMPHILL,SABINE,TX,31.33,-93.93,SEVERAL HOMES DAMAGED NEAR STRICKLAND CROSSING AND 2 INJURIES REPORTED (SHV)
1940,UNK,3 NW PINELAND,SABINE,TX,31.28,-94.01,*** 1 FATAL *** NUMEROUS TREES DOWNED ALONG CENTERVIEW ROAD NEAR THE SABINE/SAN AUGUSTINE COUNTY LINE. OTHER TREES WERE DOWNED ALONG HIGHWAY 96 A FEW MILES NORTH OF PIN (SHV)
2125,UNK,3 SSW CRANFIELD,ADAMS,MS,31.5,-91.23,TREE DOWN ON CRANFIELD RD NEAR LIBERTY RD. (JAN)
2150,UNK,2 NW ROXIE,FRANKLIN,MS,31.53,-91.09,PINE TREE SNAPPED ALONG HWY 84. (JAN)
2221,UNK,JENA,LA SALLE,LA,31.69,-92.13,TREE DOWN ON HIGHWAY 84 3 MILES WEST OF THE HIGHWAY 84 AND 459 INTERSECTION ON THE WEST SIDE OF JENA. (SHV)
2310,UNK,CLAYTON,CONCORDIA,LA,31.72,-91.54,ROOF WAS BLOWN OFF A HOUSE ALONG HWY 65 NEAR CLAYTON. (JAN)
0150,UNK,2 N CRYSTAL SPRINGS,COPIAH,MS,32.02,-90.36,TREE WAS BLOWN DOWN ON HWY 51 (JAN)
0459,UNK,5 SSW COLLINS,COVINGTON,MS,31.57,-89.59,ALONG MCDONALD CHAPEL RD A CHICKEN HOUSE HAD ROUGHLY 100 FT OF THE ROOF TORN OFF...A HOME UNDER CONSTRUCTION HAD SOME WINDOWS BLOWN OUT AND INSULATION REMOVED...A FEW T (JAN)
Time,Size,Location,County,State,Lat,Lon,Comments
1331,125,1 E CAMDEN,OUACHITA,AR,33.57,-92.83,HALF DOLLAR SIZED HAIL EAST OF CAMDEN. (LZK)
1416,100,1 S PINEBERGEN,JEFFERSON,AR,34.09,-91.98,(LZK)
1518,100,9 WSW LITTLE ROCK AIR F,PULASKI,AR,34.87,-92.3,QUARTER SIZED HAIL AT INTERSTATE 430 AND COLONEL GLENN ROAD. (LZK)
