Time,F-Scale,Location,County,State,Lat,Lon,Comments
2220,UNK,ROLLING PRAIRIE,LA PORTE,IN,41.67,-86.61,PRELIMINARY DAMAGE SURVEY BY EMERGENCY MANAGER INDICATES DAMAGE TO A RESIDENCE SOUTHEAST OF ROLLING PRARIE CONSISTENT WITH A TORNADIC ROTATION. WINDS DESTROYED THE CARP (IWX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1645,70,WELLSVILLE,YORK,PA,40.05,-76.94,LARGE LIMBS DOWN. (CTP)
1725,UNK,FRYTOWN,JOHNSON,IA,41.57,-91.73,TREES DOWN AND WINDOWS BLOWN OUT OF A RESIDENCE. A GRAIN BIN IS ALSO REPORTED DOWN. DELAYED REPORT. (DVN)
1725,65,W NORWAY,BENTON,IA,41.9,-91.93,SPOTTER ESTIMATED SUSTAINED 40 GUST 60-70 MPH. (DVN)
1730,UNK,CHERRY HILL,CAMDEN,NJ,39.93,-75.03,TREES AND WIRES DOWN IN CHERRY HILL. (PHI)
1735,UNK,CINNAMINSON,BURLINGTON,NJ,40,-74.99,WIRES DOWN IN CINNAMINSON. (PHI)
1735,UNK,5 NW IOWA CITY,JOHNSON,IA,41.71,-91.6,3 INCH DIAMETER TREE BRANCH DOWN ON HOME. NUMEROUS SMALLER BRANCHES DOWN. (DVN)
1745,UNK,ABINGTON TWP,MONTGOMERY,PA,40.11,-75.11,TREES AND WIRES DOWN IN ABINGTON TWP. (PHI)
1747,75,1 SSE CEDAR RAPIDS,LINN,IA,41.95,-91.66,A TRAINED SPOTTER ESTIMATED WINDS OF 70 TO 75 MPH. (DVN)
1748,65,2 NNW NORTH LIBERTY,JOHNSON,IA,41.76,-91.62,ESTIMATED 60 TO 65 MPH. (DVN)
1748,UNK,1 SW CEDAR RAPIDS,LINN,IA,41.96,-91.69,A TRAINED SPOTTER REPORTED 3 TO 4 INCH DIAMETER TREE LIMBS DOWN. ESTIMATED WIND GUSTS OF 70 TO 75 MPH. (DVN)
1800,UNK,HORSHAM TWP,MONTGOMERY,PA,40.2,-75.17,TREES AND WIRES DOWN IN HORSHAM TWP. (PHI)
1812,UNK,1 ENE DEWITT,CLINTON,IA,41.82,-90.53,A 5 INCH TREE LIMB DOWN. REPORT WAS DELAYED. (DVN)
1814,72,2 S CLARENCE,CEDAR,IA,41.86,-91.06,REPORT VIA ESPOTTER. (DVN)
1816,70,5 E RYAN,DELAWARE,IA,42.35,-91.38,ESTIMATED 60 TO 70 MPH WINDS. RELAYED BY DELAWARE COUNTY SHERIFFS OFFICE. (DVN)
1820,UNK,THOMASVILLE,YORK,PA,39.92,-76.87,BRANCHES DOWN. (CTP)
1820,70,WHEATLAND,CLINTON,IA,41.83,-90.84,TIME ESTIMATED (DVN)
1823,UNK,TOWNSEND,NEW CASTLE,DE,39.39,-75.69,WIRES DOWN ALONG DEER RUN ROAD IN TOWNSEND. (PHI)
1825,63,EAGLE CREEK RESERVOIR,MARION,IN,39.85,-86.31,MEASURED AT EAGLE CREEK ASOS. (IND)
1830,UNK,WERTZVILLE,CUMBERLAND,PA,40.27,-77.03,SEVERAL TREES DOWN ON UTILITY LINES (CTP)
1835,UNK,1 S LOW MOOR,CLINTON,IA,41.79,-90.35,FRUIT TREE DOWNED (DVN)
1850,UNK,NEW BERLIN,UNION,PA,40.88,-76.99,TREE DOWN BLOCKING ROUTE 304 AT ZIMMERMAN ROAD (CTP)
1854,60,DAVENPORT,SCOTT,IA,41.56,-90.6,(DVN)
1857,UNK,S ALBANY,WHITESIDE,IL,41.79,-90.22,TREE LIMBS DOWN APPROXIMAELY 3 INCHES IN DIAMETER ALONG WITH VERY HEAVY RAIN. (DVN)
1905,UNK,12 NE INDIANAPOLIS,MARION,IN,39.9,-85.99,ONE HEALTY TREE DOWN ACROSS THE ROAD AND PARTIALLY ONTO A PICK -UP TRUCK. TREE IS ABOUT 50 FEET TALL AND 16 TO 18 INCHES IN DIAMETER. LOCATION APPROX. (IND)
1905,80,3 SE FULTON,WHITESIDE,IL,41.83,-90.12,DELAYED REPORT VIA ESPOTTER (DVN)
1906,UNK,2 E CLINTON,CLINTON,IA,41.84,-90.2,E50 MPH WINDS PRODUCING SMALL TREE LIMBS DOWN (DVN)
1908,UNK,YORK,YORK,PA,39.96,-76.73,NUMEROUS REPORTS OF TREES AND WIRES DOWN IN THE CITY OF YORK. (CTP)
1914,UNK,TOULON,STARK,IL,41.09,-89.86,THREE FOOT TREE DIAMATER TREE WAS BLOWN DOWN...POWER WAS ALSO OUT IN TOULON (ILX)
1915,UNK,1 SW MALVERN,WHITESIDE,IL,41.84,-89.9,HUGE OAK TREE WENT DOWN IN FRONT OF ME. NUMEROUS LARGE BRANCHES DOWN ESTIMATED 4-6 INCH DIAMETER. ESTIMATED SUSTAINED WINDS 60 WITH GUST OVER 70 MPH. VIA ESPOTTER. (DVN)
1920,UNK,RIVERSIDE,NORTHUMBERLAND,PA,40.94,-76.65,LARGE TREEDOWN ON BOYCE ROAD (CTP)
1925,UNK,DANVILLE,MONTOUR,PA,40.96,-76.61,TREE DOWN ON RED LANE IN MAHONING TOWNSHIP (CTP)
1925,UNK,STERLING,WHITESIDE,IL,41.8,-89.69,FEW LARGE DIAMETER TREE BRANCHES DOWN. MINOR STREET FLOODING. 1.53 INCHES OF RAIN SO FAR. (DVN)
1925,UNK,MILLEDGEVILLE,CARROLL,IL,41.96,-89.78,E40 TO 60 MPH WINDS WITH A REPORT OF TWO BUILDINGS DOWN AT THE FAIRGROUNDS (DVN)
1925,60,5 N PEARL CITY,STEPHENSON,IL,42.34,-89.83,(DVN)
1930,UNK,POLO,OGLE,IL,41.98,-89.58,BRACHES 6-8 INCHES IN DIAMETER DOWN. 0.88 INCHES OF RAIN. (LOT)
1935,UNK,EASTON,NORTHAMPTON,PA,40.69,-75.22,TREES AND WIRES DOWN. (PHI)
1945,UNK,SAVANNA,CARROLL,IL,42.09,-90.14,REPORT OF POWER LINES DOWN ACROSS CARROLL COUNTY (DVN)
1948,UNK,WALLINGFORD,RUTLAND,VT,43.48,-72.98,TWO 8 TO 10 DIAMETER TREES BLOWN OVER (BTV)
1949,58,2 WNW FREEPORT,STEPHENSON,IL,42.3,-89.67,(DVN)
1950,UNK,OREGON,OGLE,IL,42.01,-89.34,NUMEROUS TREES AND POWERLINES DOWNED. TIME ESTIMATED PER RADAR. (LOT)
