Time,F-Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1535,UNK,4 NE HIGH SPRINGS,ALACHUA,FL,29.86,-82.54,EMERGENCY MANAGER REPORTED POWER LINES DOWN THAT SPARKED A WILDFIRE AT 22209 NW 188 STREET IN HIGH SPRINGS. (JAX)
1810,UNK,5 ESE HUNTSVILLE,SCOTT,TN,36.39,-84.4,FEW TREES DOWN IN THE FAIRVIEW AREA. (MRX)
1828,UNK,2 WNW TURKEY POINT,FRANKLIN,FL,29.92,-84.52,TREE DOWN NEAR INTERSECTION OF US 98 AND US 319. COMMUNICATIONS PEDESTAL HEAVILY DAMAGED IN THE SAME AREA. (TAE)
1900,UNK,LAKE CITY,ANDERSON,TN,36.22,-84.16,FEW TREES DOWN. (MRX)
2100,UNK,PULASKI,GILES,TN,35.2,-87.03,SOME METAL BLOWN OFF ROOF BARNS AND SOME TREES WERE DOWNED ALONG WITH WINDOWS BROKEN IN SOME BUILDINGS ACROSS THE COUNTY. (OHX)
2110,UNK,MINOR HILL,GILES,TN,35.04,-87.17,WIND DAMAGE TO CARPORTS AND SOME ROOF DAMAGE IN MINOR HILL. (OHX)
2145,60,3 SW DURBIN,ST. JOHNS,FL,30.06,-81.5,A SPOTTER REPORTED A GUST TO 60 MPH ON A PERSONAL WEATHER STATION. (JAX)
2202,68,1 SE BROOKINGS,CURRY,OR,42.05,-124.28,(MFR)
2220,66,CRESCENT CITY,DEL NORTE,CA,41.75,-124.2,CRESCENT CITY AIRPORT ASOS REPORTED A WIND GUST OF 66 MPH. (EKA)
2230,85,3 N WESTHAVEN-MOONSTONE,HUMBOLDT,CA,41.08,-124.09,TRAINED WEATHER SPOTTER REPORTED A THUNDERSTORM WIND GUST OF 85 MPH AT PATRICKS POINT. (EKA)
2235,UNK,1 SSW HYATT,MARSHALL,AL,34.22,-86.36,TWO 3 TO 4 FOOT IN DIAMETER TREES BLOWN DOWN. NO INJURIES OR ROADS BLOCKED. (HUN)
2235,UNK,7 WNW LYNCHBURG,MOORE,TN,35.32,-86.47,TREES AND POWER LINES WERE KNOCKED DOWN ON HIGHWAY 129 NEAR THE BEDFORD COUNTY LINE. TIME ESTIMATED BY RADAR. (HUN)
2239,UNK,4 S CADDO,LAWRENCE,AL,34.51,-87.15,A BARN WAS DESTROYED. (HUN)
2257,UNK,2 E HYDESVILLE,HUMBOLDT,CA,40.55,-124.05,*** 1 FATAL,1 INJ *** RELAYED BY THE CALIFORNIA HIGHWAY PATROL. A TREE FELL ON A CAR TRAVELLING ON CALIFORNIA STATE HIGHWAY 36. ONE FATALITY AND ONE INJURY REPORTED. (EKA)
2259,UNK,THREET,LAUDERDALE,AL,34.95,-87.83,TREES AND POWERLINES WERE BLOWN DOWN. WINDS WERE ESTIMATED TO BE BETWEEN 50 AND 60 MPH. (HUN)
2310,60,2 W SIPSEY,WALKER,AL,33.82,-87.12,ESTIMATED 60 TO 70 MPH WINDS JUST WEST OF SISPEY NEAR U.S. HIGHWAY 78. (BMX)
2315,UNK,4 N SPEAKE,LAWRENCE,AL,34.47,-87.16,TREES AND POWER LINES WERE REPORTED DOWN. (HUN)
0011,UNK,HELICON,WINSTON,AL,34.13,-87.14,TREE DOWN ON A HOUSE ON COUNTY ROAD 126 IN HELICON. (BMX)
0014,UNK,1 SSE TALLADEGA,TALLADEGA,AL,33.41,-86.09,A FEW TREES AND POWER LINES DOWN. (BMX)
0100,UNK,2 N BUNNELL,FLAGLER,FL,29.5,-81.26,FLAGLER COUNTY FIRE AND RESCUE REPORTED SEVERAL TREES AND LINES DOWNED IN NORTH BUNNELL. (JAX)
0103,UNK,ALPINE,TALLADEGA,AL,33.36,-86.22,TREE DOWN ON HWY 511 NEAR ROCKHOUSE ROAD. EASTIMATED WIND SPEED 40 MPH. (BMX)
0840,70,TREMONT,TAZEWELL,IL,40.53,-89.49,MEASURED AT EOC (ILX)
Time,Size,Location,County,State,Lat,Lon,Comments
1250,125,ROXTON,LAMAR,TX,33.55,-95.73,QUARTER TO HALF DOLLAR SIZE HAIL IN ROXTON (FWD)
1809,175,5 S MURFREESBORO,RUTHERFORD,TN,35.78,-86.39,(OHX)
1835,175,10 S MURFREESBORO,RUTHERFORD,TN,35.71,-86.39,GOLF BALL SIZED HAIL. (OHX)
1854,175,2 SE COLUMBIA,MAURY,TN,35.6,-87.02,(OHX)
1911,275,5 SE MOUNT PLEASANT,MAURY,TN,35.5,-87.13,HAIL REPORTED ON TERRAPIN BRANCH ROAD (OHX)
1911,175,3 E SPARTA,WHITE,TN,35.93,-85.42,(OHX)
1932,100,COLUMBIA,MAURY,TN,35.62,-87.05,(OHX)
1935,175,LOUDON,LOUDON,TN,35.74,-84.36,(MRX)
1942,150,1 ENE CLINTON,ANDERSON,TN,36.1,-84.11,(MRX)
1945,100,2 ENE CHESTNUT RIDGE,MOORE,TN,35.35,-86.5,QUARTER SIZE HAIL WAS REPORTED IN THE EASTERN PORTION OF THE CHESTNUT RIDGE COMMUNITY. (HUN)
1952,125,8 N PULASKI,GILES,TN,35.31,-87.03,HAIL REPORTED IN BUFORD,TN IN GILES COUNTY (OHX)
2012,100,VONORE,MONROE,TN,35.6,-84.23,PENNY TO QUARTER SIZED HAIL. (MRX)
