Time,F-Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1715,UNK,1 SW MURRELLS INLET,GEORGETOWN,SC,33.54,-79.07,WINDS ESTIMATED TO 50 TO 60 MPH BROUGHT DOWN TREE LIMBS 3 TO 4 INCHES IN DIAMETER ON HYHET AVENUE. (ILM)
1842,UNK,VANCEBORO,CRAVEN,NC,35.3,-77.16,TREES DOWN ON POWER LINES ALONG HWY 118 JUST WEST OF VANCEBORO (MHX)
1920,UNK,BASIN HARBOR,ADDISON,VT,44.2,-73.36,TREE LIMBS DOWN (BTV)
1925,UNK,CLEARFIELD,CLEARFIELD,PA,41.02,-78.44,TREES DOWN IN CLEARFIELD BOROUGH LAWRENCE TWP (CTP)
1932,UNK,1 N OLD FORD,BEAUFORT,NC,35.65,-77.07,LARGE TREE DOWN ON HWY 17 ON MARTIN-BEAUFORT COUNTY LINE. DIME SIZE HAIL REPORTED. (MHX)
2018,UNK,1 NE GLENS FALLS,WARREN,NY,43.32,-73.63,TREES AND WIRES DOWN. (ALY)
2124,59,7 E COLUMBUS,STILLWATER,MT,45.64,-109.11,(BYZ)
2125,UNK,1 E NORTH GREENWICH,WASHINGTON,NY,43.16,-73.47,TREES AND WIRES DOWN (ALY)
2150,UNK,SPRING CREEK,ELKO,NV,40.74,-115.6,VERY STRONG WIND GUST RIPPED SEVERAL SHINGLES OFF ROOF. 4X4 PIECE OF WOOD HOLDING BIRD HOUSES UP WAS SNAPPED OFF COMPLETELY AT THE BASE. (LKN)
2310,UNK,2 SW MACON,BIBB,GA,32.81,-83.67,THE MEDIA RELAYED A REPORT OF A TREE DOWN ON A HOME ALONG SAINT CHARLES PLACE. (FFC)
0030,UNK,1 ESE COLUMBIA,RICHLAND,SC,34,-81.02,LARGE LIMBS DOWN ON WHEAT STREET NEAR WACCAMAW AVE. TIME ESTIMATED BY RADAR. (CAE)
0030,UNK,1 WSW CORTEZ,MONTEZUMA,CO,37.34,-108.59,MICROBURST. THUNDERSTORM WINDS ESTIMATED AT 45 MPH FROM THE EAST BLEW DOWN A 6 FOOT CEDAR FENCE BETWEEN TWO HOUSES NEAR THE INTERSECTION OF WEST 5TH AND SOUTH CEDAR (GJT)
0045,UNK,JOHNSON BAYOU,CAMERON,LA,29.77,-93.66,POWER POLE BENT KNOCKING OUT POWER OVER A WIDE AREA FROM JOHNSON BAYOU TO CAMERON OVER TO CREOLE. (LCH)
0130,UNK,1 NNW FOREST ACRES,RICHLAND,SC,34.04,-80.99,TREES DOWN ON HUTTO CT. (CAE)
0145,UNK,MONTAGUE,FRANKLIN,MA,42.53,-72.53,LARGE BRANCHES DOWN ON TURNERS FALLS ROAD. (BOX)
0240,UNK,1 SW GAFFNEY,CHEROKEE,SC,35.06,-81.67,TREES DOWN ON ONEIL STREET. (GSP)
0408,UNK,2 SE ROEBUCK,SPARTANBURG,SC,34.86,-81.94,SEVERAL TREES DOWN ON TEMPLETON DRIVE. TIME ESTIMATED BY RADAR. (GSP)
0545,UNK,5 NW INDIANTOWN,MARTIN,FL,27.07,-80.54,TREE DOWN ON SR 710 IN ALLAPATTAH FLATS AREA. TIME ESTIMATED BY RADAR. (MLB)
0837,70,4 W REVILLO,GRANT,SD,45.01,-96.65,ESTIMATED WIND GUSTS AROUND 70 MPH. (ABR)
Time,Size,Location,County,State,Lat,Lon,Comments
1335,100,3 SW LAKE WACCAMAW,COLUMBUS,NC,34.29,-78.55,DIME TO QUARTER SIZE HAIL FELL FOR APPROXIMATELY 2 MINUTES (ILM)
1640,100,5 N LONGS,HORRY,SC,34.01,-78.74,HAIL FELL FOR 40 MINUTES AT THE MYRTLE GROVE GUN CLUB FROM 1220-0100 PM. IT STARTED OUT PEA SIZE AND INCREASED TO QUARTER SIZE AT 1240 PM. (ILM)
1715,100,1 SW MURRELLS INLET,GEORGETOWN,SC,33.54,-79.07,HAIL UP TO THE SIZE OF QUARTERS WAS REPORTED ON HYHET AVENUE. THE HAIL FELL ON AND OFF FOR A HALF HOUR. (ILM)
1821,100,CHAZY,CLINTON,NY,44.88,-73.43,(BTV)
1850,100,3 N VANCEBORO,CRAVEN,NC,35.35,-77.16,ONE INCH HAIL AT OAKGROVE ROAD (MHX)
1903,100,3 WSW WADHAMS,ESSEX,NY,44.21,-73.51,LETTER CARRIER DROVE THROUGH LARGE HAIL NEAR I-87 EXIT 31. TIME ESTIMATED BASED ON RADAR (BTV)
1920,100,6 NNE WHITE LAKE,BLADEN,NC,34.71,-78.45,SEVERAL QUARTER SIZE HAIL STONES FELL DURING A TORRENTIAL DOWNPOUR. (ILM)
1930,125,OLD FORD,BEAUFORT,NC,35.64,-77.07,QUARTER TO HALF DOLLAR SIZE HAIL REPORTED. WIND GUSTS ESTIMATED AT 40 TO 50 MPH. (MHX)
1930,100,HERKIMER,HERKIMER,NY,43.03,-74.99,(ALY)
1930,150,4 NNE LAKE LUZERNE,WARREN,NY,43.37,-73.81,SHAVE (ALY)
2042,100,6 N SARATOGA SPRINGS,SARATOGA,NY,43.15,-73.78,SHAVE (ALY)
2055,100,1 W WILLISTON,CHITTENDEN,VT,44.44,-73.09,REPORTED BY STATE HIGHWAY PATROL (BTV)
2104,100,GANSEVOORT,SARATOGA,NY,43.2,-73.65,HAIL COVERED GROUND (ALY)
2146,100,1 WSW VISCHER FERRY,SCHENECTADY,NY,42.79,-73.85,(ALY)
2150,100,BOGHT CORNERS,ALBANY,NY,42.78,-73.74,(ALY)
2155,150,2 ESE FLAGLER CORNERS,SARATOGA,NY,42.85,-73.77,HAIL COVERED GROUND (ALY)
2158,100,2 N SALEM,WASHINGTON,NY,43.2,-73.33,SHAVE (ALY)
2205,125,8 SSW GEORGETOWN,GEORGETOWN,SC,33.27,-79.36,HAIL FROM NICKEL TO HALF DOLLAR IN SIZE FELL ON HWY 17 A FEW MILES NORTH OF THE INTERSECTION WITH MT ZION RD. (ILM)
0027,100,NORTHFIELD,FRANKLIN,MA,42.71,-72.44,(BOX)
0120,100,2 W STONEHAM,OXFORD,ME,44.25,-70.85,DIME - QUARTER SIZED HAIL FELL HEAVY FOR UP TO 10 MINUTES AND ABOUT 1 INCH OF HAIL ACCUMULATED (GYX)
0342,125,3 S FOUNTAIN INN,LAURENS,SC,34.65,-82.2,1.25 INCH HAIL IN FOUNTAIN INN. (GSP)
0408,100,2 SE ROEBUCK,SPARTANBURG,SC,34.85,-81.93,QUARTER SIZED HAIL ON TEMPLETON DRIVE. TIME ESTIMATED BY RADAR. (GSP)
0755,100,WNW BARING,WASHINGTON,ME,45.14,-67.32,POLICE OFFICER REPORTED LARGE HAIL ON US ROUTE 1 IN THE TOWN OF BAILEYVILLE. TIME OF THE REPORT IS ESTIMATED. (CAR)
