Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1749,58,1 S METRO ZOO,MIAMI-DADE,FL,25.6,-80.39,A THUNDERSTORM WIND GUST OF 58MPH...50KTS... WAS RECORDED BY A WEATHER BUG MESONET SITE...MMRMS... LOCATED AT THE ROBERT MORGAN ED CENTER AT 149PM EDT. (MFL)
0615,UNK,NEILLSVILLE,CLARK,WI,44.56,-90.59,REPORTS OF SEVERAL TREES DOWN. (ARX)
0730,UNK,STEVENS POINT,PORTAGE,WI,44.51,-89.56,MULTIPLE TREES AND POWER LINES DOWN IN STEVENS POINT. (GRB)
Time,Size,Location,County,State,Lat,Lon,Comments
0328,175,1 S MANKATO,BLUE EARTH,MN,44.16,-93.99,. (MPX)
0445,100,1 ENE INVER GROVE HEIGH,DAKOTA,MN,44.84,-93.03,. (MPX)
0600,100,HAMMOND,ST. CROIX,WI,44.98,-92.43,. (MPX)
1052,100,WEST ALLIS,MILWAUKEE,WI,43.01,-88.03,(MKX)
