Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1600,UNK,5 S SHERIDAN,MADISON,MT,45.38,-112.19,REPORT OF NUMEROUS TREES DOWN...MONTANA STATE HIGHWAY 287 BETWEEN SHERIDAN AND ALDER WAS CLOSED FROM APPROXIMATELY 1030 AM TO 1230 PM (TFX)
1605,UNK,6 SSW GARDEN VALLEY,BOISE,ID,44.02,-116,BOISE COUNTY DISPATCH REPORTED TREES DOWN NEAR HOLLY MOUNTAIN AND POWER OUTAGES IN IDAHO CITY...PLACERVILLE AND CENTERVILLE. (BOI)
1800,UNK,TWIN FALLS,TWIN FALLS,ID,42.56,-114.46,WIDESPREAD TREES DOWN ALONG 3700N RD BETWEEN BUHL AND KIMBERLY. (BOI)
1805,UNK,WNW WENDELL,GOODING,ID,42.78,-114.71,OBSERVER REPORTS NUMEROUS 8 INCH DIAMETER TREES DOWN. (BOI)
1810,72,CRATERS OF MOON,BUTTE,ID,43.42,-113.53,(PIH)
1838,71,6 S TWIN FALLS,TWIN FALLS,ID,42.47,-114.46,WIND GUST MEASURED AT TWIN FALLS AIRPORT. (BOI)
1855,68,30 SW ATOMIC CITY,BLAINE,ID,43.14,-113.23,COXS WELL - ARL MESONET SITE. (PIH)
1915,63,8 W AMERICAN FALLS,POWER,ID,42.79,-113.01,(PIH)
1915,UNK,8 W AMERICAN FALLS,POWER,ID,42.79,-113.01,1.5 MILES WEST OF NEELY 3 POWER POLES DOWN. 2.0 MILES NORTH OF NEELY IRRIGATION PIVOT TOWER DOWN PLUS A 40X60 FOOT WOODEN SHED DEMOLISHED BY THE WIND. (PIH)
1930,58,POCATELLO AIRPORT,POWER,ID,42.92,-112.6,(PIH)
Time,Size,Location,County,State,Lat,Lon,Comments
