Time,F_Scale,Location,County,State,Lat,Lon,Comments
1939,UNK,4 SW MAYSVILLE,DEKALB,MO,39.85,-94.41,BRIEF TORNADO SPOTTED BY THE STEWARTSVILLE RURAL FIRE DEPARTMENT...FUNNEL CLOUD PERSISTED SEVERAL MINUTES AFTER LIFTING (EAX)
2022,UNK,2 N JAMESON,DAVIESS,MO,40.03,-93.99,HEAVIEST DAMAGE LOCATED 1.5 MILES NORTH OF JAMESON ALONG HIGHWAY 13 AND HARBOR AVE WHERE HOME AND OUTBUILDING REPORTED DESTROYED...ALONG WITH 7 POWER POLES BLOWN ACROSS (EAX)
2035,UNK,6 SSE GILMAN CITY,DAVIESS,MO,40.06,-93.85,LASTED APPROXIMATELY ONE MINUTE. (EAX)
2059,UNK,4 NNW TRENTON,GRUNDY,MO,40.13,-93.65,TWO REPORTS FROM STORM CHASER AND RURAL FIRE DEPARTMENT NORTH OF TOWN OF A TORNADO (EAX)
2112,UNK,4 N TRENTON,GRUNDY,MO,40.14,-93.62,POSSIBLE TORNADO DAMAGE ALONG HWY 65. INSULATION FROM HOUSE AND CULVERT PIPE FOUND ON EAST SIDE OF HWY 65. (EAX)
2114,UNK,9 NE TRENTON,GRUNDY,MO,40.17,-93.5,TORNADO LIFTED AROUND 414 PM...ESTIMATED PATH FROM SPOTTER 6 MILES...TORNADO LIFTED 8 MILES NORTH OF TRENTON AND 2 MILES EAST OF HIGHWAY 65 (EAX)
2139,UNK,3 S OSCEOLA,CLARKE,IA,40.99,-93.77,ASSIMILATION OF RADAR DATA...STORM ENVIRONMENT...DAMAGE PHOTOS AND EYEWITNESS REPORTS SUGGEST A BRIEF WEAK TORNADO OCCURRED. MINOR DAMAGE TO A HOUSE AND TRAILER. (DMX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1957,63,2 S HARRISONVILLE,CASS,MO,38.63,-94.35,(EAX)
2010,UNK,5 E SANTA ROSA,DAVIESS,MO,39.97,-94.11,POWERLINES DOWN AND HOUSE DAMAGED. (EAX)
2030,UNK,3 NE NEVADA,VERNON,MO,37.87,-94.32,TREE DOWN ON HOUSE. (SGF)
