Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1842,UNK,5 SSE OCALA,MARION,FL,29.12,-82.1,EMERGENCY MANAGER REPORTED A FEW TREES DOWNED BETWEEN OCALA AND BELLEVIEW. TIMING ESTIMATED BY RADAR. (JAX)
1854,UNK,2 E ANTHONY,MARION,FL,29.29,-82.09,SPOTTER REPORTED THREE TREES DOWNED ALONG WITH LARGE LIMBS AND POWERLINES. TIMING ESTIMATED BY RADAR. (JAX)
1915,UNK,2 NNW REDBONE,LAMAR,GA,33.01,-84.11,POWERLINE DOWN AT THE FREDONIA CHURCH ALONG BRENT ROAD. (FFC)
1925,UNK,2 NE KNOX HILL,WALTON,FL,30.66,-85.93,ONE TREE DOWN ON HIGHWAY 81 NEAR PONCE DE LEON. (TAE)
1945,UNK,3 ESE PINE MOUNTAIN,ROCKDALE,GA,33.66,-84.07,MULTIPLE TREES DOWN ON POWERLINES THAT HAVE CLOSED THE INTERSECTION OF KLONDIKE RD SW AND MCDANIEL MILL RD SW. (FFC)
2018,UNK,2 NNE OAK GROVE,LEXINGTON,SC,34.01,-81.13,SC HIGHWAY PATROL REPORTS A TREE IN ROADWAY ON DAVEGA ROAD NEAR US 378 AND ON HEBRON DRIVE NEAR US 378. TIME ESTIMATED BASED ON RADAR. (CAE)
2032,UNK,COLUMBIA,HOUSTON,AL,31.29,-85.11,A POWERLINE DOWN. (TAE)
2041,UNK,1 SW MIDLAND CITY,DALE,AL,31.31,-85.5,TWO TREES DOWN OFF HIGHWAY 231 NEAR PINCKARD (TAE)
2130,UNK,STOREYLAND,BIBB,GA,32.79,-83.71,ROOFING WAS PEELED BACK ON A FIRE STATION OFF OF BLOOMFRIELD RD. (FFC)
2130,UNK,2 NE BONDAD,LA PLATA,CO,37.1,-107.86,GUSTS TO 60 MPH. (GJT)
2140,61,4 W MONTPELIER,BEAR LAKE,ID,42.33,-111.39,(PIH)
2303,58,1 SSE CLINES CORNERS,TORRANCE,NM,35,-105.66,KCQC ASOS. (ABQ)
2358,59,DRYDEN,TERRELL,TX,30.05,-102.12,(MAF)
0025,UNK,ORACLE,PINAL,AZ,32.62,-110.78,LARGE TREE DOWN ON MOBILE HOME. (TWC)
0055,UNK,BACONTON,MITCHELL,GA,31.38,-84.16,TREE FELL ON HOME. NO INJURIES. VIA WALB ON TWITTER. (TAE)
0055,UNK,4 NW AMICALOLA,GILMER,GA,34.58,-84.3,A FEW SMALL TREES WERE DOWNED ALONG HIGHWAY 52 BY THE GILMER-DAWSON COUNTY BORDER. (FFC)
Time,Size,Location,County,State,Lat,Lon,Comments
2107,100,2 E DAVIS-MONTHAN AIR F,PIMA,AZ,32.18,-110.84,(TWC)
2332,100,1 W WAX,FLOYD,GA,34.14,-85.13,(FFC)
0017,175,ORACLE,PINAL,AZ,32.62,-110.78,(TWC)
0247,175,YORK,YORK,NE,40.87,-97.6,REPORT VIA SOCIAL MEDIA. HAIL UP TO THE SIZE OF GOLF BALLS AND HEAVY RAIN IN YORK. (GID)
0730,100,3 ESE OAKLEY,GOVE,KS,39.11,-100.8,(GLD)
