Time,F-Scale,Location,County,State,Lat,Lon,Comments
0115,UNK,AYERS HILL,POTTER,PA,41.73,-77.97,A STORM SURVEY CONDUCTED BY THE NWS STATE COLLEGE CONFIRMS A BRIEF EF0 TORNADO NEAR AYERS HILL. MAX WINDS 75 MPH. FOUR HOMES AND TWO VEHICLES SUSTAINED DAMAGE ALONG THE (CTP)
0303,UNK,2 NE DAVENPORT,THAYER,NE,40.33,-97.78,REPORT FROM SURVEY TEAM INDICATES A TORNADO TOUCHED DOWN APPROXIMATELY 2 MILES NORTHEAST OF DAVENPORT AND LIFTED 3 MILES NORTHEAST OF DAVENPORT. THE PRELIMINARY RATING (GID)
0312,UNK,5 SW SHICKLEY,FILLMORE,NE,40.36,-97.79,TORNADO NEAR THE COUNTY LINE. DAMAGE REPORTED TO A HOUSE. GARAGE WALL BLOWN OUT AND WINDOWS ON SOUTH SIDE OF HOUSE BLOWN OUT. (GID)
Time,Speed,Location,County,State,Lat,Lon,Comments
2130,UNK,5 NW GRENADA,GRENADA,MS,33.83,-89.87,ONE TREE WAS DOWN ACROSS PEA RIDGE ROAD. (JAN)
0012,60,1 ESE CRAIG,MOFFAT,CO,40.51,-107.53,PEAK GUST FROM THUNDERSTORM OUTFLOW (GJT)
0025,UNK,2 SE DELEVAN,CATTARAUGUS,NY,42.47,-78.45,TREE DOWN... DELEVAN-ELTON COUNTY RD 21. (BUF)
0046,UNK,2 S CORYVILLE,MCKEAN,PA,41.85,-78.39,TREES AND POWER LINES DOWN ON ROUTE 446 IN KEATING TWP. (CTP)
0105,64,3 S LINTON,EMMONS,ND,46.22,-100.25,(BIS)
0118,UNK,AYERS HILL,POTTER,PA,41.73,-77.97,TREES REPORTED DOWN IN SUMMIT TWP. (CTP)
0207,60,25 E WISHEK,MCINTOSH,ND,46.26,-99.03,STRONG THUNDERSTORM WINDS BLEW OVER A BASKETBALL HOOP CEMENTED INTO THE GROUND. REPORT RELAYED BY MEDIA. (BIS)
0225,74,WABASHA,WABASHA,MN,44.37,-92.05,TREES DOWN ACROSS CITY OF WABASHA (ARX)
0235,UNK,3 E ALMA,BUFFALO,WI,44.33,-91.86,TREES DOWN IN ALMA. PART OF A SHED LEANING ON POWER LINES EAST OF ALMA. TIME ESTIMATED BY RADAR. (ARX)
0303,UNK,ARCADIA,TREMPEALEAU,WI,44.25,-91.49,MOBILE HOME BLOWN OFF ITS FOUNDATION IN THE ARCADIA TRAILOR PARK. RELAYED VIA WEAU. (ARX)
0311,60,FULLERTON,DICKEY,ND,46.17,-98.43,ALSO HAS PEA SIZE HAIL. EVENT ONGOING AT THE TIME OF THIS REPORT TRANSMISSION. (BIS)
0328,UNK,BLAIR,TREMPEALEAU,WI,44.3,-91.23,ROOF AND SIDING PULLED OFF. LARGE TREES UPROOTED (ARX)
0415,67,GWINNER,SARGENT,ND,46.22,-97.66,MEASURED BY KGWR AWOS (FGF)
0425,UNK,CAYUGA,SARGENT,ND,46.08,-97.38,TREES UPROOTED (FGF)
0455,UNK,2 N MANTADOR,RICHLAND,ND,46.19,-96.98,TREES UPROOTED (FGF)
