Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2209,69,7 NNW TULIA,SWISHER,TX,34.63,-101.82,(LUB)
2220,UNK,6 S HAPPY,SWISHER,TX,34.65,-101.86,NUMEROUS POWER POLES DOWN ALONG AND NEAR INTERSTATE 27 (LUB)
2241,65,3 NNE WAYSIDE,ARMSTRONG,TX,34.83,-101.52,(AMA)
2250,69,7 NNW TULIA,SWISHER,TX,34.63,-101.82,(LUB)
2258,UNK,BEAVER CITY,FURNAS,NE,40.14,-99.83,50 TO 60 MPH WINDS. TREE BRANCHES UP TO 5 INCHES IN DIAMETER BLOWN DOWN...AND A ROOF BLOWN OFF A SMALL METAL BUILDING. (GID)
2310,69,2 ENE TULIA,SWISHER,TX,34.55,-101.74,WEST TEXAS MEOSNET REPORT (LUB)
2313,UNK,3 NW OXFORD,FURNAS,NE,40.28,-99.67,10 TO 12 INCH DIAMETER TREE BLOWN DOWN ON VAN. (GID)
0015,UNK,2 S SATANTA,HASKELL,KS,37.41,-100.99,POWER POLES WERE BLOWN DOWN. (DDC)
0023,60,12 N EDSON,SHERMAN,KS,39.51,-101.57,BLOWING DUST REDUCED VISIBILITY TO A QUARTER MILE. THIS OCCURRED AS THE OUTFLOW BOUNDARY PASSED. (GLD)
0050,58,2 WSW CLARENDON,DONLEY,TX,34.92,-100.93,(AMA)
0059,UNK,1 NE ALANREED,GRAY,TX,35.21,-100.73,LARGE TREE BLOCKING THE ROAD FOR THE RAMP TO INTERSTATE 40. (AMA)
0200,UNK,5 SSE GATE,BEAVER,OK,36.79,-100.02,OIL FIELD TANKS BLOWN ONTO A COUNTY ROAD. TIME ESTIMATED. (AMA)
0306,UNK,4 N OVERTON,DAWSON,NE,40.8,-99.54,4 TO 6 INCH DIAMETER TREE BRANCHES BLOWN DOWN. ESTIMATED 60 MPH WINDS. (GID)
0311,UNK,2 N TWITTY,WHEELER,TX,35.34,-100.24,TREE DOWN ON HIGHWAY 83 (AMA)
0530,75,6 N BATTLE CREEK,MADISON,NE,42.09,-97.6,12 HEALTHY TREES BLOWN DOWN ON PROPERTY. FLIPPED OVER BOAT. SHINGLES BLOWN OFF HOUSE. (OAX)
0550,62,16 NNE FREEDOM,WOODS,OK,36.98,-99,(OUN)
0700,UNK,3 ESE WILSON LAKE,RUSSELL,KS,38.93,-98.49,DELAYED REPORT OF A CAMPING TRAILER OVERTURNED AT OTOE PARK (ICT)
0710,UNK,CAWKER CITY,MITCHELL,KS,39.51,-98.43,SEVERAL TREE LIMBS DOWN...SOME WITH DIAMETER 6 TO POSSIBLY 8 INCHES. WINDS ESTIMATED AROUND 60 MPH. CONFIRMED REPORT WITH MITCHELL CTY DISPATCH WHO ALSO MENTIONED POWER (GID)
Time,Size,Location,County,State,Lat,Lon,Comments
0015,100,1 ENE SATANTA,HASKELL,KS,37.44,-100.98,(DDC)
