Time,F_Scale,Location,County,State,Lat,Lon,Comments
1712,UNK,3 NNW BEANS MILL,CHAMBERS,AL,32.74,-85.29,NWS BIRMINGHAM SURVEYED MINOR DAMAGE IN EXTREME SOUTHERN CHAMBERS COUNTY... NEAR THE WOOSHIN USA PLANT AND NORTHEASTWARD... AND DETERMINED FINDINGS WERE CONSISTENT WITH (BMX)
2225,UNK,2 S IBERIA,MILLER,MO,38.06,-92.29,AN NWS SURVEY DETERMINED THAT AN EF-0 LANDSPOUT TORNADO BRIEFLY TOUCHED DOWN 2 MILES SOUTH OF IBERIA NEAR PEAR ORCHARD ROAD. A LARGE TREE WAS BROKEN OFF NEAR ITS BASE.. (SGF)
Time,Speed,Location,County,State,Lat,Lon,Comments
1205,UNK,GILBERTOWN,CHOCTAW,AL,31.83,-88.31,TREES ON POWER LINES WITH DEBRIS IN THE ROAD BETWEEN THE GILBERTOWN AND SILAS COMMUNITIES. (MOB)
1206,UNK,2 S DAWES,MOBILE,AL,30.58,-88.25,AN NWS STORM SURVEY FOUND SPORADIC DAMAGE CONSISTENT WITH 60 TO 70 MPH STRAIGHT LINE WINDS SOUTH OF THREE NOTCH ROAD BETWEEN AIRPORT RD AND MCDONALD RD. A FEW HOMES IN (MOB)
1221,UNK,PINTO ISLAND,MOBILE,AL,30.68,-88.03,AL STATE PORT AUTHORITY REPORTS THE TERMINAL CRANES ON PINTO ISLAND RECORDED A WIND GUST OF 90 MPH (WINDS SENSOR AT 50 FEET). A POWER POLE WAS SNAPPED ON PINTO ISLAND A (MOB)
1235,62,45 SSE GRAND ISLE,GMZ572,XX,28.64,-89.79,SUSTAINED WINDS OF 32 KNOTS WITH 54 KNOT GUST AT KMDJ. HEIGHT IS 90 METERS. (LIX)
1235,UNK,STOCKTON,BALDWIN,AL,31,-87.86,TREE DOWN ON POWER LINES ALONG COUNTY RD 21. (MOB)
1255,UNK,2 ENE LAKE LURLEEN STAT,TUSCALOOSA,AL,33.32,-87.64,TREE DOWN LIKELY DUE TO SUB-SEVERE WIND. (BMX)
1315,UNK,MONROEVILLE,MONROE,AL,31.53,-87.32,‪CARPORT FLIPPED AT A SPORTING GOODS STORE IN MONROEVILLE. PICTURES VIA SOCIAL MEDIA. (MOB)
1450,63,12 S ROMAR BEACH,GMZ650,AL,30.1,-87.6,NDBC BUOY 42012 RECORDED A MARINE WIND GUST OF OF 63 MPH. (MOB)
1516,UNK,UNION GROVE,MARSHALL,AL,34.4,-86.45,TREE DOWN AT NEW FRIENDSHIP RD AND MOBBS SCHOOL RD. (HUN)
1530,UNK,1 NE DANLEYS CROSSROADS,COFFEE,AL,31.43,-86.15,TREES AND LIMBS DOWN ON A POWER LINE RESULTING IN A POWER OUTAGE ALONG COUNTY ROAD 372. (TAE)
1535,UNK,1 NNE NAVARRE,SANTA ROSA,FL,30.43,-86.86,LOCAL NEWS REPORTS TREE DOWN ON TURKEY CREEK DRIVE. TIME ESTIMATED BY RADAR. (MOB)
1537,UNK,1 SSW TURNER CROSSROADS,COFFEE,AL,31.3,-85.98,TREES AND LIMBS DOWN ON A POWER LINE RESULTING IN A POWER OUTAGE ALONG COUNTY ROAD 603. (TAE)
1545,UNK,2 NNW DEXTER,ELMORE,AL,32.66,-86.16,POWER LINES REPORTED DOWN DUE TO TREE LIMB FALLEN ONTO LINES. LIKELY DUE TO SUB-SEVERE WINDS. (BMX)
1553,UNK,4 NE DOUGLAS,MARSHALL,AL,34.22,-86.28,TREE DOWN ON LAZY CREEK CIRCLE. (HUN)
1605,UNK,DILLARD,DALE,AL,31.51,-85.71,TREE DOWN ON COUNTY ROAD 108. (TAE)
1710,UNK,3 SSE CUSSETA,CHAMBERS,AL,32.74,-85.29,CHAMBERS COUNTY EMA RELAYED REPORTS OF STRUCTURAL DAMAGE AT WOOSHIN USA... NEARBY AJIN USA... AND SHELTON FIREWORKS. POSSIBLE QLCS TORNADO DAMAGE. TIME ESTIMATED BY RAD (BMX)
2040,UNK,WAKULLA SPRINGS,WAKULLA,FL,30.24,-84.3,FALLEN TREES OR LIMBS RESULTED IN A POWER OUTAGE TO 225 CUSTOMERS IN THE WAKULLA SPRINGS AREA VIA DUKE ENERGY. (TAE)
2140,UNK,MONTICELLO,JEFFERSON,FL,30.55,-83.87,VIEWER SENT IN PICTURES OF A COUPLE OF SMALL TREES DOWN IN THE MONTICELLO AREA. (TAE)
2205,62,ELLSWORTH AFB,MEADE,SD,44.15,-103.1,NO LIGHTNING... BUT WINDS WERE A RESULT OF CONVECTIVE SHOWERS (UNR)
2208,66,RAPID CITY AIRPORT,PENNINGTON,SD,44.05,-103.06,PEAK WIND. NO LIGHTNING... BUT WINDS WERE A RESULT OF CONVECTIVE SHOWERS. (UNR)
2239,58,3 NNW SCENIC,PENNINGTON,SD,43.82,-102.58,NO LIGHTNING... BUT WINDS WERE A RESULT OF CONVECTIVE SHOWERS (UNR)
Time,Size,Location,County,State,Lat,Lon,Comments
