Time,F-Scale,Location,County,State,Lat,Lon,Comments
2102,UNK,NORMAN,CLEVELAND,OK,35.22,-97.44,MULTIPLE SIGHTNINGS OF A TORNADO IN NORMAN. MULTIPLE REPORTS OF DAMAGE AND POSSIBLE INJURIES. (OUN)
2310,UNK,2 SE BLAIR,JACKSON,OK,34.76,-99.31,THE TORNADO PERSISTED FOR A COUPLE OF MINUTES BEFORE DISSIPATING. (OUN)
2316,UNK,3 SE BLAIR,JACKSON,OK,34.75,-99.3,(OUN)
2330,UNK,NNE CARLIN,ELKO,NV,40.72,-116.11,A TORNADO WAS PHOTOGRAPHED JUST EAST OF CARLIN. IT WAS ESTIMATED AS A EF0 AND NO DAMAGE WAS REPORTED. THE TIME OF THE REPORT WAS BETWEEN 4-5 PM. (LKN)
0026,UNK,1 SSE COOPERTON,KIOWA,OK,34.85,-98.87,THIS BRIEF TORNADO OCCURRED WITH AT LEAST ONE OTHER TORNADO IN PROGRESS. (OUN)
0036,UNK,YUBA CITY,SUTTER,CA,39.14,-121.62,AT AROUND 536 PM A WEAK EF0 TORNADO BRIEFLY TOUCHED DOWN IN YUBA CITY. ESTIMATED WINDS 75 MPH. DAMAGE TO CAR DEALERSHIP. A LARGE OVERHANG SERVICE ENTRANCE ROOF WAS BLOW (STO)
0054,UNK,6 NNE COOPERTON,KIOWA,OK,34.94,-98.84,THE TORNADO CONTINUED NORTHEAST AND LIFTED APPROXIMATELY 2 MILES SSE OF CARNEGIE. (OUN)
0136,UNK,6 SSE CARNEGIE,CADDO,OK,35.02,-98.56,(OUN)
0142,UNK,8 SSE CARNEGIE,CADDO,OK,35,-98.55,(OUN)
0150,UNK,7 SSE CARNEGIE,CADDO,OK,35.01,-98.55,(OUN)
Time,Speed,Location,County,State,Lat,Lon,Comments
1835,UNK,BOCA RATON,PALM BEACH,FL,26.36,-80.1,REPORTS FROM PALM BEACH CHANNEL 5 OF 50-55 MPH WINDS OVER NORTH BOCA RATON. THE WINDS CAUSED SMALL TREES TO BE UPROOTED AND BROKEN TREE BRANCHES...WINDS POSSIBLY GUSTED (MFL)
2115,UNK,4 ESE YORBA LINDA,ORANGE,CA,33.87,-117.7,SPOTTER REPORTED TREES KNOCKED DOWN,BARK PEELED OFF TREES AND POST OFFICE DROP BOXES FLIPPED NEAR WEIR CANYON AND THE 91 FREEWAY. (SGX)
2200,UNK,KERMAN,FRESNO,CA,36.72,-120.06,CARPORT AND 30 ALMOND TREES WERE BLOWN OVER IN THE TOWN OF KERMAN. (HNX)
2302,UNK,ESCONDIDO,SAN DIEGO,CA,33.14,-117.07,LIVE POWER LINES DOWN ON MARY LN. 1621L TREE DOWN ON ROADWAY NR MARY LN. (SGX)
2329,UNK,ESCONDIDO,SAN DIEGO,CA,33.14,-117.07,TREE LIMBS ON BEAR VLY PKWY AND RT78. (SGX)
0035,70,1 S COOPERTON,KIOWA,OK,34.85,-98.88,ESTIMATED 65-70 MPH GUST (OUN)
0230,UNK,2 SSE FAIR PLAY,POLK,MO,37.6,-93.56,NUMEROUS LARGE LIMBS UP TO 6 INCHES IN DIAMETER WERE ACROSS HIGHWAY 123 (SGF)
0342,60,ATLANTA,COWLEY,KS,37.44,-96.77,(ICT)
0448,69,6 SSW EAKLY,CADDO,OK,35.23,-98.6,(OUN)
0510,70,10 SSW WEATHERFORD,WASHITA,OK,35.39,-98.78,(OUN)
0516,UNK,NW ALBION,BOONE,NE,41.69,-98,16 INCH DIAMETER TREE BLOWN DOWN ON NW EDGE OF ALBION. (OAX)
0840,UNK,1 N PAWNEE,PAWNEE,OK,36.35,-96.8,4 INCH TREE LIMBS DOWN AND TIN BLOWN OFF A BUILDING JUST NORTH OF PAWNEE (TSA)
