Time,F-Scale,Location,County,State,Lat,Lon,Comments
1730,UNK,7 N ROZEL,PAWNEE,KS,38.3,-99.42,THE OBSERVER NOTED A COUPLE OF BRIEF TOUCHDOWNS OVER A FEW MINUTES. (DDC)
1833,UNK,7 S HANSTON,HODGEMAN,KS,38.02,-99.71,DAMAGE TO AN OLD SCHOOL HOUSE WAS REPORTED AT THIS LOCATION. DAMAGE TO OUTBUILDINGS WERE ALSO REPORTED ALONG 232 RD. (DDC)
1840,UNK,10 N WRIGHT,HODGEMAN,KS,37.92,-99.89,PUBLIC REPORTED A TORNADO CROSSING HIGHWAY 283 ON THE HODGEMAN AND FORD COUNTY LINE. (DDC)
1858,UNK,5 N ASHLAND,CLARK,KS,37.26,-99.77,THE TORNADO WAS REPORTED AS A CONE TORNADO,FROM A SPOTTER 10 MILES MILES WEST OF ASHLAND. (DDC)
1909,UNK,10 N WRIGHT,HODGEMAN,KS,37.92,-99.89,PUBLIC REPORTED A TORNADO CROSSING HIGHWAY 283 ON THE HODGEMAN AND FORD COUNTY LINE. (DDC)
1914,UNK,1 S TIPTON,MITCHELL,KS,39.32,-98.47,STORM CHASER REPORTED A WRAPPED TORNADO 1.5 MILES SOUTH OF TIPTON. EMERGENCY MANAGEMENT HAD A REPORT OF SOME TIN TAKEN FROM A BUILDING IN THE SAME GENERAL AREA. (GID)
1915,UNK,5 W BYRON,NUCKOLLS,NE,40.01,-97.86,BRIEF TORNADO REPORTED ON GROUND 5 MILES WEST OF BYRON. (GID)
1923,UNK,9 SE JETMORE,HODGEMAN,KS,37.99,-99.77,THE TORNADO WAS OBSERVED FROM A RESIDENCE 3 MILES SOUTHEAST. (DDC)
1928,UNK,5 SE KINGSDOWN,CLARK,KS,37.45,-99.7,A WALL CLOUD WITH A FUNNEL APPEARING TO REACH TO NEAR THE GROUND WAS OBSERVED FROM A DISTANCE OF ABOUT 6 MILES FROM THE OBSERVATION POINT NORTHEAST OF THE POSSIBLE TORN (DDC)
1928,UNK,6 NW CASTANA,MONONA,IA,42.13,-95.99,AN EF0 TORNADO BRIEFLY TOUCHED DOWN ABOUT 6.25 MILES NORTHWEST OF CASTANA. (OAX)
