Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2255,72,1 NE BEACH,GOLDEN VALLEY,ND,46.93,-103.98,AWOS STATION 20U... 1 ENE BEACH. (BIS)
2345,59,3 NNE CALLAO,TOOELE,UT,39.95,-113.7,CALLAO... UT DPG20 DUGWAY SENSOR (SLC)
0055,UNK,7 NW WHITE CITY,JACKSON,OR,42.49,-122.94,REPORTS OF POWER LINES DOWN NEAR THE TABLEROCKS. LOCATION AND TIME ESTIMATED. (MFR)
0110,UNK,1 ESE CENTRAL POINT,JACKSON,OR,42.37,-122.89,5 INCH TREE BRANCH DOWN. SPOTTER REPORTS TREE WAS HEALTHY AND ESTIMATES GUSTS COULD'VE BEEN UP TO 50 MPH. TIME ESTIMATED FROM RADAR. (MFR)
0215,UNK,2 NW RUCH,JACKSON,OR,42.25,-123.06,PINE TREE WITH 24 INCH DIAMETER WAS SNAPPED IN HALF AND TOOK OUT A BIRCH TREE. TIME BASED ON RADAR ESTIMATE. (MFR)
0630,60,19 N FALLON,CHURCHILL,NV,39.75,-118.78,PEAK GUST AT HOT SPRINGS MOUNTAIN HADS SITE. (REV)
Time,Size,Location,County,State,Lat,Lon,Comments
2212,100,2 S LAS VEGAS,SAN MIGUEL,NM,35.57,-105.22,NMDOT PATROL YARD. (ABQ)
2248,100,ALTAMONT,KLAMATH,OR,42.2,-121.72,(MFR)
