Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1230,UNK,CLARKESVILLE,HABERSHAM,GA,34.61,-83.52,AT LEAST 3 TREES WERE BLOWN DOWN NEAR DOWNTOWN CLARKESVILLE ALONG WITH THE ROOF OF A COMMERCIAL BUSINESS BEING RIPPED OFF. BASE VELOCITY RADAR IMAGERY OF AROUND 35 KNOT (GSP)
1350,UNK,2 SSE WHITE OAK,COWETA,GA,33.38,-84.73,SEVERAL TREES WERE REPORTED DOWN ALONG LOWER FAYETTEVILLE ROAD NEAR SUMMERGROVE.. (FFC)
1415,UNK,3 N MCDONOUGH,HENRY,GA,33.49,-84.15,911 CENTER REPORTS SEVERAL TREES DOWN NEAR HIGHWAY 155 AND JODECO ROADS. (FFC)
1505,UNK,1 NW BETHEL,JASPER,GA,33.35,-83.77,REPORTS FROM 911 CENTER OF SEVERAL TREES DOWN ALONG HIGHWAY 212. (FFC)
1552,UNK,1 ESE MORTON,JONES,GA,32.97,-83.51,911 CENTER REPORTS SEVERAL TREES AND POWERLINES DOWN BETWEEN HIGHWAY 22 AND HIGHWAY 49. (FFC)
1605,UNK,4 WNW GROVETOWN,COLUMBIA,GA,33.47,-82.26,TREE DOWN AT WRIGHTSBORO ROAD AND BAKER PLACE ROAD. TIME ESTIMATED BY RADAR. (CAE)
1615,UNK,1 WNW BRANCHVILLE,ORANGEBURG,SC,33.25,-80.83,TREE DOWN ON HUDSON ROAD (CAE)
1617,UNK,1 SSW SEWANEE,FRANKLIN,TN,35.19,-85.93,TREES WERE BLOWN DOWN ON SHERWOOD ROAD SOUTH OF HIGHWAY 41. (HUN)
1627,UNK,4 NW JACKSON,AIKEN,SC,33.36,-81.84,SC HIGHWAY PATROL REPORTED TREES DOWN AT THE INTERSECTION OF OLD JACKSON HIGHWAY AND OLD NAIL ROAD. TIME ESTIMATED BY RADAR. (CAE)
1706,UNK,8 NNE MIDVILLE,BURKE,GA,32.91,-82.16,BURKE EMA REPORTED TREE DOWN ON HWY 56 AT MILE MARKER 15...WHICH IS 15 MILES SW OF WAYNESBORO. TIME ESTIMATED. (CAE)
1714,UNK,1 NE MILLEN,JENKINS,GA,32.82,-81.93,LARGE TREE LIMBS WERE BLOWN DOWN ON A PRIVATE LOT NEAR GRIMM AVENUE. (CHS)
1715,UNK,1 WNW BRANCHVILLE,ORANGEBURG,SC,33.25,-80.83,TREE DOWN ON HUDSON ROAD (CAE)
1735,UNK,SYLVANIA,SCREVEN,GA,32.75,-81.63,POWER LINES WERE BLOWN DOWN ONTO CURTIS AND EAST OGEECHEE STREETS. (CHS)
1737,UNK,CROCKETVILLE,HAMPTON,SC,32.92,-81.08,SOUTH CAROLINA HIGHWAY PATROL REPORTED THAT A TREE WAS BLOWN DOWN ONTO HIGHWAY 601 NORTH AT THE SANDY RUN ROAD INTERSECTION. TIME OF EVENT WAS ESTIMATED FROM RADAR DATA (CHS)
1754,UNK,2 ESE ISLANDTON,COLLETON,SC,32.9,-80.9,SC HIGHWAY PATROL REPORTS A TREE DOWN AND IN THE ROADWAY ON SNIDERS HIGHWAY NEAR DEEP CREEK CHURCH. TIME ESTIMATED FROM RADAR. (CHS)
1800,UNK,CUMMINGS,HAMPTON,SC,32.78,-80.99,SC HIGHWAY PATROL REPORTS A TREE DOWN AND IN THE ROADWAY IN CUMMINGS ALONG LOWNDERS LAKE ROAD. TIME ESTIMATED FROM RADAR. (CHS)
1800,UNK,4 SSW CANADYS,COLLETON,SC,33,-80.66,SC HIGHWAY PATROL REPORTS A TREE DOWN AND IN THE ROADWAY ON PLEASANT GROVE ROAD NEAR THE INTERSECTION WITH MCLEOD ROAD. TIME ESTIMATED FROM RADAR. (CHS)
1809,UNK,1 E PINELAND,JASPER,SC,32.6,-81.14,TREE DOWN AT THE INTERSECTION OF COHEN ROAD AND CALF PEN BAY ROAD. (CHS)
1825,UNK,4 SSW COOSAWHATCHIE,JASPER,SC,32.54,-80.95,SC HIGHWAY PATROL REPORTS A TREE DOWN AND IN THE ROADWAY NEAR MILE MARKER 25 ON I-95 NORTHBOUND. TIME ESTIMATED FROM RADAR. (CHS)
1835,UNK,3 NW ADAMS RUN,CHARLESTON,SC,32.76,-80.39,SC HIGHWAY PATROL REPORTS A TREE DOWN AND IN THE ROADWAY NEAR THE INTERSECTION OF HIGHWAY 17 AND OLD JACKSONBORO ROAD. (CHS)
1835,UNK,2 SE SLANDS BRIDGE,DORCHESTER,SC,32.95,-80.22,A TRAINED SPOTTER WITNESSED TWO TREES BLOWN DOWN BY A WIND GUST ESTIMATED TO 60 MPH. (CHS)
1840,UNK,3 SW GOOSE CREEK,CHARLESTON,SC,32.95,-80.07,A TREE WAS BLOWN DOWN AND WAS BLOCKING NOVA COURT NEAR THE NEWPORT PLACE INTERSECTION. TIME OF EVENT WAS ESTIMATED FROM RADAR DATA. (CHS)
1845,UNK,3 SSE CLARENDON,BEAUFORT,SC,32.45,-80.76,A TREE WAS BLOWN DOWN AT THE INTERSECTION OF LAUREL BAY AND STANLEY ROADS. TIME OF EVENT WAS ESTIMATED FROM RADAR DATA. (CHS)
1845,62,CHARLESTON AIRPORT,CHARLESTON,SC,32.9,-80.04,(CHS)
1848,UNK,1 NNW HANAHAN,BERKELEY,SC,32.93,-80,REPORTED OF A LARGE TREE DOWN ON A HOUSE. REPORT RELAYED VIA SOCIAL MEDIA. (CHS)
1859,UNK,MOUNT PLEASANT,CHARLESTON,SC,32.79,-79.86,SPOTTER REPORTS NUMEROUS LARGE LIMBS DOWN AND ESTIMATED WINDS TO BE 65 MPH NEAR THE INTERSECTION OF RIFLE RANGE ROAD AND COLEMAN BOULEVARD. (CHS)
1903,UNK,6 NE WANDO,BERKELEY,SC,32.99,-79.76,SOUTH CAROLINA HIGHWAY PATROL REPORTED THAT A TREE WAS BLOWN DOWN ONTO HALFWAY CREEK ROAD AT THE UNITED DRIVE INTERSECTION. TIME OF EVENT WAS ESTIMATED FROM RADAR DATA. (CHS)
1926,UNK,1 W MCCLELLANVILLE,CHARLESTON,SC,33.09,-79.49,FIRE DEPARTMENT REPORTED TREE DOWN NEAR 9905 US-17. TIME ESTIMATED BASED ON RADAR. (CHS)
1955,UNK,3 S TEMPLE TERRACE,HILLSBOROUGH,FL,28,-82.39,TAMPA FIRE RESCUE REPORTED A ROOF OFF A BUSINESS AT 56TH STREET AND HANNA. SEVERAL POWER LINES DOWN AND PEA SIZED HAIL. (TBW)
2033,59,2 SW GAGE,ELLIS,OK,36.3,-99.78,(OUN)
2132,UNK,7 NNE LEEDEY,DEWEY,OK,35.96,-99.3,LARGE TREE LIMBS DOWNED (OUN)
2145,UNK,MIAMI INTERNATIONAL AIR,MIAMI-DADE,FL,25.8,-80.29,AMERICAN AIRLINES REPORTED SOME DAMAGE TO AIRCRAFT. TSTORM WIND GUST ESTIMATED AT 55 MPH. REPORT RECEIVED AT CWSU MIAMI. (MFL)
2148,60,3 SSE LEEDEY,DEWEY,OK,35.83,-99.32,(OUN)
2228,60,11 WNW KALVESTA,FINNEY,KS,38.1,-100.47,(DDC)
2230,UNK,ITTA BENA,LEFLORE,MS,33.5,-90.32,MULTIPLE TREES DOWN IN ITTA BENA ON THURMAN... HALEY... CENTER... FREEDOM AND MITCHELL STREETS CAUSING POWER OUTAGES. (JAN)
2300,UNK,CANADIAN,PITTSBURG,OK,35.18,-95.65,POWER LINES DOWN IN THE CANADIAN AREA. TIME ESTIMATED BY RADAR. (TSA)
2300,UNK,3 ESE CHARLESTON,GRAY,KS,37.86,-100.52,LARGE TREE BRANCHES WERE DOWN AND AUTOMOBILE WINDOWS BROKEN OUT AT THE CHARLESTON REST AREA. (DDC)
2314,60,9 SW INGALLS,GRAY,KS,37.72,-100.54,(DDC)
2325,UNK,10 N COPELAND,GRAY,KS,37.69,-100.63,POWER POLES WERE BLOWN DOWN AT 2 AND V ROADS IN SOUTHWEST GRAY COUNTY. (DDC)
2330,UNK,2 SW VERNON,WILBARGER,TX,34.13,-99.31,POWER LINES DOWNED. (OUN)
2330,UNK,1 N MULDROW,SEQUOYAH,OK,35.42,-94.6,TREE LIMBS DOWN NORTH OF MULDROW. TIME ESTIMATED BY RADAR. (TSA)
2333,90,COPELAND,GRAY,KS,37.54,-100.63,NUMEROUS LARGE BRANCHES WERE BLOWN DOWN IN COPELAND. (DDC)
2335,UNK,6 SE CHESTER,PLUMAS,CA,40.24,-121.15,TREE DOWN/POWER LINES DOWN NEAR INTERSECTION OF ALMANOR DRIVE WEST AND POLE LINE ROAD. (STO)
2340,UNK,8 SSW MONTEZUMA,GRAY,KS,37.49,-100.49,POWERLINES WERE REPORTED DOWN AT THE INTERSECTION OF ROAD J AND ROAD 10 (DDC)
2344,70,3 W LOCKETT,WILBARGER,TX,34.08,-99.42,IRRIGATION PIVOT BLOWN OVER (OUN)
2354,UNK,8 SSE SPEARMAN,HANSFORD,TX,36.09,-101.14,14 POWER POLES DOWN OR SNAPPED ON HIGHWAY 151 BETWEEN TEXAS HIGHWAY 207 AND 760. (AMA)
