Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1947,UNK,2 W OJAI,VENTURA,CA,34.45,-119.28,TREE DOWN ON A HOUSE ON THE 300 BLOCK OF CARRIZO ST. HOUSE RED TAGGED DISPLACING THREE PEOPLE AND THREE DOGS. (LOX)
1950,UNK,6 ESE VENTURA,VENTURA,CA,34.23,-119.17,PART OF A ROOF WAS TAKEN OFF OF A MOBILE HOME ON THE 2400 BLOCK OF APPLE LN. RESIDENTS SAW UNCONFIRMED CIRCULAR MOTION. (LOX)
1957,64,2 SSW WOODLAND HILLS,LOS ANGELES,CA,34.14,-118.61,NORTHWEST WINDS 34 MPH GUSTING TO 64 MPH AT TOPANGA RAWS...ELEVATION 1600 FEET. (LOX)
2014,UNK,3 SW SANTA PAULA,VENTURA,CA,34.32,-119.1,TWO OR THREE TREES DOWN WEST OF SANTA PAULA TRAPPING SIX VEHICLES NEAR THE INTERSECTION OF BRIGGS RD AND FAULKNER RD. (LOX)
2050,UNK,1 N SANTA BARBARA,SANTA BARBARA,CA,34.45,-119.72,POWER LINES DOWN ON THE 2800 BLOCK OF BEN LOMOND DR. (LOX)
2121,UNK,3 S BURBANK,LOS ANGELES,CA,34.15,-118.33,TREE DOWN ACROSS HIGHWAY 134 BLOCKING THREE TO FOUR LANES OF THE FREEWAY. (LOX)
2131,UNK,2 E WOODLAND HILLS,LOS ANGELES,CA,34.17,-118.55,DOWNED POWER LINE HIT VEHICLE. (LOX)
2134,UNK,4 NNE DIAMOND BAR,LOS ANGELES,CA,34.05,-117.78,LARGE STREET SIGN IN SLOW LANE AT HWY 71 AND MISSION BLVD. (LOX)
2137,UNK,4 WSW MONTEREY PARK,LOS ANGELES,CA,34.03,-118.19,ROOF BLOWN OFF HOUSE AND HIT POWER LINES ON 600 BLOCK OF S DITMAN AVENUE. (LOX)
2138,UNK,4 NE AGOURA HILLS,VENTURA,CA,34.19,-118.72,WEST WINDS 35 MPH GUSTING TO 63 MPH AT CHEESEBORO RAWS...ELEVATION 1707 FEET. (LOX)
2155,60,2 NNW IRVINE,ORANGE,CA,33.69,-117.81,SPOTTER REPORT IN IRVINE (SGX)
0012,60,PAHRUMP,NYE,NV,36.21,-115.98,DIME SIZED HAIL ALSO REPORTED. (VEF)
0038,UNK,2 E ANTIOCH,CONTRA COSTA,CA,37.99,-121.76,TOPPLED TRAFFIC SIGN IN THE NUMBER 1 LANE OF THE CON (MTR)
0531,62,MORMON LAKE,COCONINO,AZ,34.92,-111.47,(FGZ)
Time,Size,Location,County,State,Lat,Lon,Comments
0527,125,PORTERVILLE,TULARE,CA,36.06,-119.03,NUMEROUS PHOTOS OF HAIL RECEIVED ON OUR FACEBOOK PAGE. HAIL SIZES RANGED FROM AROUND PEA-SIZED TO JUST ABOVE AN INCH IN DIAMETER. (HNX)
