Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
0245,58,OKARCHE,CANADIAN,OK,35.73,-97.98,(OUN)
0455,60,4 S RUSH SPRINGS,GRADY,OK,34.72,-97.96,(OUN)
0845,UNK,GIRDLER,KNOX,KY,36.94,-83.84,GARAGE DAMAGED NEAR 1304 AND HIGHWAY 11. TIME ESTIMATED OFF OF RADAR. (JKL)
Time,Size,Location,County,State,Lat,Lon,Comments
0335,175,COOPERTON,KIOWA,OK,34.86,-98.88,(OUN)
0418,150,2 E ELGIN,COMANCHE,OK,34.78,-98.26,(OUN)
0455,175,4 S RUSH SPRINGS,GRADY,OK,34.72,-97.96,(OUN)
0457,200,4 WNW STERLING,COMANCHE,OK,34.77,-98.24,(OUN)
0520,200,2 S COX CITY,GRADY,OK,34.7,-97.73,(OUN)
0602,100,4 N ELMORE CITY,GARVIN,OK,34.68,-97.4,COVERING THE ENTIRE GROUND WITH SOME HAIL DRIFTS (OUN)
0652,100,5 E SULPHUR,MURRAY,OK,34.51,-96.89,(OUN)
0710,175,CONNERVILLE,JOHNSTON,OK,34.45,-96.63,(OUN)
0755,100,ATOKA,ATOKA,OK,34.38,-96.13,REPORTED AT WAL-NART (OUN)
