Time,F_Scale,Location,County,State,Lat,Lon,Comments
1917,UNK,1 WSW PARAMUS,BERGEN,NJ,40.94,-74.09,DOZENS OF TREES UPROOTED AND SNAPPED FROM ALPINE RD THROUGH GEORGE WASHINGTON MEMORIAL CEMETERY TO THE PARAMUS GOLF AND RIDGEWOOD COUNTRY CLUBS. DAMAGE CONSISTENT WITH (OKX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1220,UNK,2 SSW WINCHESTER,CITY OF WINCHESTE,VA,39.15,-78.19,SEVERAL TREES DOWN ON VALLEY AVE NEAR TREETOPS LN (LWX)
1225,UNK,2 E WINCHESTER,FREDERICK,VA,39.17,-78.14,LARGE TREE DOWN ON SENSENY RD NEAR WINCHESTER COUNTRY CLUB (LWX)
1323,UNK,CALEDONIA PARK,FRANKLIN,PA,39.91,-77.48,LARGE TREES DOWN ACROSS RTE 30 (CTP)
1409,UNK,4 SSW NEWCOMB HALL,ALBEMARLE,VA,37.98,-78.55,TREE DOWN ON OLD LYNCHBURG ROAD JUST NORTH OF DUDLEY MOUNTAIN ROAD. (LWX)
1515,UNK,3 E BLOOMSBURG,COLUMBIA,PA,41,-76.4,TREES DOWN IN MAIN AND NORTH CENTRE TOWNSHIPS (CTP)
1523,UNK,BELMONT,SPOTSYLVANIA,VA,38.15,-77.86,TREE DOWN ON STUBBS BRIDGE ROAD NEAR BELMONT (LWX)
1542,UNK,2 NNE MASSAPONAX,SPOTSYLVANIA,VA,38.22,-77.49,HVAC UNIT DAMAGED ON FLAT THREE STORY MEDICAL CENTER ROOF DUE TO STRONG WIND. (LWX)
1550,UNK,UPPER BERN TWP,BERKS,PA,40.51,-76.1,SEVERAL TREES DOWN IN THE WESTERN PART OF THE COUINTY. (PHI)
1603,UNK,DIMOCK,SUSQUEHANNA,PA,41.75,-75.9,MULTIPLE TREES DOWN (BGM)
1615,UNK,READING,BERKS,PA,40.33,-75.93,TREES DOWN (PHI)
1616,UNK,3 SE NEW MILFORD,SUSQUEHANNA,PA,41.85,-75.69,WIRES REPORTED DOWN ON STUMP POND ROAD. (BGM)
1640,UNK,1 SSE AFTON,CHENANGO,NY,42.22,-75.52,TREE DOWN IN AFTON. (BGM)
1645,UNK,SIDNEY,DELAWARE,NY,42.31,-75.4,NUMEROUS TREES AND WIRED DOWN IN THE VILLAGE. (BGM)
1650,UNK,UNADILLA,OTSEGO,NY,42.33,-75.32,TREES DOWN ON STATE RT. 7 NEAR UNADILLA (BGM)
1705,UNK,GILBERTSVILLE,OTSEGO,NY,42.47,-75.32,TREE DOWN (BGM)
1708,UNK,EARL TWP,BERKS,PA,40.35,-75.71,TREES DOWN. (PHI)
1710,UNK,NORTHEAST HEIGHTS,CECIL,MD,39.57,-75.95,DAMAGE TO CROPS (PHI)
1710,UNK,LOWER NAZARETH TWP,NORTHAMPTON,PA,40.7,-75.33,WIRES DOWN (PHI)
1712,UNK,ONEONTA,OTSEGO,NY,42.45,-75.07,WIRE DOWN (BGM)
1730,UNK,EAST ALLEN TWP,NORTHAMPTON,PA,40.71,-75.42,TREE DOWN. (PHI)
1730,UNK,2 E MILFORD,OTSEGO,NY,42.59,-74.91,TREE DOWN (BGM)
1740,UNK,NORTH BRANCH,SULLIVAN,NY,41.8,-75,TREE DOWN (BGM)
1753,UNK,STRATFORD,FULTON,NY,43.18,-74.69,TREES AND WIRES DOWN ROUTE 29A TIME ESTIMATED BY RADAR (ALY)
1815,UNK,SOLEBURY TWP,BUCKS,PA,40.37,-75.01,TREES DOWN (PHI)
1815,UNK,GRAHAMSVILLE,SULLIVAN,NY,41.85,-74.57,TREE DOWN (BGM)
1815,UNK,5 SE JEFFERSON,SCHOHARIE,NY,42.43,-74.54,TREES AND WIRES DOWN. TIME ESTIMATED BY RADAR. (ALY)
1840,UNK,BERNARDS TWP,SOMERSET,NJ,40.68,-74.58,TREES AND WIRES DOWN (PHI)
1845,UNK,1 NNE JOHNSBURG,WARREN,NY,43.63,-73.96,TREES AND POWER LINES DOWN IN ROADWAY AT STATE ROIUTE 8 AND WASHER HILL ROAD (ALY)
1850,UNK,CHATHAM,MORRIS,NJ,40.74,-74.38,TREES DOWN IN CHATHAM BOROUGH. (PHI)
1850,UNK,BALLSTON LAKE,SARATOGA,NY,42.91,-73.87,TREES DOWN (ALY)
1852,UNK,STONE RIDGE,ULSTER,NY,41.85,-74.14,TREE AND WIRES DOWN (ALY)
1855,UNK,WOODSTOCK,ULSTER,NY,42.04,-74.11,TREE INTO HOUSE ON PINE GROVE STREET (ALY)
1901,UNK,2 SE LAWNDALE,CLEVELAND,NC,35.4,-81.54,LARGE TREE DOWN ON POWER LINE ALONG BALL PARK ROAD. (GSP)
1905,UNK,SARATOGA SPRINGS,SARATOGA,NY,43.07,-73.78,TREE DOWN ON UNION AVENUE (ALY)
1906,60,WESTFIELD,UNION,NJ,40.65,-74.34,5 FT LONG MEDIUM BRANCHES DOWN (OKX)
1907,UNK,TIVOLI,DUTCHESS,NY,42.06,-73.91,TREES DOWN (ALY)
1911,UNK,1 NNW WAYNE,PASSAIC,NJ,40.96,-74.25,TREE DOWN BLOCKING ONE LANE AT SQUAD PLACE (OKX)
1911,UNK,1 SE DARLINGTON,BERGEN,NJ,41.07,-74.17,LARGE COMMERCIAL SIGN BLOWN DOWN IN VICINITY OF MCARTHUR BLVD IN TOWN OF MAHWAH. (OKX)
1913,UNK,ELMWOOD PARK,BERGEN,NJ,40.91,-74.13,MULTIPLE TREES DOWN ON RIVER DR. (OKX)
1915,UNK,BETHLEHEM,LITCHFIELD,CT,41.64,-73.21,TREES AND WIRES DOWN. POLE SNAPPED. (ALY)
1915,UNK,GLENMONT,ALBANY,NY,42.6,-73.77,TREE ON HOUSE ON HARTMAN ROAD (ALY)
1915,UNK,1 ENE GLENS FALLS,WARREN,NY,43.31,-73.63,TREE AND LIMBS DOWN ON HOUSE ON KATHERINE STREET (ALY)
1915,UNK,WARRENSBURG,WARREN,NY,43.5,-73.78,TREES AND POWER LINES DOWN (ALY)
1920,60,1 SSW WARREN POINT,BERGEN,NJ,40.92,-74.11,TREES DOWN ALONG BERKSHIRE RD AND MIDLAND AVE MAKING THEM IMPASSABLE IN TOWNSHIP OF FAIRLAWN. (OKX)
1920,UNK,LIVINGSTON,COLUMBIA,NY,42.14,-73.76,SMALL TREES SHEARED OFF (ALY)
1920,60,HAMPTON MANOR,RENSSELAER,NY,42.62,-73.73,(ALY)
1925,UNK,EAST GREENBUSH,RENSSELAER,NY,42.59,-73.7,TREE DOWN ON PHILLIPS RD AND TREE DOWN ON POINT VIEW DRIVE (ALY)
1927,UNK,STUYVESANT,COLUMBIA,NY,42.39,-73.78,TREES AND WIRES DOWN ON SHARPTOWN RD. (ALY)
