Time,F_Scale,Location,County,State,Lat,Lon,Comments
1915,UNK,SEMINOLE,PINELLAS,FL,27.84,-82.79,TREES DOWN AND STRUCTURE DAMAGE NEAR 91ST STREET AND 78TH AVE... (TBW)
1918,UNK,5 ESE NEW PORT RICHEY,PASCO,FL,28.21,-82.65,CORRECTED LOCATION AND RATED AS EF1 TORNADO. 7 HOMES WERE DAMAGED ON 3400 BLOCK PLAYER DRIVE IN NEW PORT RICHEY... IN THE FAIRWAY SPRINGS SUBDIVISION. 1 HOME HAD MAJOR (TBW)
1918,UNK,NEW PORT RICHEY,PASCO,FL,28.25,-82.72,7 HOMES WERE DAMAGED ON 3400 BLOCK PLAYER DRIVE IN NEW PORT RICHEY... IN THE FAIRWAY SPRINGS SUBDIVISION. 1 HOME HAD MAJOR DAMAGE... 4 WITH STRUCTURAL DAMAGE. (TBW)
1922,UNK,2 N SPRING HILL,HERNANDO,FL,28.47,-82.56,THUNDERSTORM WIND DAMAGE CHANGED TO TORNADO. EMERGENCY MANAGER REPORTED TWO ROOFS HAD MAJOR DAMAGE TO HOUSES ON LARENDALE CIRCLE IN SPRING HILL AND 17 HOMES HAD ROOF DA (TBW)
1925,UNK,1 ESE LAND O' LAKES,PASCO,FL,28.22,-82.44,ROOF DAMAGE TO HOME ALONG BELL LAKE RD. RELAYED VIA PASCO COUNTY SHERIFFS OFFICE. TIME ESTIMATED BY RADAR 3:18-3:26 PM EDT. (TBW)
2315,UNK,4 ESE CRYSTAL HILL,HALIFAX,VA,36.83,-78.83,POSSIBLE TORNADO IN THE SCOTTSBURG/CRYSTAL HILL AREA OF HALIFAX COUNTY. TWO HOMES WITH SIGNIFICANT DAMAGE. ONE WITH THE ROOF AND PORCH BLOWN OFF. THE OTHER FROM DOWNED (RNK)
0020,UNK,1 E MOUNT AIRY,CARROLL,MD,39.37,-77.14,EF-1 TORNADO WITH A START LOCATION IN EXTREME NORTHWEST HOWARD COUNTY AT APPROXIMATELY 8:20 PM EDT. THE TORNADO THEN MOVED RAPIDLY TO THE NORTH ACROSS INTERSTATE 70... (LWX)
0142,UNK,W BALTIMORE,BALTIMORE CITY,MD,39.3,-76.61,*** 2 FATAL... 1 INJ *** EF-1 TORNADO START LOCATION IN THE CITY OF BALTIMORE NEAR THE AMAZON DISTRIBUTION FACILITY AND ENDING AT THE HOLABIRD EAST APARTMENTS IN DUNDAL (LWX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1905,UNK,2 SSE HIGHPOINT,PINELLAS,FL,27.89,-82.7,PUBLIC REPORTS A FEW TREE LIMBS DOWN AT CORNER OF 49TH ST. AND ULMERTON RD. (TBW)
1922,UNK,SEMINOLE,PINELLAS,FL,27.84,-82.79,MOBILE HOME DAMAGED NEAR 65TH AND SEMINOLE BLVD (TBW)
1922,UNK,2 N SPRING HILL,HERNANDO,FL,28.47,-82.56,EMERGENCY MANAGER REPORTED TWO ROOFS BLOWN OFF HOUSES ON LARENDALE CIRCLE IN SPRING HILL. OTHER HOMES IN AREA HAD PARTIAL ROOF DAMAGE. (TBW)
1924,60,3 W MACDILL AIR FORCE,GMZ830,FL,27.86,-82.55,MESONET STATION OPTF1... 3 W MACDILL AIR FORCE. (TBW)
2010,66,LAKELAND HIGHLANDS,POLK,FL,27.96,-81.95,MESONET STATION AR692... LAKELAND HIGHLANDS. (TBW)
2039,UNK,4 WNW FERNDALE,Lake,FL,28.65,-81.76,LOCAL BROADCAST MEDIA REPORTS SEVERAL TREES DOWN ONTO POWERLINESON BUCKHILL ROAD... NORTH OF MINNEOLA. TIME ESTIMATED FROM RADAR. (MLB)
2058,UNK,5 SW ST. AUGUSTINE BEAC,St. Johns,FL,29.78,-81.32,ST. JOHNS COUNTY 911/DISPATCH REPORTS TREES AND POWERLINES DOWNED ALONG DATIL PEPPER ROAD. TIME OF DAMAGE BASED ON RADAR DATA. (JAX)
2130,UNK,2 SE FLAGLER BEACH,Flagler,FL,29.45,-81.11,FLAGLER COUNTY 911/DISPATCH REPORTS POWERLINES DOWNED ALONG OCEANSHORE BOULEVARD IN FLAGLER BEACH. TIME OF DAMAGE BASED ON RADAR DATA. (JAX)
0018,UNK,2 SSW MOUNT AIRY,HOWARD,MD,39.34,-77.18,STRUCTURAL DAMAGE REPORTED AT THE 1000 BLOCK OF RIDGE RD. (LWX)
0022,UNK,1 ESE MOUNT AIRY,CARROLL,MD,39.37,-77.15,NUMEROUS TREES DOWN. ROOF DAMAGE TO SEVERAL BUILDINGS. (LWX)
0053,UNK,2 W HIGHLAND,HOWARD,MD,39.18,-76.99,TREE DOWN AT THE 7000 BLOCK OF MINK HOLLOW RD. (LWX)
0100,UNK,1 SSW MARRIOTTSVILLE,HOWARD,MD,39.34,-76.9,LARGE TREE DOWN ACROSS ROAD NEAR THE 1200 BLOCK OF MARRIOTTSVILLE RD. (LWX)
0105,71,1 SW HAMPSTEAD,CARROLL,MD,39.61,-76.88,(LWX)
0125,UNK,STEWARTSTOWN,YORK,PA,39.75,-76.59,DAMAGE TO COMMERCIAL BUILDING AT 17222 BARRENS ROAD NORTH. (CTP)
0144,UNK,1 WNW DUNDALK,BALTIMORE,MD,39.27,-76.51,*** 1 INJ *** ROOF DAMAGE TO APARTMENT BUILDINGS ON GEORGES COURT. 42 PEOPLE DISPLACED. (LWX)
0144,UNK,1 ENE FELLS POINT,BALTIMORE CITY,MD,39.27,-76.55,PARTIAL BUILDING COLLAPSE AT WAREHOUSE AT AMAZON FACILITY. SEVERAL TRAILERS OVERTURNED. (LWX)
0148,UNK,1 WNW FALLSTON,HARFORD,MD,39.53,-76.45,TREES DOWN. (LWX)
0151,UNK,1 W STRASBURG,LANCASTER,PA,39.98,-76.2,TREES DOWN ALONG ROUTE 741 BETWEEN LAMPETER AND STRASBURG. ONE OF THE TREES FELL ON A HOUSE. (CTP)
0203,UNK,HICKORY,HARFORD,MD,39.58,-76.34,TREES AND WIRES DOWN. CORRECTED FOR EVENT TIME. (LWX)
0219,UNK,4 NE DAHLGREN,ANZ536,VA,38.36,-77,TRACTOR TRAILER TRUCK PARTIALLY OVERTURNED ON THE HARRY NICE BRIDGE DUE TO STRONG WINDS (LWX)
0221,UNK,2 N BEL ALTON,CHARLES,MD,38.49,-76.99,TREE DOWN NEAR THE INTERSECTION OF PREFERENCE DRIVE AND CRAIN HIGHWAY. (LWX)
0230,UNK,2 N STEWARTSTOWN,YORK,PA,39.78,-76.59,STRAIGHTLINE WINDS ASSOCIATED WITH A MICROBURST DAMAGED A HANDFUL OF STRUCTURES IN HOPEWELL TOWNSHIP. MAXIMUM WINDS WERE ESTIMATED AT 75 TO 85 MPH... WITH A MAXIMUM PAT (CTP)
0233,UNK,1 SE UNION TWP,BERKS,PA,40.21,-75.77,DOWNED TREE AT INTERSECTION OF PARK ROAD AND CHESTNUT STREET. TIME ESTIMATED FROM RADAR. (PHI)
0235,62,10 ESE CARD SOUND BRIDG,GMZ042,FL,25.23,-80.23,THE CARYSFORT REEF WEATHERFLOW STATION MEASURED A 54 KNOT WIND GUST DURING A RECENT THUNDERSTORM. (KEY)
0237,UNK,1 NNE WEST POTTSGROVE T,MONTGOMERY,PA,40.27,-75.67,DOWNED TREE IN WIRES NEAR INTERSECTION OF MANATAWNY STREET AND SELL ROAD. TIME ESTIMATED FROM RADAR. (PHI)
0251,UNK,HICKORY,HARFORD,MD,39.58,-76.34,TREES AND WIRES DOWN. (LWX)
0257,UNK,RICHLANDTOWN,BUCKS,PA,40.47,-75.32,FEW TREES DOWN IN THE AREA. TIME ESTIMATED FROM RADAR. (PHI)
0259,UNK,CHARLESTOWN TWP,CHESTER,PA,40.09,-75.56,WIRES DOWN NEAR VALLEY HILL ROAD AND VALLEY BEECH LANE. (PHI)
0259,UNK,1 ENE SALFORD TWP,MONTGOMERY,PA,40.35,-75.39,DOWNED TREE IN WIRES ON MILLER ROAD BETWEEN RIDGE ROAD AND SWAMP CREEK ROAD. ALL LANES CLOSED. TIME ESTIMATED FROM RADAR. (PHI)
0315,UNK,WILLISTOWN TWP,CHESTER,PA,40,-75.5,A GROUP HOME SUSTAINED DAMAGE BY DOWNED TREES. (PHI)
0320,UNK,LOWER PROVIDENCE TWP,MONTGOMERY,PA,40.15,-75.42,NUMEROUS LARGE TREES DOWN ACROSS THE AREA. (PHI)
0349,UNK,1 NNE WHITEMARSH TWP,MONTGOMERY,PA,40.11,-75.24,DOWNED TREE IN WIRES ON STENTON AVENUE AND PENLLYN BLUE BELL PIKE BETWEEN JOSHUA ROAD AND MILITIA HILL ROAD. ALL LANES CLOSED. TIME ESTIMATED FROM RADAR. (PHI)
0445,UNK,1 NNE WATCHUNG,SOMERSET,NJ,40.66,-74.44,PHOTOS SHOWING MULTIPLE BUT SPORADIC TREES AND LIMBS DOWN IN A NEIGHBORHOOD. SOME DAMAGE TO SHINGLES INCLUDING A SMALL SECTION THAT WAS PEELED OFF OF ONE HOME. (PHI)
1040,UNK,RANDOLPH,NORFOLK,MA,42.18,-71.05,TREE DOWN ON CLARK STREET (BOX)
1046,UNK,WARWICK,KENT,RI,41.7,-71.42,POLE AND WIRES DOWN AT JEFFERSON BVD NEAR MAIN STREET (BOX)
Time,Size,Location,County,State,Lat,Lon,Comments
0245,100,2 W POTTSTOWN,MONTGOMERY,PA,40.25,-75.68,(PHI)
