Time,F_Scale,Location,County,State,Lat,Lon,Comments
0308,UNK,2 E HICKMAN,LANCASTER,NE,40.62,-96.59,(OAX)
0315,UNK,3 ENE HICKMAN,LANCASTER,NE,40.64,-96.57,LARGE AMOUNT OF TREE DEBRIS. (OAX)
0323,UNK,4 NE HICKMAN,LANCASTER,NE,40.65,-96.57,(OAX)
0329,UNK,4 ENE HICKMAN,LANCASTER,NE,40.65,-96.57,LARGE AMOUNT OF DEBRIS. (OAX)
0344,UNK,2 ENE PALMYRA,OTOE,NE,40.71,-96.35,STILL DOING DAMAGE. (OAX)
0403,UNK,1 WNW PALMYRA,OTOE,NE,40.71,-96.41,(OAX)
Time,Speed,Location,County,State,Lat,Lon,Comments
2147,UNK,ROMEOVILLE,WILL,IL,41.65,-88.09,LARGE TREE DOWN NEAR THE ENTRANCE OF LEWIS UNIVERSITY. (LOT)
2203,60,PALOS PARK,COOK,IL,41.66,-87.84,WIND GUSTS OF AT LEAST 60 MPH AT 131ST STREET AND MCCARTHY ROAD. (LOT)
2218,UNK,1 E BARABOO,SAUK,WI,43.47,-89.72,A COUPLE OF TREES DOWN. TIME RADAR ESTIMATED. (MKX)
2239,UNK,1 S SOUTH CHICAGO,COOK,IL,41.73,-87.55,SEVERAL LARGE TREES DOWNED INCLUDING ON VEHICLES IN A NEIGHBORHOOD. TIME ESTIMATED PER RADAR. (LOT)
2330,UNK,2 S DE BEQUE,MESA,CO,39.31,-108.21,POWER OUTAGE... 2 INCH DIAMETER TREE LIMBS DOWN (GJT)
0128,60,2 NE BEAVER DAM,DODGE,WI,43.48,-88.81,ESTIMATED WINDS 55 TO 60 MPH. VISIBILITY LESS THAN 1/8 MILE IN TORRENTIAL RAIN. MINOR PONDING ALONG US 151 SOUTH. (MKX)
0145,65,1 SW BEAVER DAM,DODGE,WI,43.45,-88.85,(MKX)
0222,UNK,1 S GENEVA,FILLMORE,NE,40.51,-97.6,SEMI TRAILER BLOWN OVER 1 MILE SOUTH OF GENEVA. (GID)
0240,60,3 E ALLENTON,WASHINGTON,WI,43.42,-88.28,(MKX)
0320,UNK,3 W SPRAGUE,LANCASTER,NE,40.63,-96.8,TREES DOWN NEAR WAGON TRAIN LAKE (OAX)
0327,UNK,BENNET,LANCASTER,NE,40.68,-96.51,TREES BLOWN DOWN AND GARAGE DOOR BLOWN IN (OAX)
0350,UNK,WILBER,SALINE,NE,40.48,-96.96,TREES AND LARGE BRANCHES DOWN (OAX)
0353,65,3 W WILBER,SALINE,NE,40.48,-97.02,(OAX)
0448,UNK,PLATTSMOUTH,CASS,NE,41.01,-95.89,NUMEROUS TREES AND POWER LINES DOWN. SPEED UNKNOWN. (OAX)
0630,UNK,ADAIR,ADAIR,IA,41.5,-94.64,NUMEROUS TREE BRANCHES DOWN UP TO 6 INCHES IN DIAMETER. AREAS OF TOWN WITHOUT POWER. (DMX)
0635,UNK,GUTHRIE CENTER,GUTHRIE,IA,41.68,-94.5,NUMEROUS TREE BRANCHES DOWN UP TO 4 INCHES IN DIAMETER. A PORTION OF THE TOWN IS WITHOUT POWER. (DMX)
Time,Size,Location,County,State,Lat,Lon,Comments
2140,100,ROMEOVILLE,WILL,IL,41.65,-88.09,AT RENWICK AND WEBER ROAD. (LOT)
0121,250,7 NNE WESTERN,SALINE,NE,40.49,-97.15,(OAX)
0136,275,1 N WILBER,SALINE,NE,40.5,-96.96,(OAX)
0200,175,1 W GENEVA,FILLMORE,NE,40.53,-97.62,REPORT RECEIVED VIA FACEBOOK. OBSERVER EXACT WORDING WAS AROUND 9 PM. (GID)
0225,100,CROWN POINT,LAKE,IN,41.42,-87.36,BRIEF PERIOD OF QUARTER SIZED HAIL. REPORT VIA FACEBOOK. (LOT)
0301,100,FRIEND,SALINE,NE,40.65,-97.28,(OAX)
0318,100,6 S DORCHESTER,SALINE,NE,40.56,-97.11,(OAX)
0456,100,BELLEVUE,SARPY,NE,41.16,-95.92,(OAX)
