Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1815,UNK,2 WNW UNION CENTER,BROOME,NY,42.16,-76.1,TREE AND WIRES DOWN ACROSS CORNELL HOLLOW RD. RD CLOSED. (BGM)
1828,UNK,1 NNW TIOGA TERRACE,TIOGA,NY,42.06,-76.12,PART OF A TREE DOWN ON A HOUSE. TIOGA TERRACE AREA.... BROWN ROAD. . (BGM)
1840,UNK,NORTHFIELD,FRANKLIN,MA,42.71,-72.44,TREE DOWN ON WIRES ON OLD WENDELL ROAD (BOX)
1900,UNK,2 SE LAWTON,SUSQUEHANNA,PA,41.76,-76.04,TREE DOWN ON RT. 267 (BGM)
1900,UNK,NORTHFIELD,FRANKLIN,MA,42.71,-72.44,TREE DOWN ON WIRES ON OLD WENDELL ROAD (BOX)
1918,UNK,3 W ACTON,STRAFFORD,NH,43.53,-70.97,TREES DOWN ON BERRY RD (GYX)
1945,UNK,WATERBORO,YORK,ME,43.54,-70.72,TREE DOWN ON POWER LINES (GYX)
2015,UNK,4 S BUXTON,YORK,ME,43.58,-70.52,LARGE BRANCHES DOWN (GYX)
2018,UNK,CHESTERVILLE,FRANKLIN,ME,44.55,-70.09,TREES DOWN (GYX)
2030,UNK,6 NE STANDISH,CUMBERLAND,ME,43.8,-70.47,TREE DOWN ON HOUSE AND TREE BLOCKING WHITES BRIDGE ROAD. DELAYED REPORT. TIME ESTIMATED FROM RADAR. (GYX)
2055,UNK,3 SE GLENDIE,STAFFORD,VA,38.37,-77.5,TREE DOWN AT BEREA CHURCH ROAD AND TRUSLOW ROAD (LWX)
2115,UNK,LIVERMORE FALLS,ANDROSCOGGIN,ME,44.48,-70.19,TREE DOWN ACROSS ROAD. (GYX)
2125,UNK,WAYNE,KENNEBEC,ME,44.35,-70.07,12 TREES DOWN ON WALTON ROAD. (GYX)
2210,UNK,MARGERIE MANOR,FAIRFIELD,CT,41.45,-73.47,TREE DOWN BLOCKING ROUTE 37 IN DANBURY. (OKX)
2250,UNK,1 N GILFORD,BELKNAP,NH,43.56,-71.41,TREES AND WIRES DOWN (GYX)
2258,UNK,5 NE FOUNTAIN,EL PASO,CO,38.73,-104.63,MULTIPLE TREE LIMBS/BRANCHES DOWN... GREATER THAN OR EQUAL TO 2 INCH DIAMETER. (PUB)
2305,UNK,5 NNW LACONIA,BELKNAP,NH,43.59,-71.51,TREES DOWN ON ROLLERCOASTER ROAD. DELAYED REPORT. (GYX)
0040,UNK,2 NW STONEHAM,OXFORD,ME,44.27,-70.84,TREE DOWN ACROSS FARM ROAD. (GYX)
0045,UNK,QUINCY,NORFOLK,MA,42.26,-71.01,TREE DOWN ON ENDICOTT STREET. WIRES DOWN ON BRADFORD ST. TREE DOWN ON CURTIS AVE (BOX)
0105,67,NORTHRUP LANDING,DONA ANA,NM,32.94,-106.42,(EPZ)
0115,UNK,BETHEL,OXFORD,ME,44.4,-70.79,LARGE BRANCHES DOWN ON WIRES (GYX)
0120,UNK,ARUNDEL,YORK,ME,43.38,-70.48,TREES DOWN ON WIRES (GYX)
0215,60,16 SSE ROUNDUP,MUSSELSHELL,MT,46.24,-108.43,HEAVY RAIN. (BYZ)
Time,Size,Location,County,State,Lat,Lon,Comments
1800,100,BLOOMFIELD PARK,ONEIDA,NY,43.21,-75.44,QUARTER SIZED HAIL (BGM)
1935,100,DIXFIELD,OXFORD,ME,44.53,-70.46,DIME TO QUARTER SIZED HAIL. DELAYED REPORT. TIME ESTIMATED FROM RADAR. (GYX)
2135,125,1 W READFIELD,KENNEBEC,ME,44.39,-69.99,(GYX)
2210,175,1 WNW COLORADO SPRINGS,EL PASO,CO,38.83,-104.84,. (PUB)
2242,150,2 N SECURITY,EL PASO,CO,38.78,-104.73,MPING REPORT. (PUB)
2355,100,7 E COLORADO CITY,PUEBLO,CO,37.95,-104.73,FIVE MINUTE DURATION... BEGAN AT 0550 PM MDT. (PUB)
2358,100,FORT LARAMIE,GOSHEN,WY,42.21,-104.52,(CYS)
0024,100,8 NE COLORADO CITY,PUEBLO,CO,38.02,-104.73,. (PUB)
0025,100,PARKER,DOUGLAS,CO,39.51,-104.76,(BOU)
0045,100,9 SSW PUEBLO RESERVOIR,PUEBLO,CO,38.13,-104.81,. (PUB)
0110,200,2 WSW PUEBLO WEST,PUEBLO,CO,38.3,-104.79,. (PUB)
0325,100,7 NNW SUMMER LAKE,LAKE,OR,43.07,-120.84,. (MFR)
