Time,F-Scale,Location,County,State,Lat,Lon,Comments
1903,UNK,3 E PORT SAINT LUCIE,ST. LUCIE,FL,27.28,-80.31,ST LUCIE SHERIFF OFFICER SAW TORNADO TOUCHDOWN NEAR ST LUCIE MEDICAL CENTER. TWO HOUSE ROOFS DAMAGED ON/NEAR MILLBROOK TERRACE. ONE HAD EXPOSED TRUSSES,OTHER HAD SOLAR (MLB)
Time,Speed,Location,County,State,Lat,Lon,Comments
1258,UNK,DONEGAL,WESTMORELAND,PA,40.11,-79.38,LARGE TREE DOWN (PBZ)
1550,UNK,2 NNW DELTONA,VOLUSIA,FL,28.93,-81.22,ESTIMATED 7 TO 8 INCH BRANCH FELL OFF TREE AND ONTO ROOF. (MLB)
1855,59,5 SSE PLAYALINDA BEACH,BREVARD,FL,28.58,-80.58,USAF 230 FT WIND TOWER NUMBER 41 AT KSC MEASURED 51KT/59 MPH WIND GUST. (MLB)
2000,UNK,CRIVITZ,MARINETTE,WI,45.23,-88.01,TREES AND POWERLINES DOWN IN CRIVITZ BETWEEN 3 AND 310 PM. (GRB)
2023,UNK,TIGERTON,SHAWANO,WI,44.73,-89.05,ONE TREE AND SEVERAL POWERLINES DOWNS IN TIGERTON. (GRB)
2025,UNK,STEPHENSON,MENOMINEE,MI,45.41,-87.61,POWER LINES AND TREES DOWN ACROSS RAIL ROAD TRACKS. EMERGENCY SERVICES HAVE BEEN ACTIVATED FOR THE AREA. (MQT)
2034,UNK,1 SW SCHAEFFER,DELTA,MI,45.76,-87.31,TREES GREATER THAN 5 INCH DIAMETER DOWN ACROSS YARD. (MQT)
2048,UNK,4 NW SHAWANO,SHAWANO,WI,44.82,-88.65,SEVERAL TREES DOWN. (GRB)
2109,UNK,2 SW BIG SPRING,ADAMS,WI,43.65,-89.66,TREES BLOWN DOWN ALONG HIGHWAY 23 AND COUNTY ROAD B. DIME SIZE HAIL ALSO REPORTED. (ARX)
2110,UNK,WISCONSIN DELLS,SAUK,WI,43.63,-89.78,BROKEN LIMBS AND TREES DOWN. (MKX)
2110,UNK,5 S HERBSTER,BAYFIELD,WI,46.76,-91.26,75 FOOT TALL,2 FOOT DIAMETER PINE TREE SNAPPED NEAR BASE. TIME ESTIMATED BY RADAR. (DLH)
2115,UNK,BRIGGSVILLE,MARQUETTE,WI,43.65,-89.59,NUMEROUS TREES DOWN WITH ROOFS OF SEVERAL HOMES DAMAGED. TREE DEBRIS DAMAGE TO SEVERAL VEHICLES. WINDS MAY HAVE GUSTED TO 75 MPH. (MKX)
2116,60,BRIGGSVILLE,MARQUETTE,WI,43.65,-89.59,(MKX)
2135,UNK,4 W LAKE WEIR,MARION,FL,29.02,-82.06,TREES REPORTED DOWN ON SOUTHEAST 140TH STREET AND IN THE HIGHLANDS SUBDIVISION. (JAX)
