Time,F_Scale,Location,County,State,Lat,Lon,Comments
1405,UNK,1 NNW PELICAN BAY,COLLIER,FL,26.25,-81.82,VIDEO OBTAINED VIA SOCIAL MEDIA DEPICTS WATERSPOUT COMING ASHORE NEAR THE WINDSOR CONDOMINUMS OFF BAY COLONY DRIVE. SEVERAL BRANCHES AND OTHER DEBRIS SEEN FLYING BEFORE (MFL)
0202,UNK,1 E LAUREL,PRINCE GEORGES,MD,39.1,-76.84,EF0 CONFIRMED FROM LAUREL TO SCAGGSVILLE MD SEP 29. (LWX)
0440,UNK,1 W ROHRERSTOWN,LANCASTER,PA,40.05,-76.38,EF-1 TORNADO CONFIRMED IN EAST HEMPFIELD TWP. MAX WINDS 90 TO 100 MPH. (CTP)
Time,Speed,Location,County,State,Lat,Lon,Comments
1440,UNK,1 N EAST NAPLES,COLLIER,FL,26.15,-81.74,SEVERAL ROOFS BLOWN OFF OF MOBILE HOMES IN THE CAPE SABLE LAKES MOBILE HOME PARK. ADDITIONAL TREES AND BRANCHES WERE DOWNED. SOME DEBRIS WAS BLOWN INTO ADJACENT NEIGHBO (MFL)
0100,UNK,LEESBURG,LOUDOUN,VA,39.11,-77.56,MULTIPLE TREES DOWN....TWO HVAC UNITS DISLODGED IN AREA OF EAST MARKET ST AND CATOCTIN CIR (LWX)
0330,UNK,PIKESVILLE,BALTIMORE,MD,39.39,-76.7,5 LARGE PINE TREES KNOCKED DOWN (LWX)
0413,UNK,3 NNW FALLSTON,HARFORD,MD,39.56,-76.45,TREE DOWN ON PUTNAM RD. MULTIPLE LARGE TREE LIMBS DOWN THROUGHOUT THE COUNTY. (LWX)
0430,UNK,ROHRERSTOWN,LANCASTER,PA,40.05,-76.36,LARGE TREES DOWN (CTP)
Time,Size,Location,County,State,Lat,Lon,Comments
2228,100,9 N GOLDEN,JEFFERSON,CO,39.87,-105.21,(BOU)
2230,125,7 SSW YATES,HARDING,NM,36.04,-103.94,(ABQ)
2255,150,2 WNW LAKEWOOD,JEFFERSON,CO,39.71,-105.15,(BOU)
2305,100,1 W CENTENNIAL,ARAPAHOE,CO,39.6,-104.89,(BOU)
2315,125,1 ENE HIGHLANDS RANCH,DOUGLAS,CO,39.56,-104.95,(BOU)
2320,100,1 ENE FLORENCE,FREMONT,CO,38.39,-105.1,(PUB)
0002,100,LINGLE,GOSHEN,WY,42.14,-104.35,(CYS)
0155,100,7 ESE TEXAS CREEK,FREMONT,CO,38.37,-105.46,HAIL FROM THUNDERSTORMS EVENING 9/29/15. PRECIPITATION 0.27 INCH. (PUB)
